name,f1,f2,seq,disc_freq,cal_freq,disc_win,cal_win,disc_mean,cal_mean,disc_pf,cal_pf
TSI<=-0.1|BB>=0.055|PULLBACK_REBOUND,-0.1,0.055,PULLBACK_REBOUND,2.863984674329502,4.1235136171845035,60.535117056856194,51.162790697674424,1.6094970465249896,0.44585318843840605,2.1756476518683106,1.2413421591848333
TSI<=-0.1|BB>=0.045|SEQ_B,-0.1,0.045,SEQ_B,0.45977011494252873,0.5945531261986958,56.25,41.935483870967744,0.9286148035567313,-2.030015993856555,1.5383933471408058,0.4857928062294623
TSI<=-0.1|BB>=0.045|HL_RECLAIM,-0.1,0.045,HL_RECLAIM,1.4942528735632183,0.8438818565400844,44.871794871794876,38.63636363636363,0.3931633644595372,-1.0942132057481493,1.2492843032592271,0.5035152327909215
TSI<=-0.1|BB>=0.045|MACD_STOCH_TURN,-0.1,0.045,MACD_STOCH_TURN,2.126436781609195,1.8987341772151898,51.35135135135135,46.464646464646464,0.8034825341582558,-0.3842414634078826,1.544884104155014,0.7982718278245844
TSI<=-0.1|BB>=0.045|MOTION_HL,-0.1,0.045,MOTION_HL,1.7337164750957854,0.9589566551591868,45.85635359116022,36.0,0.30410274712377994,-1.591636798379233,1.1863160525390637,0.3821267663272692
TSI<=-0.1|BB>=0.045|PULLBACK_REBOUND,-0.1,0.045,PULLBACK_REBOUND,3.256704980842912,4.737245876486383,58.82352941176471,49.392712550607285,1.3427696987396638,0.4369507404716045,1.8979455709065092,1.230698896686723
TSI<=-0.05|BB>=0.0942267|SEQ_B,-0.05,0.0942267,SEQ_B,0.19157088122605362,0.3068661296509398,80.0,56.25,3.3769179959927014,1.1570697480145669,8.90491776704277,1.652792743480522
TSI<=-0.05|BB>=0.0942267|MACD_STOCH_TURN,-0.05,0.0942267,MACD_STOCH_TURN,0.9291187739463601,0.4411200613732259,54.63917525773196,69.56521739130434,1.0360361710990063,2.6762778269485126,1.7879704064224162,5.5518817649039
TSI<=-0.05|BB>=0.0942267|PULLBACK_REBOUND,-0.05,0.0942267,PULLBACK_REBOUND,1.4080459770114941,2.1480629075565782,65.98639455782312,62.5,1.8524300207598123,1.1834002619654391,2.461287917472674,1.887510124852663
TSI<=-0.05|BB>=0.085|SEQ_B,-0.05,0.085,SEQ_B,0.210727969348659,0.34522439585730724,72.72727272727273,50.0,2.6119281772797445,0.6494570093022435,4.086095377466358,1.3322714571825658
TSI<=-0.05|BB>=0.085|HL_RECLAIM,-0.05,0.085,HL_RECLAIM,0.632183908045977,0.23014959723820483,45.45454545454545,41.66666666666667,-0.17993794901680354,0.8686880018522554,0.8904373236741698,1.8963384316587155
TSI<=-0.05|BB>=0.085|MACD_STOCH_TURN,-0.05,0.085,MACD_STOCH_TURN,1.0057471264367817,0.4986574606827771,55.23809523809524,65.38461538461539,1.0274887148968666,2.277818750637853,1.785471437120697,4.227785315625489
TSI<=-0.05|BB>=0.085|MOTION_HL,-0.05,0.085,MOTION_HL,0.6992337164750958,0.23014959723820483,43.83561643835616,41.66666666666667,-0.4057829923462627,0.8686880018522554,0.7702634021612055,1.8963384316587155
TSI<=-0.05|BB>=0.085|PULLBACK_REBOUND,-0.05,0.085,PULLBACK_REBOUND,1.5134099616858236,2.3590333716915994,64.55696202531645,57.72357723577236,1.7321618708556905,0.8967601061274598,2.3427523032534294,1.6336492247396428
TSI<=-0.05|BB>=0.075|SEQ_B,-0.05,0.075,SEQ_B,0.22988505747126436,0.46029919447640966,75.0,37.5,2.9312240175788964,-2.6642576147062154,4.778206447979109,0.42298347143993736
TSI<=-0.05|BB>=0.075|HL_RECLAIM,-0.05,0.075,HL_RECLAIM,0.6992337164750958,0.34522439585730724,46.57534246575342,27.77777777777778,-0.2249724132300421,-1.5325428520054785,0.8575249405051434,0.44428172256137
TSI<=-0.05|BB>=0.075|MACD_STOCH_TURN,-0.05,0.075,MACD_STOCH_TURN,1.1302681992337165,0.7671653241273494,56.779661016949156,42.5,0.8835314996719608,-0.3690235043522337,1.704314925690264,0.840132244605852
TSI<=-0.05|BB>=0.075|MOTION_HL,-0.05,0.075,MOTION_HL,0.7854406130268199,0.364403528960491,45.1219512195122,26.31578947368421,-0.5597790903818957,-2.432413292971631,0.6899702485249211,0.323042334124533
TSI<=-0.05|BB>=0.075|PULLBACK_REBOUND,-0.05,0.075,PULLBACK_REBOUND,1.8199233716475094,3.0111238971998464,65.26315789473685,46.496815286624205,1.6517973016587497,-0.22984294238360298,2.3108382538305436,0.8889982952390413
TSI<=-0.05|BB>=0.065|SEQ_B,-0.05,0.065,SEQ_B,0.28735632183908044,0.5370157268891446,63.33333333333333,39.285714285714285,2.231492979984512,-2.4012583158644323,2.7643514600324233,0.4304952434175363
