rule,parts,train_n,cal_n,train_net,cal_net,train_win,cal_win,train_h1,cal_h1,train_exc,cal_exc,conservative_net,score
M15_POS5 & M15_ENGULF,2,472,292,-0.10688864117124092,-0.27632500170315344,42.58474576271186,42.12328767123288,64.19491525423729,62.671232876712324,0.4625969741337742,0.04130813996421859,-0.27632500170315344,-0.27591192030351125
M15_POS5 & M15_RISING & M15_ENGULF,3,472,292,-0.10688864117124092,-0.27632500170315344,42.58474576271186,42.12328767123288,64.19491525423729,62.671232876712324,0.4625969741337742,0.04130813996421859,-0.27632500170315344,-0.27591192030351125
H1_NET_NEG & H4_NET_POS & LEAD_FAMILIES_2P,3,1690,973,-0.10689329676780454,-0.2757353856217665,42.01183431952663,43.57656731757451,69.23076923076923,66.49537512846865,0.47868371261106546,-0.019918738126217264,-0.2757353856217665,-0.2759345730030287
LEAD_OBV & LEAD_FAMILIES_4P & BTC4_FAMILIES_3P,3,1762,1026,-0.0377074553150181,-0.27567692885008177,43.81384790011351,43.859649122807014,70.54483541430193,68.71345029239765,0.5188853448811412,-0.031539595580193217,-0.27567692885008177,-0.2759923248058837
H4_NET_POS & LEAD_RSI & LEAD_WPR,3,1774,1067,-0.19647438643819573,-0.27620962472328925,41.77001127395716,43.58013120899719,71.08229988726042,69.63448922211809,0.38180643807095127,0.01643077246098878,-0.27620962472328925,-0.27604531699867935
H1_RISE_NEG & H1_PRICE1_NEG & H4_PRICE1_POS,3,1621,932,-0.11430121955794902,-0.27646245261911295,42.19617520049353,41.952789699570815,73.22640345465761,70.49356223175965,0.47844626803614265,0.04103779135461113,-0.27646245261911295,-0.27605207470556686
H1_PRICE1_NEG & H4_PRICE1_POS & BTC4_NET_POS,3,1795,1056,-0.17116346577117755,-0.27636021804626987,41.67130919220055,42.99242424242424,71.97771587743732,69.31818181818183,0.41459485286251574,0.028315782612947277,-0.27636021804626987,-0.2760770602201404
BTC4_NET_POS & LEAD_FAMILIES_4P & BTC4_FAMILIES_3P,3,1706,1026,-0.11895224141638361,-0.2758491231413807,42.96600234466589,44.15204678362573,70.8675263774912,68.61598440545808,0.4764801724053135,-0.027575586972820053,-0.2758491231413807,-0.27612487901110894
H1_RISE_NEG & LEAD_OBV & H4_FAMILIES_3P,3,1625,951,-0.13043816335259556,-0.27626608400781055,41.90769230769231,42.797055730809674,72.86153846153847,70.76761303890642,0.43955537247365906,0.014081474331787951,-0.27626608400781055,-0.27612526926449266
H1_NET_NEG & H1_RISE_NEG & H1_PRICE1_NEG,3,1393,817,-0.10438580124429911,-0.2759136004539197,42.71356783919598,43.20685434516524,70.56712132089017,68.42105263157895,0.48557385382047524,-0.022712895208033233,-0.2759136004539197,-0.27614072940600004
H1_NET_NONPOS & H4_RISING,2,1702,1005,-0.03802916234834999,-0.2759676068389476,43.772032902467686,43.18407960199005,72.20916568742656,68.65671641791045,0.439838191389182,-0.02131332651493044,-0.2759676068389476,-0.27618074010409693
M15_RISING & H1_NET_NONPOS & H4_RISING,3,1702,1005,-0.03802916234834999,-0.2759676068389476,43.772032902467686,43.18407960199005,72.20916568742656,68.65671641791045,0.439838191389182,-0.02131332651493044,-0.2759676068389476,-0.27618074010409693
H1_NET_NEG & H1_RISE_NEG & H4_FAMILIES_3P,3,1354,805,-0.09848260753865694,-0.2760799659234321,42.319054652880354,43.1055900621118,70.6794682422452,68.32298136645963,0.51691472184861,-0.01049525665206025,-0.2760799659234321,-0.2761849184899527
BTC4_NET_POS & LEAD_OBV & H4_FAMILIES_4P,3,1793,1081,-0.19002132884544154,-0.2762909137791141,41.16006692693809,43.755781683626275,71.83491355270496,69.84273820536541,0.38472145528962975,0.006471214374516334,-0.2762909137791141,-0.27622620163536893
H1_PRICE1_NEG & H4_NET_POS & BTC4_NET_POS,3,1821,1090,-0.17634064321386217,-0.27615638281291094,41.680395387149915,43.48623853211009,72.15815485996706,69.1743119266055,0.4140656183740389,-0.007233966725069879,-0.27615638281291094,-0.2762287224801616
H1_RISE_NEG & H1_BODY_NEG & H4_FAMILIES_4P,3,1571,928,-0.11601678283895986,-0.27653881959399645,42.13876511775939,42.456896551724135,73.32908975175047,70.79741379310344,0.46329290522584415,0.021009110549547096,-0.27653881959399645,-0.276328728488501
M15_HL_HH & H4_RISING & BTC4_FAMILIES_3P,3,1769,1059,0.1314923466248524,-0.27557195341713897,45.61899378179762,43.53163361661945,67.15658564160543,61.00094428706326,0.6552380762083833,-0.0757225128743783,-0.27557195341713897,-0.27632917854588274
STOCH_M0PP & LEAD_STOCH & LEAD_GAP4,3,924,593,-0.22913277634904175,-0.27522510415416823,41.34199134199134,45.193929173693085,68.93939393939394,65.43001686340641,0.30196469037349666,-0.11164683750211571,-0.27522510415416823,-0.2763415725291894
BTC4_NET_POS & LEAD_RSI & LEAD_FAMILIES_4P,3,1693,1024,-0.10430740055378063,-0.27604926020660014,43.23685764914353,44.140625,71.17542823390431,68.65234375,0.49607022472522394,-0.03128466809887945,-0.27604926020660014,-0.27636210688758894
BTC4_PRICE1_POS & LEAD_MACD,2,1267,707,-0.2767402152433007,-0.18006476396614174,40.9629044988161,45.26166902404526,65.74585635359117,65.77086280056577,0.21430885286366616,0.037137378499372056,-0.2767402152433007,-0.276368841458307
M15_RISING & BTC4_PRICE1_POS & LEAD_MACD,3,1267,707,-0.2767402152433007,-0.18006476396614174,40.9629044988161,45.26166902404526,65.74585635359117,65.77086280056577,0.21430885286366616,0.037137378499372056,-0.2767402152433007,-0.276368841458307
BTC4_PRICE1_POS & LEAD_MACD & BTC4_FAMILIES_3P,3,1267,707,-0.2767402152433007,-0.18006476396614174,40.9629044988161,45.26166902404526,65.74585635359117,65.77086280056577,0.21430885286366616,0.037137378499372056,-0.2767402152433007,-0.276368841458307
H1_PRICE1_NEG & LEAD_RSI & LEAD_STOCH,3,1401,824,-0.09206463880845195,-0.276068738762795,41.7558886509636,43.44660194174757,67.59457530335474,66.14077669902912,0.44603871096019787,-0.0311400988918712,-0.276068738762795,-0.27638013975171366
H1_NET_NONPOS & H4_PRICE1_POS & LEAD_RSI,3,1672,944,-0.10875433499693805,-0.2767956661189905,42.04545454545455,42.902542372881356,69.91626794258373,68.32627118644068,0.46713308485546623,0.03920794846111218,-0.2767956661189905,-0.27640358663437936
LEAD_OBV & BTC4_FAMILIES_3P & H4_FAMILIES_4P,3,1866,1089,-0.11760004735555013,-0.2765311291485418,41.854233654876744,43.34251606978879,71.38263665594855,69.88062442607898,0.42974856334564776,0.01206015675976682,-0.2765311291485418,-0.2764105275809441
H1_BODY_NEG & H4_NET_POS & LEAD_FAMILIES_3P,3,1841,1069,-0.16945703548820332,-0.276726288481526,41.44486692015209,43.40505144995323,71.04834329168929,69.50420954162769,0.36686641689487787,0.021584091250841222,-0.276726288481526,-0.27651044756901755
LEAD_STOCH & H4_FAMILIES_3P & LEAD_GAP6,3,1434,864,-0.0716984933970848,-0.27611404247670773,41.91073919107392,43.05555555555556,67.15481171548117,65.97222222222221,0.47299039519728503,-0.03981463253246475,-0.27611404247670773,-0.2765121888020324
H1_NET_NONPOS & H4_FAMILIES_3P,2,1944,1114,-0.06531413876246608,-0.27635052997173615,42.79835390946502,43.26750448833034,70.01028806584361,67.68402154398564,0.4870762738212403,-0.01782819597581257,-0.27635052997173615,-0.27652881193149426
M15_RISING & H1_NET_NONPOS & H4_FAMILIES_3P,3,1944,1114,-0.06531413876246608,-0.27635052997173615,42.79835390946502,43.26750448833034,70.01028806584361,67.68402154398564,0.4870762738212403,-0.01782819597581257,-0.27635052997173615,-0.27652881193149426
LEAD_FAMILIES_3P & H4_FAMILIES_4P,2,1979,1156,-0.1599197450211191,-0.27673375325188676,41.738251642243554,43.42560553633218,70.7933299646286,69.11764705882352,0.39559809171683874,0.013989966897780247,-0.27673375325188676,-0.27659385358290894
M15_RISING & LEAD_FAMILIES_3P & H4_FAMILIES_4P,3,1979,1156,-0.1599197450211191,-0.27673375325188676,41.738251642243554,43.42560553633218,70.7933299646286,69.11764705882352,0.39559809171683874,0.013989966897780247,-0.27673375325188676,-0.27659385358290894
LEAD_FAMILIES_2P & LEAD_FAMILIES_3P & H4_FAMILIES_4P,3,1979,1156,-0.1599197450211191,-0.27673375325188676,41.738251642243554,43.42560553633218,70.7933299646286,69.11764705882352,0.39559809171683874,0.013989966897780247,-0.27673375325188676,-0.27659385358290894
LEAD_FAMILIES_3P & H4_FAMILIES_3P & H4_FAMILIES_4P,3,1979,1156,-0.1599197450211191,-0.27673375325188676,41.738251642243554,43.42560553633218,70.7933299646286,69.11764705882352,0.39559809171683874,0.013989966897780247,-0.27673375325188676,-0.27659385358290894
M15_RECLAIM_HIGH & BTC4_NET_POS & LEAD_GAP4,3,1353,818,-0.16040159692321854,-0.2766801639641576,42.42424242424242,44.987775061124694,73.24464153732447,70.90464547677261,0.4161402500919225,-0.0008312690693991283,-0.2766801639641576,-0.27668847665485163
STOCH_M0PP & H1_BODY_NEG & LEAD_GAP6,3,906,556,-0.2771989128803224,-0.13436724565259422,41.280353200883,45.86330935251798,70.08830022075055,66.54676258992805,0.23579585028843217,0.04615668432517794,-0.2771989128803224,-0.2767373460370706
M15_RECLAIM_HIGH & STOCH_M0PP & LEAD_FAMILIES_4P,3,666,415,-0.27724143765281817,-0.22239294460850914,41.74174174174174,46.265060240963855,71.77177177177178,70.36144578313252,0.22384477102425812,0.03749661600156461,-0.27724143765281817,-0.2768664714928025
M15_HL_HH & LEAD_KDJ & BTC4_FAMILIES_4P,3,1253,750,0.03673315096141161,-0.27602463207916256,44.45331205107742,44.800000000000004,70.86991221069432,65.86666666666666,0.5838579987927099,-0.08563199105485955,-0.27602463207916256,-0.27688095198971113
BTC4_PRICE1_POS & H4_FAMILIES_4P & LEAD_GAP4,3,1907,1092,-0.17115032852918965,-0.27671178740764296,42.37021499737808,42.94871794871795,71.68327215521761,68.86446886446886,0.433493936221059,-0.02082201024229945,-0.27671178740764296,-0.27692000751006596
LEAD_OBV & LEAD_FAMILIES_3P & H4_FAMILIES_4P,3,1865,1086,-0.14560915105699335,-0.2771221430052893,41.55495978552279,43.646408839779006,71.15281501340482,69.79742173112339,0.40261224373710597,0.01314904190066264,-0.2771221430052893,-0.2769906525862827
M15_POS5 & H1_PRICE1_NEG & LEAD_GAP4,3,1506,840,-0.277544982043062,-0.22637659742215271,41.43426294820717,43.57142857142857,72.77556440903055,71.78571428571429,0.2639200392011232,0.05492090727636398,-0.277544982043062,-0.27699577297029837
H1_RISE_NEG & LEAD_RSI & H4_FAMILIES_4P,3,1576,921,-0.10752680568988528,-0.27735473479807005,41.941624365482234,42.45385450597177,73.28680203045685,70.46688382193268,0.4822456349317264,0.029941257530023548,-0.27735473479807005,-0.2770553222227698
STOCH_M0PP & H1_NET_NONPOS & LEAD_RSI,3,938,558,-0.27664681033911764,-0.24136899636322376,41.25799573560768,45.16129032258064,71.00213219616205,67.74193548387096,0.24398969168409299,-0.04155459489908574,-0.27664681033911764,-0.2770623562881085
H1_NET_NONPOS & H4_PRICE1_POS & LEAD_GAP4,3,1832,1041,-0.09208295856085198,-0.27710307905207165,42.79475982532751,42.74735830931796,70.14192139737992,67.43515850144092,0.48756766872619933,0.0037542749004020426,-0.27710307905207165,-0.2770655363030676
STOCH_M0PP & BTC4_NET_POS & LEAD_WPR,3,967,621,-0.15651070081048743,-0.27667568148908295,43.84694932781799,44.28341384863124,71.56153050672181,68.43800322061192,0.4774560235401375,-0.04179730937078138,-0.27667568148908295,-0.2770936545827908
STOCH_M00P & H1_RISE_NEG & LEAD_FAMILIES_2P,3,927,494,0.038869787025814534,-0.2770334061280378,43.581445523193096,41.902834008097166,71.52103559870551,70.24291497975709,0.598335823218886,-0.015968535866020404,-0.2770334061280378,-0.27719309148669796
M15_POS5 & LEAD_KDJ & LEAD_GAP4,3,1497,839,-0.27854114323571155,-0.14135358027114922,41.81696726786907,45.29201430274136,71.00868403473613,70.44100119189511,0.29697716267077684,0.12477585335668288,-0.27854114323571155,-0.2772933847021447
M15_RECLAIM_HIGH & LEAD_KDJ & H4_FAMILIES_4P,3,1252,724,-0.1676223014711628,-0.27756214029815013,42.0926517571885,44.33701657458563,69.16932907348243,67.40331491712708,0.38709996414041764,0.020309055094691553,-0.27756214029815013,-0.2773590497472032
LEAD_STOCH & BTC4_FAMILIES_4P & LEAD_GAP6,3,1368,871,-0.15177246603099226,-0.2766601529698562,41.885964912280706,42.93915040183697,68.05555555555556,66.36050516647532,0.41821004493888053,-0.07510961808894999,-0.2766601529698562,-0.27741124915074566
BTC4_NET_POS & BTC4_FAMILIES_3P & LEAD_GAP6,3,1632,989,-0.16365731925824625,-0.27713524761852815,42.279411764705884,43.47826086956522,69.73039215686273,67.23963599595551,0.40470507517399285,-0.051925541623631825,-0.27713524761852815,-0.27765450303476447
LEAD_RSI & LEAD_FAMILIES_4P,2,1840,1046,-0.08479944945028889,-0.2775298686159437,42.98913043478261,43.977055449330784,70.21739130434783,68.83365200764818,0.4564283034993061,-0.022069107127607217,-0.2775298686159437,-0.2777505596872198
M15_RISING & LEAD_RSI & LEAD_FAMILIES_4P,3,1840,1046,-0.08479944945028889,-0.2775298686159437,42.98913043478261,43.977055449330784,70.21739130434783,68.83365200764818,0.4564283034993061,-0.022069107127607217,-0.2775298686159437,-0.2777505596872198
LEAD_RSI & LEAD_FAMILIES_2P & LEAD_FAMILIES_4P,3,1840,1046,-0.08479944945028889,-0.2775298686159437,42.98913043478261,43.977055449330784,70.21739130434783,68.83365200764818,0.4564283034993061,-0.022069107127607217,-0.2775298686159437,-0.2777505596872198
LEAD_RSI & LEAD_FAMILIES_3P & LEAD_FAMILIES_4P,3,1840,1046,-0.08479944945028889,-0.2775298686159437,42.98913043478261,43.977055449330784,70.21739130434783,68.83365200764818,0.4564283034993061,-0.022069107127607217,-0.2775298686159437,-0.2777505596872198
H4_RISING & LEAD_RSI & LEAD_WPR,3,1599,982,-0.16080865159665947,-0.277902062494624,42.464040025015635,43.38085539714868,73.48342714196373,70.77393075356414,0.3413864998706409,0.012467987063479301,-0.277902062494624,-0.2777773826239892
H1_NET_NONPOS & H1_BODY_NEG & BTC4_NET_POS,3,1696,1033,-0.11793958946861023,-0.2774206702020822,43.10141509433962,43.465634075508234,70.69575471698113,67.76379477250725,0.45875530293720107,-0.03587290665879663,-0.2774206702020822,-0.2777793992686702
M15_HL_HH & H1_NET_NONPOS & LEAD_FAMILIES_3P,3,1310,733,0.06831719426759646,-0.2774825274824783,43.81679389312977,44.2019099590723,70.45801526717558,67.93997271487041,0.5531037104567745,-0.03019332315593945,-0.2774825274824783,-0.27778446071403773
H1_NET_NONPOS & H4_PRICE1_POS & BTC4_NET_POS,3,1748,1032,-0.10402090362256541,-0.2778428085294741,42.848970251716246,42.63565891472868,70.76659038901602,67.34496124031007,0.5084258447837964,0.0030310427116042094,-0.2778428085294741,-0.27781249810235803
H1_PRICE1_NEG & LEAD_OBV & LEAD_STOCH,3,1387,818,-0.08683488779229818,-0.2774629210600356,41.961067051189616,43.52078239608802,67.62797404470079,66.13691931540342,0.4506331353859538,-0.036059494308289274,-0.2774629210600356,-0.2778235160031185
BTC4_RISING & LEAD_KDJ & BTC4_FAMILIES_3P,3,1608,1031,-0.11385511426940416,-0.27722626455798044,43.96766169154229,43.4529582929195,71.33084577114428,66.34335596508244,0.47469427082292504,-0.06577444174051758,-0.27722626455798044,-0.2778840089753856
H1_NET_NEG & H4_PRICE1_POS & BTC4_FAMILIES_4P,3,1550,926,-0.1314643712128991,-0.2776804988875406,42.12903225806451,42.98056155507559,69.6774193548387,66.73866090712744,0.48670465543259056,-0.021209576958674745,-0.2776804988875406,-0.27789259465712735
H1_PRICE1_NEG & H4_NET_POS & LEAD_RSI,3,1864,1059,-0.14547607476519767,-0.27814243275966966,41.41630901287554,43.437204910292735,71.78111587982833,69.78281397544853,0.4010532557405911,0.011343691042505696,-0.27814243275966966,-0.2780289958492446
BTC4_RISING & LEAD_KDJ & LEAD_FAMILIES_3P,3,1534,948,-0.18827451485113833,-0.27755852869249714,42.633637548891784,43.037974683544306,70.99087353324641,66.87763713080169,0.33032768832195947,-0.06183216692005127,-0.27755852869249714,-0.27817685036169765
H1_NET_NONPOS & LEAD_RSI & BTC4_FAMILIES_4P,3,1661,1008,-0.12984597899467631,-0.27803473718250166,42.56472004816376,43.35317460317461,70.92113184828418,68.65079365079364,0.4427266921596043,-0.01772706076375656,-0.27803473718250166,-0.2782120077901392
BTC4_PRICE1_POS & LEAD_MACD & LEAD_STOCH,3,1033,593,-0.27891385025636806,-0.14355097144468576,40.271055179090034,45.193929173693085,65.05324298160697,64.2495784148398,0.2054286820968426,0.06494448846998656,-0.27891385025636806,-0.2782644053716682
H1_NET_NONPOS & H1_BODY_NEG & H4_RISING,3,1540,916,-0.06346798739489647,-0.2781272119712317,43.506493506493506,43.122270742358076,71.88311688311688,68.44978165938865,0.4046180799540158,-0.014719313321788717,-0.2781272119712317,-0.27827440510444956
LEAD_OBV & H4_FAMILIES_4P & BTC4_FAMILIES_4P,3,1771,1080,-0.2073721823568324,-0.2783475045858407,41.05025409373235,43.425925925925924,71.7673630717109,69.81481481481482,0.3542921293970831,0.006943257809187847,-0.2783475045858407,-0.2782780720077488
