rule_id,family,plan,DISCOVERY_n,DISCOVERY_mean,DISCOVERY_pf,DISCOVERY_target_first,DISCOVERY_stop_first,DISCOVERY_signals_per_day,CALIBRATION_n,CALIBRATION_mean,CALIBRATION_pf,CALIBRATION_target_first,CALIBRATION_stop_first,CALIBRATION_signals_per_day,CROSS_HOLDOUT_PRE2026_n,CROSS_HOLDOUT_PRE2026_mean,CROSS_HOLDOUT_PRE2026_pf,CROSS_HOLDOUT_PRE2026_target_first,CROSS_HOLDOUT_PRE2026_stop_first,CROSS_HOLDOUT_PRE2026_signals_per_day,FINAL_HOLDOUT_2026_n,FINAL_HOLDOUT_2026_mean,FINAL_HOLDOUT_2026_pf,FINAL_HOLDOUT_2026_target_first,FINAL_HOLDOUT_2026_stop_first,FINAL_HOLDOUT_2026_signals_per_day,ALL_2026_n,ALL_2026_mean,ALL_2026_pf,ALL_2026_target_first,ALL_2026_stop_first,ALL_2026_signals_per_day
MLC_022,MARKET_LAG_CATCHUP,TP5_SL3,1771,-0.2432234220820272,0.8667375886468148,30.660643704121966,54.71485036702428,2.4227086183310536,331,-0.8424260729009372,0.5933194055974854,22.658610271903324,63.141993957703924,0.9068493150684932,1095,-0.35862103905478304,0.8120313867315646,30.319634703196346,57.716894977168955,0.9990875912408759,252,0.5558667980487718,1.384337870024447,38.095238095238095,42.06349206349206,0.9692307692307692,903,0.4662520457769241,1.31658133323797,37.2093023255814,42.967884828349945,3.473076923076923
MLC_023,MARKET_LAG_CATCHUP,TP3_SL2,954,-0.1504229822393255,0.8812653815330567,39.098532494758906,56.91823899371069,1.305061559507524,166,-0.48614344728998793,0.6458977665425351,30.72289156626506,61.44578313253012,0.4547945205479452,551,-0.34575197392614804,0.7451112018187002,35.39019963702359,61.34301270417423,0.5027372262773723,137,-0.10917959180645649,0.907691540488526,37.22627737226277,52.55474452554745,0.5269230769230769,463,-0.040615380600105035,0.9650433769211955,38.44492440604751,50.75593952483801,1.7807692307692307
MLC_023,MARKET_LAG_CATCHUP,TP4_SL2P5,954,-0.05669237323257021,0.9625932911572761,37.10691823899371,54.71698113207547,1.305061559507524,166,-0.665107280079928,0.6041308516279904,22.289156626506024,61.44578313253012,0.4547945205479452,551,-0.4246847564277192,0.748080232373942,31.76043557168784,61.88747731397459,0.5027372262773723,137,-0.02581886227510107,0.9816083479480651,33.57664233576642,49.63503649635037,0.5269230769230769,463,-0.021864114366367142,0.9846426300027169,34.12526997840173,50.323974082073434,1.7807692307692307
MLC_023,MARKET_LAG_CATCHUP,TP5_SL3,954,-0.11461819363634028,0.9364349054626849,32.80922431865828,54.40251572327044,1.305061559507524,166,-0.7455619919240295,0.6116060931710545,19.879518072289155,57.831325301204814,0.4547945205479452,551,-0.5865993549329886,0.7084103008873777,27.949183303085302,61.16152450090744,0.5027372262773723,137,0.45303843469747035,1.3174870467752537,36.496350364963504,40.87591240875913,0.5269230769230769,463,0.12505227767483848,1.078582644012363,32.6133909287257,46.220302375809936,1.7807692307692307
MLC_024,MARKET_LAG_CATCHUP,TP3_SL2,828,-0.18386977292573742,0.8574652418332054,39.009661835748794,58.212560386473434,1.1326949384404925,123,-0.5953363527363518,0.5918396781394734,30.081300813008134,65.85365853658537,0.336986301369863,473,-0.4106977994027311,0.7058648534223847,35.095137420718814,63.424947145877375,0.43156934306569344,108,0.08148969052766972,1.0725738894457342,42.592592592592595,50.0,0.4153846153846154,362,0.14756024046640545,1.1329141797448226,43.92265193370166,49.171270718232044,1.3923076923076922
MLC_024,MARKET_LAG_CATCHUP,TP4_SL2P5,828,-0.010784135429094514,0.9929010189615648,38.768115942028984,55.072463768115945,1.1326949384404925,123,-0.7695087048920759,0.5748110488522676,26.01626016260163,66.66666666666666,0.336986301369863,473,-0.5181777629247096,0.7040073361259965,31.92389006342495,64.69344608879493,0.43156934306569344,108,0.04875248857707207,1.0345973839340277,36.11111111111111,50.92592592592593,0.4153846153846154,362,0.13722793828899627,1.0977272487046343,38.12154696132597,50.552486187845304,1.3923076923076922
MLC_024,MARKET_LAG_CATCHUP,TP5_SL3,828,-0.09933409849650597,0.9458984167739393,34.29951690821256,55.67632850241546,1.1326949384404925,123,-0.9742196925048034,0.5467834152489964,22.76422764227642,65.04065040650406,0.336986301369863,473,-0.6864632854451892,0.6728544262362933,28.541226215644823,64.2706131078224,0.43156934306569344,108,0.6314753442398947,1.4411662336769082,39.81481481481482,41.66666666666667,0.4153846153846154,362,0.3611243947407384,1.2301731833398897,37.01657458563536,46.408839779005525,1.3923076923076922
RCR_025,RELATIVE_COMPRESSION_RELEASE,TP3_SL2,43381,-0.1986455230260833,0.8350850284562237,33.60687858740001,52.68435490191558,59.34473324213406,31377,-0.24717289387094352,0.8017927863884949,33.467189342512036,55.10087006405966,85.96438356164384,40078,-0.23052874089071881,0.8133349393812851,33.76915015719347,54.3839512949748,36.56751824817518,11247,-0.25106470885065174,0.7941653647795368,32.426424824397614,53.01858273317329,43.25769230769231,36548,-0.2385338984008181,0.8036027425722485,32.661157929298454,52.84283681733611,140.56923076923076
RCR_025,RELATIVE_COMPRESSION_RELEASE,TP4_SL2P5,43381,-0.17590862897576048,0.8739674205129943,28.053756252737372,48.28842119822042,59.34473324213406,31377,-0.2633909216310089,0.8204932379566653,27.583899034324507,51.60467858622558,85.96438356164384,40078,-0.23905072691410068,0.834426663749138,27.673536603622935,50.42417286291732,36.56751824817518,11247,-0.27834195684508184,0.8034855893678698,26.31812927891882,48.1817373521828,43.25769230769231,36548,-0.2524919670284561,0.8203505109494668,26.59789865382511,47.81383386231804,140.56923076923076
RCR_025,RELATIVE_COMPRESSION_RELEASE,TP5_SL3,43381,-0.18054474232953827,0.8833335502990475,22.816440377123627,43.56976556557018,59.34473324213406,31377,-0.31352701173295733,0.8097580606362708,22.15954361474966,47.42008477547248,85.96438356164384,40078,-0.25802167376268886,0.8392157614161599,22.41878337242377,45.54618493936823,36.56751824817518,11247,-0.25953603610093456,0.8307288890647769,21.490175157819863,41.762247710500574,43.25769230769231,36548,-0.2365182971803317,0.8453915091467837,21.91091167779359,41.76425522600416,140.56923076923076
RCR_026,RELATIVE_COMPRESSION_RELEASE,TP3_SL2,39318,-0.19895006323056394,0.8349531863239964,33.67923088661682,52.74429014700645,53.78659370725034,28121,-0.2586924308714812,0.7935478231757427,33.32029444187618,55.39632303260908,77.04383561643836,36039,-0.234126463793716,0.8106855164325268,33.74954909958656,54.45489608479702,32.88229927007299,10346,-0.24259182469589227,0.8008368135021919,32.72762420259037,52.92866808428378,39.792307692307695,33594,-0.23783189663700677,0.8042757543194173,32.737988926594035,52.875513484550815,129.2076923076923
RCR_026,RELATIVE_COMPRESSION_RELEASE,TP4_SL2P5,39318,-0.17564525718630464,0.8743705739227826,28.228801058039576,48.36716007935296,53.78659370725034,28121,-0.27862200453102326,0.8111573766965864,27.47768571530173,51.93983144269407,77.04383561643836,36039,-0.24238906267660065,0.8324928930586287,27.753267293765088,50.53414356669164,32.88229927007299,10346,-0.2687964483798573,0.8099448381676225,26.53199304078871,48.0185578967717,39.792307692307695,33594,-0.25020985375427435,0.8220869997176403,26.75477763886408,47.78531880692981,129.2076923076923
RCR_026,RELATIVE_COMPRESSION_RELEASE,TP5_SL3,39318,-0.18118575370277984,0.8833425860693968,23.096291774759653,43.73315021109924,53.78659370725034,28121,-0.3310642341656533,0.8003998309955175,22.10447708118488,47.75079122364069,77.04383561643836,36039,-0.263456537495145,0.8362452686637343,22.50062432364938,45.68939204750409,32.88229927007299,10346,-0.2489452917664032,0.8374422909450158,21.660545138217667,41.64894645273536,39.792307692307695,33594,-0.23778759189929802,0.8448879982165407,22.00392927308448,41.799130797166164,129.2076923076923
RCR_027,RELATIVE_COMPRESSION_RELEASE,TP3_SL2,32086,-0.19214085195070946,0.8402618898556509,33.83407093436389,52.63978058966528,43.89329685362517,23857,-0.24618658696928597,0.8017650315753753,33.38642746363751,54.74703441337972,65.36164383561643,30192,-0.21824011518749362,0.8224554520372966,34.07525172231055,54.12692103868575,27.547445255474454,8281,-0.255879200778311,0.7913851075511454,32.49607535321821,53.32689288733244,31.85,26845,-0.24826752143973718,0.7964015425932864,32.45297075805551,53.063885267275104,103.25
RCR_027,RELATIVE_COMPRESSION_RELEASE,TP4_SL2P5,32086,-0.1624481918402342,0.8831632784593647,28.317646325500217,48.092626067443746,43.89329685362517,23857,-0.2623236419820392,0.8204560083383422,27.484595716142014,51.21348032024143,65.36164383561643,30192,-0.2281875077262515,0.8410181527709114,27.772257551669316,50.142421833598306,27.547445255474454,8281,-0.2719930812263128,0.8089002775056179,26.784204806182828,48.44825504166164,31.85,26845,-0.2444094896482993,0.8260895540800952,26.876513317191282,47.85621158502514,103.25
RCR_027,RELATIVE_COMPRESSION_RELEASE,TP5_SL3,32086,-0.16878775987921996,0.8906080756920328,23.075484635043324,43.40210683787322,43.89329685362517,23857,-0.30860149746459226,0.8116272417786119,22.064802783250197,46.9589638261307,65.36164383561643,30192,-0.2419733870015254,0.8480911133466574,22.568892421833596,45.21727609962904,27.547445255474454,8281,-0.2692020738913959,0.8264370223770323,21.72442941673711,42.3258060620698,31.85,26845,-0.234971684215344,0.847151429581273,22.20152728627305,42.022723039672194,103.25
RCR_028,RELATIVE_COMPRESSION_RELEASE,TP3_SL2,29359,-0.19513170201918548,0.838047515058177,33.846520658060555,52.76746483190844,40.16279069767442,21540,-0.2448131814258482,0.8029288811124726,33.48653667595172,54.79108635097493,59.013698630136986,27343,-0.23062468390884133,0.8132685196585836,33.877043484621296,54.35760523717222,24.947992700729927,7662,-0.25226603947692255,0.7944870093305191,32.732967893500394,53.35421560950143,29.46923076923077,24836,-0.25097964079480306,0.7945898568080799,32.48912868416814,53.18489289740699,95.52307692307693
RCR_028,RELATIVE_COMPRESSION_RELEASE,TP4_SL2P5,29359,-0.16239162672350238,0.8834431479949542,28.519363738546954,48.220307231172725,40.16279069767442,21540,-0.2643870588919546,0.8192566616521049,27.520891364902507,51.29990714948932,59.013698630136986,27343,-0.23868517752448468,0.8344674349565053,27.765790147386898,50.33098050689391,24.947992700729927,7662,-0.2609282087631298,0.8164529577518117,27.068650482902633,48.290263638736626,29.46923076923077,24836,-0.2441945642769015,0.8263890893311181,26.980995329360606,47.8257368336286,95.52307692307693
RCR_028,RELATIVE_COMPRESSION_RELEASE,TP5_SL3,29359,-0.17094911554926503,0.8896425637522741,23.342075683776695,43.60502741919003,40.16279069767442,21540,-0.30854756868071626,0.8119514931127001,22.186629526462394,47.04735376044568,59.013698630136986,27343,-0.24832611645738803,0.8446679148722746,22.693193870460444,45.364444281900305,24.947992700729927,7662,-0.2546809820523141,0.8355114007832178,21.965544244322633,42.1430435917515,29.46923076923077,24836,-0.23563375405770834,0.8468197871390888,22.229827669511998,41.97938476405218,95.52307692307693
RCR_029,RELATIVE_COMPRESSION_RELEASE,TP3_SL2,66117,-0.20248889385116758,0.8328432934758362,33.7991741912065,53.09829544595187,90.44733242134063,49792,-0.2332883946144339,0.8129396385393982,34.08178020565553,55.22373071979434,136.41643835616438,62666,-0.22802537058830688,0.8158402022524287,34.012063958127214,54.613346950499476,57.17700729927007,18629,-0.23291519776273228,0.8082570646784477,32.93789253314724,52.64909549626926,71.65,59398,-0.22597784150049435,0.8137695261269856,33.14926428499276,52.742516583049934,228.45384615384614
RCR_029,RELATIVE_COMPRESSION_RELEASE,TP4_SL2P5,66117,-0.18114993205791366,0.8711647364911419,28.26050788753271,48.81649197634496,90.44733242134063,49792,-0.23720598421889647,0.8379579288606882,28.24349293059126,51.55848329048843,136.41643835616438,62666,-0.23398015502854774,0.838698993054419,28.12051192033958,50.778731688634984,57.17700729927007,18629,-0.26021297587089687,0.8154407708774462,26.523162810671536,47.860862096730905,71.65,59398,-0.23650635468175402,0.8315492649515478,27.000909121519246,47.733930435368194,228.45384615384614
RCR_029,RELATIVE_COMPRESSION_RELEASE,TP5_SL3,66117,-0.17962048228206884,0.8848417806350455,23.17255773855438,44.12480905062238,90.44733242134063,49792,-0.27818461850125736,0.8306298525908739,22.742609254498714,47.32687982005142,136.41643835616438,62666,-0.2447825309616983,0.848060523787056,22.88960520856605,45.932403536207836,57.17700729927007,18629,-0.2504954421962692,0.8365821151257408,21.632937892533146,41.564227816844706,71.65,59398,-0.2259112220800996,0.8524167384823484,22.128691201723964,41.715209266305266,228.45384615384614
RCR_030,RELATIVE_COMPRESSION_RELEASE,TP3_SL2,60792,-0.2024316979841969,0.8330034892694117,33.881102776681146,53.13199105145414,83.16279069767442,45438,-0.23827972060989913,0.8093063830544313,34.059597693560455,55.34354505039835,124.4876712328767,57360,-0.22689315453745804,0.8167343801681487,34.091701534170156,54.61645746164575,52.33576642335766,17301,-0.23475622621687256,0.8072311626621758,33.0154326339518,52.75995607190336,66.54230769230769,55282,-0.22933102252843515,0.8114641496440528,33.16811982200355,52.86711768749321,212.62307692307692
RCR_030,RELATIVE_COMPRESSION_RELEASE,TP4_SL2P5,60792,-0.17720127356573698,0.8740633415316066,28.487300960652718,48.83043821555468,83.16279069767442,45438,-0.24612307704507308,0.8324558590156662,28.2274748008275,51.79145208856024,124.4876712328767,57360,-0.23067257019463636,0.840984418304584,28.267085076708508,50.81241283124128,52.33576642335766,17301,-0.26205784049667286,0.8146090961091007,26.622738570024858,47.94520547945205,66.54230769230769,55282,-0.23918969018810798,0.8301172894490211,27.11732571180493,47.841973879382074,212.62307692307692
RCR_030,RELATIVE_COMPRESSION_RELEASE,TP5_SL3,60792,-0.1724628573280961,0.8896000545482317,23.53105671798921,44.183445190156604,83.16279069767442,45438,-0.29425270445604096,0.8219587943779872,22.694660856551785,47.67595404727321,124.4876712328767,57360,-0.23896735812593234,0.8516232769799789,23.09797768479777,45.9292189679219,52.33576642335766,17301,-0.25051748500963017,0.8368368254709047,21.69238772325299,41.59875151725334,66.54230769230769,55282,-0.22985926008595875,0.8503230962668452,22.216996490720305,41.805651025650306,212.62307692307692
RCR_031,RELATIVE_COMPRESSION_RELEASE,TP3_SL2,50924,-0.19327390250850937,0.840075561471484,34.07234309952085,52.97894902207211,69.66347469220246,38990,-0.2386111019964902,0.8086400164665086,33.98820210310336,55.1115670684791,106.82191780821918,48620,-0.21568315846587133,0.8250797808130518,34.31509666803784,54.391197038255854,44.36131386861314,14232,-0.22272388319189657,0.8168452425219326,33.354412591343454,52.76138279932546,54.738461538461536,45470,-0.2270287839743809,0.8133496206691403,33.20211128216407,52.918407741367936,174.8846153846154
RCR_031,RELATIVE_COMPRESSION_RELEASE,TP4_SL2P5,50924,-0.16426225762477786,0.8827856669932587,28.664284031105176,48.643075956327074,69.66347469220246,38990,-0.24336230511296994,0.8336476309006762,28.12516029751218,51.420877147986666,106.82191780821918,48620,-0.21185223587138555,0.8528233806403458,28.480049362402305,50.394899218428634,44.36131386861314,14232,-0.2525669313611109,0.821750846577057,26.97442383361439,48.109893198426086,54.738461538461536,45470,-0.22874394107597668,0.8374137680504471,27.385089069716294,47.915108862986585,174.8846153846154
RCR_031,RELATIVE_COMPRESSION_RELEASE,TP5_SL3,50924,-0.1614142264741953,0.8961304728267082,23.558636399340195,43.90856963317886,69.66347469220246,38990,-0.27948830340978487,0.8293676344188518,22.64426776096435,47.03513721467043,106.82191780821918,48620,-0.2137015097674615,0.8661205589182671,23.296997120526534,45.452488687782804,44.36131386861314,14232,-0.247849228519886,0.8398362789932173,22.133220910623947,42.07419898819562,54.738461538461536,45470,-0.2212566169101143,0.8562576009714002,22.553331867165163,42.05410160545415,174.8846153846154
RCR_032,RELATIVE_COMPRESSION_RELEASE,TP3_SL2,47238,-0.1942821075509717,0.8394461081502705,34.14835513781278,53.05897794148778,64.62106703146375,35796,-0.23650824516961197,0.810249298415517,34.08760755391664,55.10392222594703,98.07123287671233,44889,-0.2226559724992398,0.81994566892815,34.231103388357944,54.54342934794716,40.957116788321166,13289,-0.22951593085697847,0.8121453951878975,33.36594175633983,52.99872074648205,51.11153846153846,42584,-0.23090814197268808,0.8107313608717689,33.25192560586135,53.08801427766298,163.7846153846154
RCR_032,RELATIVE_COMPRESSION_RELEASE,TP4_SL2P5,47238,-0.16364187884891648,0.8834495082002275,28.83695330030907,48.74888860663025,64.62106703146375,35796,-0.24595188781511382,0.8321561517548737,28.173538942898645,51.53369091518606,98.07123287671233,44889,-0.21799961622006908,0.8489258293508639,28.472454276103278,50.517944262514206,40.957116788321166,13289,-0.25340972894543723,0.821509608370093,27.082549477011064,48.13003235758898,51.11153846153846,42584,-0.2328457644247632,0.8350133739906431,27.470411422130375,48.04151794101071,163.7846153846154
RCR_032,RELATIVE_COMPRESSION_RELEASE,TP5_SL3,47238,-0.16026402424603117,0.8971672732222827,23.804987510055465,44.059867056183585,64.62106703146375,35796,-0.28224934227332044,0.828146811674188,22.742764554698848,47.20639177561739,98.07123287671233,44889,-0.21920929086336086,0.8630940682979477,23.391031210318786,45.59914455657288,40.957116788321166,13289,-0.25263304453924273,0.8372450332620304,22.138610881179925,42.1551659267063,51.11153846153846,42584,-0.22706987232973144,0.8530318803149824,22.588296073642685,42.19190306218298,163.7846153846154
RCR_033,RELATIVE_COMPRESSION_RELEASE,TP3_SL2,78824,-0.20533548633438634,0.8310744563616664,33.8729321018979,53.35938292905714,107.83036935704514,60051,-0.21359067838969686,0.82786035518929,34.57894123328504,54.98659472781468,164.52328767123288,75070,-0.21786253173069087,0.8238230039119511,34.38124417210604,54.6476621819635,68.49452554744525,23031,-0.24158413770431686,0.8027411866298411,33.068472927792975,53.21088967044418,88.58076923076923,73171,-0.22719390491522173,0.8133872687318846,33.30144456136994,52.974539093356654,281.42692307692306
RCR_033,RELATIVE_COMPRESSION_RELEASE,TP4_SL2P5,78824,-0.18904058236213941,0.8664180669015956,28.353039683345173,49.24769105856085,107.83036935704514,60051,-0.2234995025638434,0.8473030320163663,28.653977452498708,51.64277031190155,164.52328767123288,75070,-0.2226637457850045,0.8465892897624221,28.52937258558679,50.9258025842547,68.49452554744525,23031,-0.25997853375976976,0.8168189176623094,26.863792279970472,48.32182710260084,88.58076923076923,73171,-0.23720652202429496,0.8318072506159745,27.221166855721528,48.021757253556736,281.42692307692306
RCR_033,RELATIVE_COMPRESSION_RELEASE,TP5_SL3,78824,-0.18225682119764253,0.8838860865287075,23.423069116005276,44.52324165228864,107.83036935704514,60051,-0.265444869962418,0.8385212678722795,23.03375464188773,47.424689014337815,164.52328767123288,75070,-0.23381345909439333,0.8552054861943823,23.288930331690423,46.184894098841085,68.49452554744525,23031,-0.24597401780969888,0.8403310448345414,21.857496417871562,41.89136381398984,88.58076923076923,73171,-0.22924253635639255,0.8510724199032178,22.258818384332592,42.00161266075358,281.42692307692306
RCR_034,RELATIVE_COMPRESSION_RELEASE,TP3_SL2,73143,-0.204678340546572,0.8317503385315106,33.99094923642727,53.404973818410504,100.05882352941177,55424,-0.2212624727592962,0.8222490578502831,34.52655889145497,55.17465357967667,151.84657534246574,69376,-0.21528756982509928,0.8258380055429847,34.51914206642066,54.61110470479705,63.2992700729927,21546,-0.23954966742221676,0.8044132691629837,33.18945511927968,53.202450570871626,82.86923076923077,68640,-0.2287784730570159,0.8123983541440096,33.35810023310024,53.063811188811194,264.0
RCR_034,RELATIVE_COMPRESSION_RELEASE,TP4_SL2P5,73143,-0.18678605901054404,0.8681519181283942,28.549553614153094,49.28017718715393,100.05882352941177,55424,-0.22958410461283835,0.8435758638913373,28.69334584295612,51.80607678983834,151.84657534246574,69376,-0.21980108381219277,0.8486183194231174,28.679946955719558,50.94989621771218,63.2992700729927,21546,-0.262708437187738,0.8152794661872944,26.956279587858532,48.41733964540982,82.86923076923077,68640,-0.23899446406110947,0.8309502789098899,27.342657342657343,48.12937062937063,264.0
RCR_034,RELATIVE_COMPRESSION_RELEASE,TP5_SL3,73143,-0.1769013182077083,0.8874973532101058,23.722023980421913,44.600303515032195,100.05882352941177,55424,-0.2726207643197441,0.834838093742729,23.107318129330253,47.6472286374134,151.84657534246574,69376,-0.2264036437466369,0.8597352374168781,23.515336715867157,46.15140682656826,63.2992700729927,21546,-0.2487414900913599,0.8388273963556323,21.920542095980693,41.947461245706855,82.86923076923077,68640,-0.23217051084225504,0.8495623203062932,22.342657342657343,42.07167832167833,264.0
RCR_035,RELATIVE_COMPRESSION_RELEASE,TP3_SL2,62142,-0.19862382572966908,0.8364528358410919,34.14276978533037,53.34234495188439,85.00957592339262,47756,-0.21216608034114848,0.8286228284798515,34.63648546779462,54.765893290895384,130.83835616438355,59280,-0.2045970027463367,0.8337910119745638,34.679487179487175,54.38090418353576,54.08759124087591,18152,-0.2364633322770958,0.8072755761134914,33.351696782723664,53.349493168796826,69.81538461538462,57704,-0.2335052593701567,0.8090622602917295,33.28712047691668,53.27187023429918,221.93846153846152
RCR_035,RELATIVE_COMPRESSION_RELEASE,TP4_SL2P5,62142,-0.1786246179268365,0.8736500958822833,28.695568214733996,49.22918477036465,85.00957592339262,47756,-0.21918868381635356,0.8496709838555822,28.720998408576932,51.31083005276824,130.83835616438355,59280,-0.2031025688727521,0.8591404134019494,28.82085020242915,50.587044534412954,54.08759124087591,18152,-0.25208152646832555,0.822973286559048,27.26972234464522,48.468488320846184,69.81538461538462,57704,-0.2354265827884093,0.8337534953549212,27.53535283515874,48.2999445445723,221.93846153846152
RCR_035,RELATIVE_COMPRESSION_RELEASE,TP5_SL3,62142,-0.1666059167660537,0.8936161127059393,23.814811238775707,44.4111872807441,85.00957592339262,47756,-0.25219707738254427,0.8457435062752116,23.182427338973113,47.04120948153111,130.83835616438355,59280,-0.20369819338690448,0.8728228169621639,23.685897435897434,45.7557354925776,54.08759124087591,18152,-0.2538303566648147,0.8367151741323147,22.129792860290877,42.35345967386514,69.81538461538462,57704,-0.2349390752773123,0.8485782964649046,22.568626091778732,42.43553306529876,221.93846153846152
RCR_036,RELATIVE_COMPRESSION_RELEASE,TP3_SL2,58188,-0.19932262897583344,0.8361250508882938,34.2441740565065,53.419949130404895,79.60054719562244,44389,-0.21723649922601732,0.8249963621997487,34.62794836558607,54.93027551870959,121.61369863013698,55283,-0.2083170799491403,0.8311395881387618,34.70506303927066,54.486912794168184,50.440693430656935,17082,-0.24021897090166908,0.8046559840694174,33.36260391054912,53.44221988057605,65.7,54406,-0.2335151506450948,0.8092569606698992,33.39337573061795,53.323162886446354,209.25384615384615
RCR_036,RELATIVE_COMPRESSION_RELEASE,TP4_SL2P5,58188,-0.1773905719293588,0.8747327902331521,28.890836598611397,49.31085447171238,79.60054719562244,44389,-0.22425700140582486,0.8466312907983496,28.76163013359165,51.47897001509383,121.61369863013698,55283,-0.2077738843745259,0.8563304153603238,28.889532044208888,50.73711629253116,50.440693430656935,17082,-0.25578843915003596,0.8206583269869372,27.32115677321157,48.507200561995084,65.7,54406,-0.23525402268317583,0.8340684319652386,27.66606624269382,48.32555232878726,209.25384615384615
RCR_036,RELATIVE_COMPRESSION_RELEASE,TP5_SL3,58188,-0.1664138635049831,0.8940834863099916,24.046195091771498,44.583075548223,79.60054719562244,44389,-0.25262597194939324,0.8459094278765529,23.36840208159679,47.194124670526485,121.61369863013698,55283,-0.2058868877461974,0.8718202448401009,23.821066150534524,45.892950816706765,50.440693430656935,17082,-0.2596278342039181,0.8334352030587295,22.16368106779066,42.45989930921438,65.7,54406,-0.23624747278856498,0.8480025050798717,22.650075359335368,42.47509465867736,209.25384615384615
LPR_037,LEADER_PULLBACK_RESUME,TP3_SL2,2570,-0.1549822865968879,0.8789049642025919,39.8443579766537,57.859922178988334,3.5157318741450068,1863,-0.21979036929874818,0.8314350991755178,38.32528180354267,58.72249060654858,5.104109589041096,2466,-0.16871086340156782,0.8693599069687392,39.862124898621246,58.43471208434712,2.25,702,-0.20821330916478045,0.8384348888759787,38.034188034188034,57.83475783475783,2.7,2283,-0.24121286802739206,0.8145577836450231,37.18791064388962,58.34428383705651,8.78076923076923
LPR_037,LEADER_PULLBACK_RESUME,TP4_SL2P5,2570,-0.08583303481303631,0.9445670745461636,37.35408560311284,56.30350194552529,3.5157318741450068,1863,-0.34552531915360657,0.7896414683928646,32.90391841116479,59.634997316156735,5.104109589041096,2466,-0.21720527856917227,0.864983644526351,35.523114355231144,58.63746958637469,2.25,702,-0.1884036942448654,0.8788315304648423,34.75783475783476,55.27065527065527,2.7,2283,-0.23400722243661323,0.851515202994234,33.99036355672361,56.54840122645641,8.78076923076923
LPR_037,LEADER_PULLBACK_RESUME,TP5_SL3,2570,-0.05089935053341284,0.9714541217873766,33.89105058365759,53.89105058365759,3.5157318741450068,1863,-0.38470228595005707,0.796802026693332,29.414922168545353,57.326892109500804,5.104109589041096,2466,-0.2451211353603419,0.8687304448357429,31.792376317923765,56.4882400648824,2.25,702,-0.15939333811890505,0.9093205973275612,30.626780626780626,51.42450142450142,2.7,2283,-0.24065641120646106,0.8659059522074086,29.96057818659658,52.7814279456855,8.78076923076923
