feature,rise_mean,control_mean,rise_median,control_median,std_effect,n_rise,n_control
m15_cmo_d1,-1.2054401806759394,0.04338877613355459,-0.9211685051947631,0.0,-0.09049036243176219,75736,21306
m15_atr_pct_d1,0.004446525725318248,-0.0007751334050304847,-0.0045815098751433,-0.0030153964931533,0.08995282382007105,75739,21308
btc4_macd_hist_d1,-3.5531007100348626,0.7090629992363002,-2.0832487676592653,1.4782277115880902,-0.08928142278503474,75762,21308
h4_kdj_j,47.104535526180335,44.23766092770547,45.47058050009004,41.198864682716646,0.08853986781287454,75675,21308
h1_roc12,-0.5745282861965935,-0.22468078416,-0.5371093750000111,-0.09727626459144485,-0.08794504433657653,75719,21308
btc4_rsi_d1,-0.42095441360455754,0.003997658849671188,-0.048137666208813046,0.0999801332585832,-0.08746831846048332,75762,21308
btc4_roc4_d1,-0.09413985992239231,0.02468514263008159,-0.0738346168521308,0.0141195831127038,-0.08688600874239688,75762,21308
h1_higher_high,0.37765634486945965,0.4193260747137225,0.0,0.0,-0.0856137924592207,75762,21308
btc4_bb_width_d3,-3.238469251804169e-05,-0.0015074476254506373,-0.0001585995402742,-0.0010258609726415,0.08548058033202666,75762,21308
h1_cmf_acc,-0.007704125528456514,1.8414826560290607e-05,-0.0064430143722352,-3.8464500326795825e-05,-0.08437829995276497,75525,20720
h4_tsi_d1,-0.17512408222177264,-0.3754707654917459,-0.1942319544351154,-0.239859668901973,0.08417874623298423,75721,21308
btc4_donch_pos_d1,-0.010017158449232805,0.001083279979674779,-0.0036990661208066,0.004182081389738,-0.08406689678192428,75762,21308
btc4_motion_rise,-0.16302367941712204,0.056880045053501034,0.0,0.0,-0.08376161696549857,75762,21308
btc1_adx_d1,0.09793742096027443,-0.004587261263099277,-0.0182187332335175,-0.17079609030161524,0.08349584941717668,75762,21308
btc1_obv_d3,-781.3943566548147,7.51226538454797,-491.42648000002373,62.01691999996547,-0.08342608218057922,75762,21308
m15_stoch_spread_d3,-1.3264879784159147,0.08537797081184888,-0.7817498292659475,-0.08925870919059076,-0.08323385763298503,75721,21306
h4_motion_rise,-0.1475108939654034,0.07128777923784495,0.0,0.0,-0.08293669346091476,75730,21308
btc1_cmo_acc,-1.8287127414475353,-0.06111546306978451,-1.5751934225882271,-0.5120077698293066,-0.0809343627114383,75762,21308
btc4_roc12_d1,-0.08696439562562547,0.02808620314846601,-0.0640010934230939,0.0305256004010878,-0.08058261382830466,75762,21308
btc1_donch_pos_acc,-0.018562945166193494,-0.0008272790307363837,-0.0153783844953481,0.00162560890066215,-0.0803460019028654,75762,21308
btc4_mfi_acc,-0.441562555894474,0.19112291410557053,-0.2571036438340144,0.0604902101780879,-0.08024974821690091,75762,21308
m15_close_loc,0.4749233777006769,0.5016433791341657,0.4615384615384484,0.5,-0.08015304660754045,75276,20105
btc4_di_spread,1.6370885488970048,0.42724219196508073,1.1539849031066751,0.3917394088581858,0.08013110801438787,75762,21308
h4_roc4_d3,-0.35823089820587234,0.06979377277109577,-0.29600231083052897,0.0009849189214872,-0.0794117762182366,75686,21308
btc4_turn4,0.17702806156120482,0.20771541205181152,0.0,0.0,-0.07927755681131696,75762,21308
m15_atr_pct_acc,-0.006480509851786152,-0.0003400313273723404,-0.0021860504078454,0.00010519878057675,-0.07900662788308363,75739,21308
h4_cmo_d1,-1.0303412949397945,0.10070190116338845,-0.6919006919007415,0.3920755108396037,-0.07843928950260637,75621,21308
h4_cmo_acc,-0.8168320866088257,0.8039561783660263,-0.6676942754897546,0.7184996880975554,-0.07794123351767122,75617,21308
h4_mfi_d3,-0.6026613931233527,-1.5475839779934164,-0.824046866543064,-1.1479417967791363,0.07790871326382538,75607,21308
btc4_obv_d3,2518.413092005098,-166.65243934232794,231.22043999983,-165.83099999988917,0.07746571850709306,75762,21308
h4_bb_pctb_acc,-0.015410881505629881,0.005172330738366691,-0.0113487266924115,-0.0015173374757501,-0.0761685756738377,75576,21308
btc4_hammer,0.1358992634830126,0.16233339590764032,0.0,0.0,-0.07583462959380233,75762,21308
btc4_bb_pctb_d1,-0.01285896693307969,0.0012668705283525978,-0.0083893401264795,0.0078288428452356,-0.07561970455627268,75762,21308
h1_mfi,47.86888743893333,46.45219651852069,47.511258544218165,46.57691654756039,0.0743146024853472,75702,21308
h1_mfi_acc,-0.7019874030605935,0.0027397278589342956,-0.4911815797871171,0.03755959485349785,-0.07430756762526261,75684,21308
btc1_chop14_d1,-0.3915199196999348,-0.03320367290203309,0.14259869715197482,0.0322488508417535,-0.0738588470534876,75762,21308
h4_obv,3495584791119.081,462244417333.15607,138379588.08449978,64982617.405000016,0.07225561962386234,75746,21308
m15_reclaim_prev_high,0.1711808030411024,0.19856391965458983,0.0,0.0,-0.07174618094444286,75762,21308
btc1_mfi_acc,-0.5684999054476625,0.01843138711621782,-0.3595301436789668,0.1151501545942181,-0.0712228167410007,75713,21303
btc4_cmo_d1,-0.9448684530277195,0.14970967992819711,-0.5357864893741842,0.1305140258815669,-0.0705787667527408,75762,21308
btc4_sweep_reclaim,0.07792824899025896,0.09724047306176084,0.0,0.0,-0.07035259276675244,75762,21308
h4_roc4_acc,-0.30058682911985996,0.01984326308126236,-0.22442249225767535,0.0,-0.07016946258265347,75700,21308
btc4_cmo_acc,-0.9516223047331362,0.5789868429092886,-0.5724536692573494,-0.0083130092568524,-0.06944936783829764,75762,21308
h1_sweep_reclaim,0.08766928011404133,0.06847193542331519,0.0,0.0,0.06944042485219241,75762,21308
btc4_chop14,48.61957796073904,49.25500989763241,49.383319835674605,49.3478235877246,-0.06901125252291312,75762,21308
h4_bb_pctb_d3,-0.021774840185124468,-0.002256259622444632,-0.0249825023550653,0.0276189803540265,-0.06886938388609005,75571,21308
m15_kdj_j_d1,-1.2492843998404117,-0.1137422808734703,-1.033128018441957,0.056442493878449754,-0.06853382098879406,75742,21308
btc4_macd_hist,-4.1184161568431366,-16.47499429851603,-3.401095384158793,-12.997056295122846,0.06851161142923576,75762,21308
h4_cmf_d3,-0.005202247033471958,0.0007943527728266406,-0.0044609169806547,0.0009477837139538,-0.06843892531239353,75571,21308
h4_roc12_d1,-0.19350804276086922,0.0360503461486009,-0.1394202903277963,0.0386033466738267,-0.068405159188082,75642,21308
h4_mfi_acc,-0.2736909307623146,0.3425914019959398,-0.22810499297678885,0.1614221890771432,-0.06811422014311085,75610,21308
h4_cmf_d1,-0.0035445521352742812,0.00022253552070581136,-0.0035320821944254503,-0.0003357218370636,-0.0678152817117673,75582,21308
btc4_stoch_k_d3,-0.3039229046343066,1.6018421965231189,-0.5093068718639415,1.4985786259058091,-0.06773661205025278,75762,21308
h4_donch_pos_acc,-0.010525460274586881,0.003125637052328017,-0.00568115133305905,1.8457457784393227e-15,-0.0673460101005956,75576,21308
m15_er10_d1,0.012038896133015141,0.0010032635740298932,0.003230584763911,0.0,0.06625108558271134,75736,21300
btc4_rvol20_d3,0.0676672809715286,0.012100314605198077,0.041758919228742,0.0111559152468401,0.06616768433636279,75762,21308
h1_obv,1417459018042.9446,212293484236.17593,46650989.81750004,23107561.159999937,0.06547096137567898,75762,21308
btc4_roc4,0.09850687404047741,-0.02422887793745258,0.0067253077084439,-0.0163300389700249,0.06459251761388736,75762,21308
m15_higher_high,0.3444206858319474,0.37521118828608974,0.0,0.0,-0.06452682188244015,75762,21308
btc4_donch_pos_d3,-0.01478480571878566,-0.001588971082749427,-0.0082587381724473,0.0054307720032319,-0.06446644840823804,75762,21308
btc1_er10_d1,0.011056906944256564,-3.954985553915248e-06,0.00883061049122395,-0.0029965179626275,0.06402976504966876,75762,21308
h1_reclaim_prev_high,0.16658747129167656,0.19053876478318002,0.0,0.0,-0.06351118116983208,75762,21308
btc1_cmf_acc,-0.005373291308884505,-0.00015151369156902298,-0.003917552179354,-0.0015905247219852,-0.06334965516761683,75701,21305
m15_roc4_d1,-0.06513257597905679,0.0007659811705854557,-0.04085638031213195,0.0,-0.06330743673408763,75752,21308
h4_donch_pos_d3,-0.01669655354745172,-0.0034551008150115557,-0.0185185185185184,0.00590336241645,-0.06288631291630255,75571,21308
h1_er10_acc,0.01633495770091938,0.00027423781386636746,0.0189355559678939,0.0057142857142856,0.06213516193901694,75718,21303
h4_macd_hist,-0.0028505079597803866,-0.05799529818403741,1.0919135373311186e-07,-1.0140079239784284e-05,0.06159548094228718,75746,21308
h4_stoch_raw,47.27472241577266,45.067249044920295,45.778661342716845,41.51575588129482,0.06155075680661369,75526,21308
m15_donch_pos_d1,-0.007960097484526394,0.001155800428457467,0.0,0.0,-0.060780249786680854,75734,21308
h4_vwap_dist_d3,-0.3134298812268133,-0.10047849409878182,-0.23590355747379324,-0.0052476494921016,-0.05975378543484173,75534,21308
btc4_mfi,51.03727142572575,50.014954362026714,50.47763090402351,50.07545507810028,0.05867098185950619,75762,21308
btc4_stoch_spread_d3,-0.4290380699368593,0.5175767257589552,-0.54140850094835,2.1575468844387258,-0.05858125358931534,75762,21308
h1_rvol20_acc,0.1193097157762971,0.0007216030018628023,0.1722390032032453,0.11871805663182315,0.05811777627716831,75712,21308
h4_roc4,-0.11935948502678033,-0.3580368773354917,-0.22459299612857525,-0.2024291497975783,0.058003243645406155,75716,21308
h1_bb_width_acc,0.0009850450386850972,-1.2105434852679646e-05,0.0002127809438515,-5.7034522968827175e-05,0.05793980940579165,75712,21308
h4_vwap_dist_acc,-0.16291167375938123,0.021069095273053864,-0.1214820917422261,0.0025788720921893,-0.057886356086744084,75544,21308
m15_bb_pctb_d1,-0.010527302788161904,0.0002619701393588093,-0.0051262525646864,0.0,-0.0577906741326228,75733,21308
btc1_body_frac,0.4571748993067418,0.4423940417728782,0.4555025568303915,0.4272583201267789,0.05737920360796588,75762,21308
m15_cmf_d1,-0.0030808481108937297,0.0007271760295077094,-0.0027044868375378,0.0008471719508622,-0.05701852958850922,71766,15615
btc1_rvol20_acc,0.07393174870760166,0.001644563692586089,0.1277726557993327,0.089244933399602,0.05689045083177823,75762,21308
btc1_chop14_d3,-0.5416702291624944,-0.0941132849655397,0.0201535803715628,-0.1131052459058494,-0.056401346573657266,75762,21308
btc4_roc4_d3,-0.08243416747202614,0.05317857573838138,-0.08895500411688625,0.0623757597689511,-0.0561673329876316,75762,21308
btc4_vwap_dist_d3,-0.10788218924931582,-0.01676413515980509,-0.1255165440130046,-0.01315028368849,-0.054054218230060284,75762,21308
btc4_roc12_d3,-0.10308099845278397,0.025306671124064112,-0.1061010825633257,0.067485152394231,-0.05321444410985683,75762,21308
m15_vwap_dist_acc,0.05776568372401913,-0.001737994854743024,0.0048548612752274,-0.00014734344419005,0.052594674293109184,75731,21308
btc1_er10_d3,0.012730056301870355,0.00017260843186994086,0.0087046701923628,-0.0005491196138613,0.05240758725938241,75762,21308
btc4_bb_pctb_d3,-0.016904586331156903,-0.0017024413058851847,-0.0195605731494331,0.0080481184610367,-0.052372738402686976,75762,21308
h1_adx_d3,0.19107907672053495,0.025429658455156656,-0.10376754618698131,-0.2709663004469931,0.05208242428601385,75692,21308
h4_roc12_d3,-0.2779455488746866,0.006002684422893369,-0.2129982987723586,0.04391318574216145,-0.05185978082289841,75621,21308
m15_adx_acc,0.05016110384037685,0.01635630980068326,0.0413154642493083,0.028759581371142248,0.05179180931285029,75726,21308
btc4_vwap_dist_acc,-0.06674463515150042,0.00916555171033243,-0.0383344283736217,0.0298395024450837,-0.05172911641018286,75762,21308
btc1_kdj_d,51.587117397280394,50.73098065667573,51.52043319025097,50.59802900927815,0.05165140984542703,75762,21308
m15_body_frac,0.4868169326974535,0.5022004145040492,0.5,0.5,-0.051503388296605654,75276,20105
btc4_er10_d3,0.00482842649583435,-0.00814094549290849,-0.0009062560308826,0.0046867915025279,0.05147763474469254,75762,21308
btc4_ppo_hist_d3,-0.0071285965350962426,0.0034748777932983124,-0.0114144691283744,0.0059039639447671,-0.051336076283566665,75762,21308
btc4_mfi_d1,-0.34032114152655746,-0.027251126090402426,-0.1954798595026545,-0.0513111253670075,-0.05090433242446776,75762,21308
btc4_close_loc,0.5001251204375744,0.5139684368894867,0.4987478019928567,0.5200118369460671,-0.050856624368940485,75762,21308
btc4_di_spread_d1,-0.281938913650661,-0.04168578192947701,-0.1029145594528806,0.0715044872100651,-0.050518244434920034,75762,21308
h4_rsi_d3,-0.6789931967259921,-0.30562179741092554,-0.776999303157254,0.0214067412637248,-0.04959987144587753,75612,21308
btc4_donch_pos_acc,-0.008213607030889558,0.0014675754099784924,-0.0037017987409515,0.0064441867167833,-0.04935118210136608,75762,21308
h4_ppo_hist_d3,-0.01914450072898396,0.0028961353603360143,-0.02159748744988755,0.0115717434428518,-0.049054676510727334,75718,21308
h4_bull_engulf,0.07415573099569614,0.08719729678993805,0.0,0.0,-0.04892367113076006,75746,21308
h1_cmo,-6.071304669686735,-4.474808532191648,-6.586826347305386,-3.571428571428669,-0.048671025866613656,75719,21308
btc1_chop14_acc,-0.30276846790208345,0.0032189097928931936,-0.0518524728008884,-0.03185856528524055,-0.04830697341411487,75762,21308
btc4_roc4_acc,-0.08778511054796727,0.0071052729708051595,-0.0702189614069315,-0.0466655281741057,-0.04747282995192908,75762,21308
m15_rvol20_d3,-0.024190788770579685,-0.10378409996179061,-0.0510267568188174,-0.061107906152243055,0.047138454893300145,75734,21308
btc4_tsi_d1,-0.16648477637418066,-0.2873692972725295,-0.1533682769701698,-0.3478996009824571,0.046546306834219155,75762,21308
h4_chop14_d3,0.11952552061775298,0.48170749250056394,0.4786595485664335,0.20737493411141372,-0.04634352902581763,75617,21308
m15_rvol20_d1,-0.06503352369755157,0.005134961059543354,-0.044325798930229296,-0.007163971787184651,-0.046261189193078,75734,21308
m15_rvol20_acc,-0.12729071499627817,-0.008792548924761577,0.08178005169866336,0.13159972157153194,-0.04621813278792387,75734,21308
h1_macd_hist_d1,-0.005030853857192559,0.0017985795256835967,-1.599067953945408e-05,2.2241911067655344e-08,-0.04587376478812147,75752,21308
btc4_bb_pctb_acc,-0.011421671598606967,0.0012327510753362332,-0.0054976577731549,0.007059438348226,-0.045492906218261575,75762,21308
m15_bb_pctb_acc,0.012055585961589503,-0.0009519698315304027,0.0055432681206785,-0.00033447679863,0.04544768745031939,75733,21308
btc4_di_spread_acc,-0.23439376557827574,0.05537737869151156,-0.0388749408511976,0.0343002653873298,-0.04540851998831448,75762,21308
h4_di_spread_acc,-0.21787036552350725,0.0621178045641486,-0.101230760479348,0.008996579583772,-0.044763756000814205,75621,21308
btc1_cmo,-1.5188843242384964,-0.06283139106601454,-2.774484230495421,0.72701843275437,-0.044209239003384006,75762,21308
btc4_rsi_d3,-0.5056932683894692,-0.15864191013341808,-0.4023801851182824,-0.1526535982383663,-0.04369415792847741,75762,21308
btc1_roc12,-0.07497999982418865,0.006140390351605031,-0.090372946005135,0.0120726740973076,-0.04365316969103906,75762,21308
h1_kdj_d,47.858562619415935,48.66903234161824,47.18540104634056,48.67193203950677,-0.04355862844796414,75724,21308
btc4_roc12_acc,-0.07214137074015882,0.016795693142276802,-0.0563519877181284,0.0391097010497332,-0.04354437089642905,75762,21308
m15_di_spread_acc,0.3742463256980566,0.050724630496428974,0.0601851776441613,-7.105427357601002e-15,0.04353842733536442,75739,21308
h4_er10_d1,0.006092126076070085,-0.001205488821397004,0.0013744946555625998,0.0,0.04341577526269493,75662,21308
btc1_er10_acc,0.011295364273307696,-0.00010853575740157251,0.01852505600970045,0.0129513567776383,0.04325229184981408,75762,21308
btc4_mfi_d3,-0.16061212506793976,-0.6456926568596228,-0.3064533143123071,-0.3793962765965304,0.042745207573472374,75762,21308
h4_higher_low,0.49242204208803103,0.4711845316313122,0.0,0.0,0.04249388967624127,75746,21308
h4_chop14_d1,-0.026055578876835767,0.15728394452719696,0.1358149058602649,0.0,-0.04110036110496396,75633,21308
m15_ppo_hist_acc,0.0019908111724176187,-0.00029323357754818647,0.00010569608034655001,-0.0001755895362377,0.04103571277008858,75762,21308
m15_wpr_d1,-0.7045493880862914,0.0034726319464198734,0.0,0.0,-0.04091205003350639,75739,21308
m15_lower_wick,0.2659982594854132,0.2560646217644583,0.2222222222222376,0.1999999999999716,0.04077578398083457,75276,20105
m15_macd_hist,-0.008167636234505534,0.002515038227797893,-2.2649808400742085e-05,7.572639345246183e-08,-0.040694447151526245,75762,21308
btc1_kdj_k,50.186923080057,50.97009386783539,49.66867511195897,50.95178725424683,-0.040448762109957404,75762,21308
btc1_adx_d3,0.13097136970851683,0.0026519470593016534,-0.188729906530245,-0.45634455974392374,0.03919301592728937,75762,21308
pre_ret_24h,-0.319067132083352,-0.5267460750360768,-0.2884476714517136,-0.29765138859233486,0.039096026615932866,75712,21308
btc4_higher_low,0.5542752303265489,0.5348695325699268,1.0,1.0,0.03901172524489654,75762,21308
h4_higher_high,0.4369999735959655,0.4178712220762155,0.0,0.0,0.038612315449554596,75746,21308
h1_macd_hist_d3,-0.0065398798340110306,0.0045013855398165735,-1.4670911558294346e-05,5.8510119833203944e-08,-0.038073150588959256,75740,21308
h4_atr_pct_acc,0.011467568081209488,0.000307288402255394,0.0080947215167039,0.0004090441511674,0.0373875116567278,75621,21308
m15_macd_hist_d3,-0.005854646175019212,0.0007412868044205565,-1.0548469920312652e-05,2.0953386569470324e-10,-0.03715801881201608,75762,21308
btc4_macd_hist_d3,-4.046887175755574,0.21186114911878678,-3.769174541963295,1.819132219924171,-0.03680859951914922,75762,21308
h4_roc12_acc,-0.1275881045960789,0.04118737348603713,-0.0896664182305606,0.019465236177008,-0.03606392289122355,75633,21308
h4_di_spread_d3,-0.45927475726455946,-0.7460929859090919,-0.6808813751192968,-0.2453073222696471,0.035459331064250504,75617,21308
h4_bb_width_acc,0.00037109169263923393,-4.375472261532932e-05,-0.00020449366970195002,-0.0001915983991753,0.03537871694257778,75576,21308
m15_roc12_acc,0.05032250464767408,0.0007869591517595458,0.0013284375979694,0.00010839100273434999,0.03515702101221919,75739,21308
btc4_structure,0.5527177212850769,0.5695044114886427,1.0,1.0,-0.03379200872634799,75762,21308
h1_vwap_dist,-1.0237612920925558,-1.196259067988963,-0.7961072326479302,-0.9401123001936018,0.033772256814617076,75712,21308
h4_structure,0.5261135901565759,0.5428946874413366,1.0,1.0,-0.033624864557691134,75746,21308
m15_bb_width_acc,-0.0001372538261208705,1.0233358556726971e-05,-4.3228191454844356e-05,-3.1684114165134517e-05,-0.03312770274003246,75734,21308
h4_bb_width_d1,4.7274851881747444e-05,-0.000400688475130707,-7.272662237733929e-05,-0.0001197322482019,0.032521951652921766,75582,21308
btc1_chop14,48.76592214012441,49.073749934625106,49.474289549896966,49.21815589032072,-0.0324485192844021,75762,21308
m15_stoch_spread_d1,-0.3212276403113344,-0.04224892711935129,-0.01084991178010415,-3.9745984281580604e-14,-0.03218332694428271,75722,21306
btc4_bull_engulf,0.08312874528127558,0.09207809273512296,0.0,0.0,-0.03207666751872922,75762,21308
m15_cmo_acc,0.6481941563292277,0.0033016899831654067,0.4064679613699358,0.0,0.03136039073314366,75734,21306
h4_cmf_acc,-0.0024160708768876512,8.670573108043431e-05,-0.0022298643825153,3.76503790361013e-05,-0.03131476640094172,75576,21308
btc1_mfi,49.27296450884063,48.73055368074573,48.90097558412656,48.39900688340354,0.03074021608212514,75744,21303
h4_sweep_reclaim,0.08828188947271143,0.09700581941055003,0.0,0.0,-0.030455940881300735,75746,21308
m15_macd_hist_d1,-0.0021442572903150724,0.00015127308484747751,-2.877197408296571e-06,-2.8473830514763343e-11,-0.02955409636453873,75762,21308
h1_macd_hist,-0.011119804121852959,0.0018233739899077151,-1.7136385215731444e-05,1.2443060998747314e-06,-0.029417873770040837,75762,21308
h4_rvol20_d3,0.061015161578842805,0.026464728710572642,0.0316760937240647,0.0237171292872889,0.029258397684198745,75571,21308
btc1_hammer,0.14183891660727013,0.15210249671484888,0.0,0.0,-0.029227578700094913,75762,21308
btc4_obv,1903634.2879789418,1884800.012347145,2127529.354930992,1875819.6488009945,0.028848761171735453,75762,21308
h1_cmf,-0.022860990374407874,-0.018288532110330786,-0.0220055977797111,-0.0151140026076062,-0.02842278684324546,75541,20764
m15_roc4_acc,0.04194117567076829,0.0002810492993103074,0.0005257713546091,4.675670240983365e-05,0.027750633998541628,75751,21308
btc1_sweep_reclaim,0.09651276365460257,0.08841749577623428,0.0,0.0,0.027644614044611965,75762,21308
m15_chop14_acc,0.08602268241084295,-0.09302562889633205,-0.0029158030231783,0.0,0.027434702265209204,75739,21308
btc4_atr_pct_acc,0.0028380094804955837,0.0003181500461044129,0.0001084744933672,-0.000524344793283,0.027206381146730588,75762,21308
btc4_chop14_d3,0.06646223400946515,0.27376654345677365,0.3124883045800857,-0.5253146457126832,-0.026947874019967684,75762,21308
h4_di_spread_d1,-0.3099046577377526,-0.18524879062255603,-0.1860657653881503,0.0980690092037264,-0.026626031364502034,75633,21308
h4_mfi_d1,-0.3728046544426021,-0.19500417151170543,-0.1659939335744695,0.010704542248817,-0.026315619520922772,75623,21308
m15_mfi_acc,0.27866899102018305,0.018192430249000028,0.1684405215673656,0.034275851294609055,0.025539125795699707,75692,21304
btc4_bb_width_acc,0.00010327849837932411,-1.5119367609030922e-05,-0.0002490970597826,-0.0001944907621645,0.02475787761657908,75762,21308
btc4_cmf_d1,-0.002801839242028013,-0.0015651425554286435,-0.0017067115144783,-0.003353777350807,-0.024423649815707448,75762,21308
m15_donch_pos_acc,0.00603702026031217,0.000582285214076237,7.271960811294775e-15,0.0,0.023260935464543903,75734,21308
btc4_er10_acc,-0.003866010737705818,0.00214091532255593,-0.0038964123312923,0.0094419027268327,-0.022700598356349272,75762,21308
m15_hammer,0.12986721575459992,0.1372723859583255,0.0,0.0,-0.021913453430892137,75762,21308
h4_er10_d3,0.0020360788115190167,-0.003143005692941326,-0.0003691399040224,-3.3306690738754696e-15,0.02098860603046254,75641,21308
m15_higher_low,0.4332910958000053,0.42317439459357986,0.0,0.0,0.020428976750709885,75762,21308
btc1_di_spread,-1.6008546623863433,-1.293787198962344,-1.529741605743823,-1.3198250348610294,-0.01950789606981392,75762,21308
m15_kdj_spread_d1,-0.14470355790240155,-0.052329475257462774,-0.0290366480297272,-0.0115982594913255,-0.01867249745178445,75742,21308
h4_macd_hist_d3,-0.005220779114221957,-0.01571037674111603,-8.11871411779564e-07,1.0887163355328395e-06,0.01864222844709564,75718,21308
btc4_chop14_acc,0.13994191510770126,0.03558976410499508,0.0154103699297962,0.0525614573373616,0.018079658964639013,75762,21308
h1_rsi,47.438562133844265,47.22889009446832,47.52094800485991,47.649520222527876,0.0173773646870991,75719,21308
h4_adx_d3,-0.007367327197998011,-0.05949222645900679,-0.3244636587590292,-0.4059881237711877,0.017020415286535234,75511,21308
m15_bull_engulf,0.056690689263747,0.05279707152243289,0.0,0.0,0.016958158437967198,75762,21308
m15_obv_d3,-1754382822.7072136,-74512792.24357688,-10149.155000000028,0.0,-0.016047780794644233,75762,21308
btc4_cmo_d3,-0.8241995729446687,-1.2233079778151963,-0.552257424872785,-1.1691456843627392,0.01598073457360321,75762,21308
btc4_cmf_acc,-0.0012651469587525797,-0.0001409871837971743,-0.0015301433346705,-0.0005158792341128,-0.015338482648212099,75762,21308
h4_er10_acc,0.004892090086540313,0.0010357110889866745,0.00870055926533635,0.0054594528278706,0.014823083453242448,75656,21308
btc4_higher_high,0.46972096829545157,0.476910080720856,0.0,0.0,-0.014402079028332107,75762,21308
m15_structure,0.46879702225390035,0.4616575933921532,0.0,0.0,0.014309728136829849,75762,21308
btc4_reclaim_prev_high,0.20052268947493465,0.2062605594143045,0.0,0.0,-0.014297222789437306,75762,21308
h4_bb_width_d3,-0.0005883417792458953,-0.0010795242305111138,-0.0004874152606607,-0.0007707289090233,0.013825888737007526,75571,21308
h4_chop14_acc,-0.08177231696215105,-0.001224708311434519,-0.0396546263123198,0.0,-0.013710807933527533,75621,21308
m15_obv_d1,-780763605.3836919,-2499004.4949278305,-760.2230000000345,0.0,-0.013693807482309904,75762,21308
h4_cmo_d3,-1.6361356251337031,-1.9414721278602627,-1.6279645388016837,-1.4579048402578207,0.013239799747024331,75612,21308
h1_obv_d1,-2729331345.048993,-61284949.644801594,-32421.811499999836,0.0,-0.013200874718600267,75752,21308
h1_obv_d3,-4250163954.2968526,-268846154.2088722,-38594.48999999999,-259.3355000013253,-0.01318362183095779,75740,21308
h4_rvol20_d1,0.022098157417273463,0.009215759374735446,-0.0042882691472153,0.0101980627509658,0.012773837732021936,75582,21308
h4_rvol20_acc,0.019541547017296962,0.00041231267606680716,0.1220279178324985,0.0965922676908932,0.011728965959192362,75576,21308
btc1_lower_wick,0.28370382875024963,0.28131750652708215,0.2456450995405913,0.2399420388680662,0.011225172725359488,75762,21308
m15_cmf_acc,0.0018137120333482737,0.0007203153934937333,5.790408561136273e-05,0.0001719071656081,0.010850563797257934,71679,15523
m15_tsi_acc,0.0005119826450175975,-0.021886796454623228,-0.049537442531052994,-0.0276182302932594,0.010117769965040215,75762,21308
btc4_cmf_d3,-0.003974614661542806,-0.004778664800007622,-0.003371238202065,-0.0029074443381496,0.009909133398293881,75762,21308
m15_motion_rise,-0.001900688999762414,-0.023840810963018585,0.0,0.0,0.00881256572896204,75762,21308
m15_er10_acc,-0.0011731510903934216,0.0009826719040491472,0.0,0.0,-0.008381730387088787,75732,21299
btc4_er10_d1,-0.00024071102043056653,-0.0016491265380886634,0.0008806414096803,-9.47362213232772e-05,0.008185332844448627,75762,21308
btc4_chop14_d1,0.08393608263318414,0.11726721892657775,0.1586737675403711,-0.10531895361263466,-0.007624641558789026,75762,21308
h4_adx_d1,0.003872196349054303,-0.0043970904287410845,-0.09610810180567769,-0.1219675489917584,0.007398094543791339,75526,21308
btc4_adx_acc,0.005838228491040178,0.010389052854570563,0.0305592407952648,0.039586077548563,-0.00690935876017971,75762,21308
h4_adx_acc,0.012925781435596702,0.015818094530159397,0.034067932348920096,0.01849973497597895,-0.004367476534210523,75518,21308
btc4_rvol20_d1,0.008292015781443738,0.0055081769876344985,-0.0218544525173546,0.0062936044681266,0.004027886656582137,75762,21308
btc1_rsi,49.43812661337646,49.486125277251084,49.3975707537352,49.18370305324159,-0.003870824239010808,75762,21308
h4_macd_hist_d1,-0.0038101963741018945,-0.002936283933920852,-2.3806102294885473e-06,7.596476655505393e-07,-0.003846714645679303,75730,21308
h4_obv_d3,1421430881.1087558,-2602627681.6036215,-23348.90000000084,-9829.938000000082,0.003452763327984534,75718,21308
btc4_di_spread_d3,-0.3221456757461905,-0.3002368542693398,-0.34480678258636743,0.0234625849510941,-0.002547860019512148,75762,21308
btc4_obv_d1,99.80025221334407,58.38775329847461,-1089.4282300001942,1390.342939999886,0.0022009484066543307,75762,21308
h4_obv_d1,-1359284147.3526995,-484855691.5892969,-27067.71750000189,0.0,-0.001287561644680726,75730,21308
btc4_rvol20_acc,0.00234389285418834,0.001062866839623975,0.1079542846304901,0.0755338920879155,0.0011881502415344938,75762,21308
