feature,disc_effect,cal_effect,cross_effect,final_effect,min_abs_effect
btc1_obv_d3,-0.08342608218057922,-0.18735549785148667,-0.0821104553401138,-0.22968697345947556,0.0821104553401138
m15_stoch_spread_d3,-0.08323385763298503,-0.08204783364233324,-0.08273774306042066,-0.08859058695384787,0.08204783364233324
btc4_rsi_d1,-0.08746831846048332,-0.08490066412154826,-0.08180690197482567,-0.11952109646338069,0.08180690197482567
btc1_rvol20_d1,0.13402730551608635,0.0817481761159994,0.104616934833859,0.09323364486302967,0.0817481761159994
h4_tsi,0.42868395648354635,0.0799564515040971,0.3125111047541555,0.30782641509957925,0.0799564515040971
btc4_ppo_hist_d1,-0.10699817857692491,-0.09833487687731576,-0.07859007136609605,-0.11930274591714461,0.07859007136609605
btc1_adx_d1,0.08349584941717668,0.10996854824409329,0.08563851293495292,0.07835602289119406,0.07835602289119406
btc1_stoch_spread_d3,-0.12067369829913024,-0.10298329102897794,-0.11361967581551567,-0.07797522037969958,0.07797522037969958
h4_mfi_d3,0.07790871326382538,0.08597349186619124,0.09950596634595267,0.1605990624354872,0.07790871326382538
btc1_adx_acc,0.09802734915161958,0.07789376483952758,0.09285298181331797,0.0988140506721033,0.07789376483952758
btc1_cmo_acc,-0.0809343627114383,-0.07679147994479446,-0.09359661891625745,-0.08585827687544348,0.07679147994479446
btc4_bb_pctb_d1,-0.07561970455627268,-0.09565260350393988,-0.07542525859149564,-0.11433196304095432,0.07542525859149564
btc4_cmf,0.3623094952429579,0.07537669650371172,0.27552390188123543,0.13338651988620762,0.07537669650371172
btc1_donch_pos_acc,-0.0803460019028654,-0.08065099498116404,-0.08580194516607828,-0.0735532018952115,0.0735532018952115
h4_roc4_d3,-0.0794117762182366,-0.07281991452914104,-0.073554677101746,-0.10688044217154023,0.07281991452914104
btc1_donch_pos,-0.09066638719608511,-0.1862533787991756,-0.07264763013051466,-0.1385901590777074,0.07264763013051466
btc4_wpr_d3,-0.11494486932143419,-0.0808917717986001,-0.07246131795708444,-0.08352450580207049,0.07246131795708444
h1_chop14_acc,-0.09877486496177047,-0.07245524136924401,-0.09754200896073724,-0.09174646021740927,0.07245524136924401
h4_motion_rise,-0.08293669346091476,-0.07184179625053459,-0.09944904725199222,-0.10437303261556433,0.07184179625053459
btc1_roc12_acc,-0.09440956232844062,-0.08509001932970511,-0.09099558989161827,-0.07181000390220746,0.07181000390220746
m15_reclaim_prev_high,-0.07174618094444286,-0.14185102460634558,-0.12110417322924465,-0.12173050092958843,0.07174618094444286
btc4_donch_pos_d1,-0.08406689678192428,-0.07140046362027205,-0.07380420973076722,-0.09131854927356048,0.07140046362027205
btc4_motion_neg,0.13788637865410075,0.0712796340130951,0.10115162931022381,0.17212899006859403,0.0712796340130951
h4_roc4_acc,-0.07016946258265347,-0.10840485552140956,-0.0917108099026989,-0.08206767834304295,0.07016946258265347
btc4_donch_pos,0.3091708906767328,0.06970660197753915,0.2562203295776891,0.1451619028931342,0.06970660197753915
m15_kdj_j_d1,-0.06853382098879406,-0.15095470801330846,-0.10873936572041006,-0.08513413778800473,0.06853382098879406
btc4_macd_hist,0.06851161142923576,0.14248799794386327,0.07700039337026092,0.23650981770854382,0.06851161142923576
h4_roc12_d1,-0.068405159188082,-0.06856465411323877,-0.06970291020819278,-0.08564915572119539,0.068405159188082
h4_ppo_hist,0.1074467325185874,0.06828437509604625,0.10218447108100089,0.19006575548881197,0.06828437509604625
btc4_bb_width_d3,0.08548058033202666,0.06809995482892933,0.10563443941651082,0.08978032107823543,0.06809995482892933
btc4_stoch_spread_d1,-0.10071845480864106,-0.06797266116315,-0.12255699361734555,-0.11485629106221489,0.06797266116315
h4_mfi_acc,-0.06811422014311085,-0.06669037699060285,-0.08316182381784624,-0.06689177938364445,0.06669037699060285
m15_higher_high,-0.06452682188244015,-0.16656026071593266,-0.13065008562144506,-0.12499259193850637,0.06452682188244015
btc4_bb_width_d1,0.09513472427924996,0.06451404501736105,0.10964785546544385,0.08910692729619714,0.06451404501736105
btc1_roc4_acc,-0.1226766447648234,-0.08042056813645447,-0.10833771779479673,-0.06393089866443136,0.06393089866443136
h1_cmf_acc,-0.08437829995276497,-0.08894703886684677,-0.07925382400886045,-0.06355405901365253,0.06355405901365253
h1_reclaim_prev_high,-0.06351118116983208,-0.15183405799331887,-0.10280073540228128,-0.14677309556510623,0.06351118116983208
m15_roc4_d1,-0.06330743673408763,-0.06804576252407515,-0.0698100354198116,-0.09070472447534063,0.06330743673408763
h1_mfi_acc,-0.07430756762526261,-0.06277351960521733,-0.07967107450978889,-0.08072694684828911,0.06277351960521733
btc4_roc12_d1,-0.08058261382830466,-0.06828079287887795,-0.062312567661681424,-0.07435908748481446,0.062312567661681424
h1_er10_acc,0.06213516193901694,0.06449900088308949,0.06820303662031531,0.06961320751557534,0.06213516193901694
h4_macd_hist,0.06159548094228718,0.07105428568951304,0.09680295142765345,0.09178606719135507,0.06159548094228718
h4_stoch_raw,0.06155075680661369,0.07003079023068971,0.1329943782434406,0.13024196549229997,0.06155075680661369
btc1_mfi_acc,-0.0712228167410007,-0.06078757622116183,-0.08170448766852997,-0.06707841115118975,0.06078757622116183
btc4_stoch_spread,-0.09801983157348709,-0.09931817440728004,-0.06004060780808225,-0.1345696388756177,0.06004060780808225
m15_close_loc,-0.08015304660754045,-0.17501353572988537,-0.11249250252471313,-0.05933648118143018,0.05933648118143018
btc1_cmf_acc,-0.06334965516761683,-0.07946949632487112,-0.0724978146976665,-0.059130354533822274,0.059130354533822274
btc1_adx,0.29134804249949653,0.0588897423365335,0.2615850856546795,0.4074516643707769,0.0588897423365335
btc4_stoch_spread_d3,-0.05858125358931534,-0.0963085954246001,-0.07495383493064285,-0.10763123245901997,0.05858125358931534
h1_bb_width_acc,0.05793980940579165,0.1185325936481569,0.1404238008568821,0.1112919767027985,0.05793980940579165
h4_vwap_dist_acc,-0.057886356086744084,-0.07275313481079368,-0.0723775765553465,-0.08265012893941524,0.057886356086744084
m15_bb_pctb_d1,-0.0577906741326228,-0.13761539169825476,-0.08468460707706305,-0.06654232869501206,0.0577906741326228
m15_donch_pos_d1,-0.060780249786680854,-0.1446143034501646,-0.09353926484878576,-0.057649771810722956,0.057649771810722956
m15_cmf_d1,-0.05701852958850922,-0.08698912973754719,-0.06863604662693198,-0.06733050909190721,0.05701852958850922
btc4_turn4,-0.07927755681131696,-0.06615305660724739,-0.0542324743310795,-0.1010500680270494,0.0542324743310795
btc4_kdj_j,0.10990229580002064,0.05336760641070465,0.14475689090599614,0.07257803267352841,0.05336760641070465
btc1_chop14_d1,-0.0738588470534876,-0.053285153233115105,-0.06264856506623663,-0.1146947093246138,0.053285153233115105
h1_atr_pct_acc,0.1588456997483447,0.052958966742988035,0.056957947603873266,0.114159988887036,0.052958966742988035
btc1_body_frac,0.05737920360796588,0.0722622888671854,0.06486656939604533,0.05210430742899998,0.05210430742899998
h1_adx_d3,0.05208242428601385,0.06297660736305001,0.056584544312213415,0.0649424054843229,0.05208242428601385
m15_adx_acc,0.05179180931285029,0.0779451865875321,0.08433213039706475,0.10244826240541877,0.05179180931285029
h4_bb_pctb_acc,-0.0761685756738377,-0.0517730106100423,-0.09041354600883698,-0.09594696848931383,0.0517730106100423
btc4_vwap_dist_acc,-0.05172911641018286,-0.06455798977629656,-0.06405627998502852,-0.1104192565630706,0.05172911641018286
btc4_rvol20_d3,0.06616768433636279,0.05092158631271153,0.07866060522927165,0.11844881812094447,0.05092158631271153
btc4_close_loc,-0.050856624368940485,-0.08582453566412175,-0.06896348331104442,-0.11638477770695535,0.050856624368940485
h4_cmo_acc,-0.07794123351767122,-0.049805453024557106,-0.08349930383648219,-0.09549735319015162,0.049805453024557106
btc1_er10_d1,0.06402976504966876,0.06846509270812234,0.04950571148815546,0.10083981389623163,0.04950571148815546
h4_bb_pctb_d3,-0.06886938388609005,-0.10132075751844986,-0.06183052891536531,-0.04903098533830842,0.04903098533830842
btc4_chop14,-0.06901125252291312,-0.048785819548042265,-0.09086850662874466,-0.23595345941056126,0.048785819548042265
h1_cmo,-0.048671025866613656,-0.16151586614401056,-0.05967039969790717,-0.06968598836690182,0.048671025866613656
h4_stoch_k_d3,-0.09274442238563091,-0.11755577608803877,-0.048465676784677766,-0.08902385395948242,0.048465676784677766
btc4_cmo_acc,-0.06944936783829764,-0.047566259230246453,-0.07334825345109189,-0.05681070344109777,0.047566259230246453
btc4_roc4_acc,-0.04747282995192908,-0.07204687709793807,-0.0640788177811704,-0.0898972941383227,0.04747282995192908
h4_bull_engulf,-0.04892367113076006,-0.09908758448373886,-0.05963727969030213,-0.047180115402518104,0.047180115402518104
btc4_tsi_d1,0.046546306834219155,0.062131834138854786,0.08156284213419049,0.10101001527451761,0.046546306834219155
btc1_chop14_acc,-0.04830697341411487,-0.04864559362644402,-0.045578241530254804,-0.05654913428118889,0.045578241530254804
btc4_bb_pctb_acc,-0.045492906218261575,-0.047223822844903604,-0.05431437183406976,-0.09036599783730287,0.045492906218261575
h4_donch_pos_acc,-0.0673460101005956,-0.04501834885839922,-0.07935945695776382,-0.09324631722662494,0.04501834885839922
h4_di_spread_acc,-0.044763756000814205,-0.0607317580489678,-0.07219354987389026,-0.07348219382938079,0.044763756000814205
btc4_motion_rise,-0.08376161696549857,-0.04435801780095599,-0.08185289425788135,-0.0878798674062653,0.04435801780095599
btc4_di_spread_acc,-0.04540851998831448,-0.044106600965501806,-0.06118616126671787,-0.08730084678915355,0.044106600965501806
btc1_roc12,-0.04365316969103906,-0.1601028742885801,-0.0705384619397175,-0.1320823906331859,0.04365316969103906
h4_cmo_d1,-0.07843928950260637,-0.06935908815812561,-0.07636895700836943,-0.04363945312288368,0.04363945312288368
h1_kdj_d,-0.04355862844796414,-0.1845668079214538,-0.07695090724784663,-0.11674179348983604,0.04355862844796414
btc4_roc12_acc,-0.04354437089642905,-0.043853327332647164,-0.04852451315726973,-0.08847570465540948,0.04354437089642905
h1_atr_pct,0.8674463435731694,0.8823234803600906,0.04346326334821965,0.8147070450026171,0.04346326334821965
h4_er10_d1,0.04341577526269493,0.0580152315294449,0.04938197406999518,0.09006356969273066,0.04341577526269493
h4_atr_pct,0.8535407823677773,0.8169063161560692,0.04319555842881352,0.7468695123099856,0.04319555842881352
btc4_mfi_d3,0.042745207573472374,0.12289081852897524,0.1092484809894951,0.09118643551795329,0.042745207573472374
btc1_tsi,0.17186554129772896,0.04230810506384108,0.16308658391700084,0.04785597743081978,0.04230810506384108
h4_tsi_d1,0.08417874623298423,0.04146493374192551,0.11239338831062679,0.17675241814254444,0.04146493374192551
h4_roc12,0.20530190430294457,0.0414019376822772,0.14519303036417283,0.2164841378565837,0.0414019376822772
h4_cmf_d1,-0.0678152817117673,-0.06973976093029044,-0.08585534931630351,-0.04136392967314054,0.04136392967314054
m15_wpr_d1,-0.04091205003350639,-0.13312510045259757,-0.07333600658742066,-0.051051183012076,0.04091205003350639
btc4_er10_d3,0.05147763474469254,0.04085984336175762,0.06355780321953036,0.08795506443609664,0.04085984336175762
btc1_kdj_k,-0.040448762109957404,-0.13353755910443874,-0.0583845251895474,-0.17486445438753573,0.040448762109957404
h1_rvol20_acc,0.05811777627716831,0.04030819871767884,0.05703826668103865,0.04407981658707323,0.04030819871767884
btc4_roc4_d3,-0.0561673329876316,-0.06929329772828877,-0.04001228091652336,-0.08418948402123323,0.04001228091652336
btc4_donch_pos_acc,-0.04935118210136608,-0.039156965618137085,-0.04849315140327265,-0.07696496093792622,0.039156965618137085
h1_sweep_reclaim,0.06944042485219241,0.0522722009528551,0.06274502062228735,0.038823599483452896,0.038823599483452896
btc4_di_spread_d1,-0.050518244434920034,-0.041011199661772135,-0.03850219120603113,-0.08346535169724978,0.03850219120603113
btc1_er10_d3,0.05240758725938241,0.05589668430128332,0.03813673625535045,0.10436779002972842,0.03813673625535045
m15_er10_d1,0.06625108558271134,0.08877348876315003,0.0891271371327036,0.03664586018073073,0.03664586018073073
h4_roc12_acc,-0.03606392289122355,-0.04550929515806863,-0.03952507146005956,-0.06463043101638706,0.03606392289122355
btc4_kdj_spread,-0.1253851374669297,-0.03527639771174739,-0.05549569694888626,-0.0698961650897987,0.03527639771174739
h4_er10,0.12066289595679242,0.08726439394397485,0.10834009328089786,0.03509649149635731,0.03509649149635731
btc1_er10_acc,0.04325229184981408,0.03963812304984117,0.03477571093249058,0.04772912077115391,0.03477571093249058
btc1_adx_d3,0.03919301592728937,0.0814864622854393,0.046782629193021945,0.034638177145382185,0.034638177145382185
btc1_rvol20_acc,0.05689045083177823,0.034503578176203815,0.04691378449114363,0.04630621692669461,0.034503578176203815
h1_macd_hist_d1,-0.04587376478812147,-0.03381924940299052,-0.05094638990399736,-0.05232107015738869,0.03381924940299052
h4_structure,-0.033624864557691134,-0.05840828018871986,-0.07829602322330964,-0.06652310884031684,0.033624864557691134
m15_rvol20_d3,0.047138454893300145,0.07952946580367598,0.033100191549666466,0.10745469026639731,0.033100191549666466
btc1_chop14,-0.0324485192844021,-0.032940131132385836,-0.05504622111905174,-0.05970346373518753,0.0324485192844021
m15_stoch_spread_d1,-0.03218332694428271,-0.08800638047827779,-0.054902729880433834,-0.03412814831457201,0.03218332694428271
btc1_cmo,-0.044209239003384006,-0.1329720045903642,-0.03208256649478619,-0.1592843607667348,0.03208256649478619
h4_cmf_acc,-0.03131476640094172,-0.03127356235969051,-0.0416974077559439,-0.04885190734621117,0.03127356235969051
btc4_mfi_acc,-0.08024974821690091,-0.03599318620726175,-0.07375507786167375,-0.030591789620100868,0.030591789620100868
h4_hammer,-0.10534985434916079,-0.03042734599270019,-0.13049309113641025,-0.06635138430612783,0.03042734599270019
btc1_bull_engulf,-0.0939342403297172,-0.04415589063310906,-0.08294484016398077,-0.029773840597389647,0.029773840597389647
h4_vwap_dist_d3,-0.05975378543484173,-0.07260185358433598,-0.05407579823437412,-0.029740161395653997,0.029740161395653997
m15_macd_hist,-0.040694447151526245,-0.029628504045030264,-0.042297199469161474,-0.04784606371695377,0.029628504045030264
h4_donch_pos_d3,-0.06288631291630255,-0.11624774175254608,-0.0785397206777508,-0.029442249729365117,0.029442249729365117
h1_macd_hist_d3,-0.038073150588959256,-0.029400258795170404,-0.056975243762929104,-0.05205607032807998,0.029400258795170404
btc4_obv,0.028848761171735453,0.31294407032318355,0.16667246417439202,0.17997734224300843,0.028848761171735453
h4_ppo_hist_d3,-0.049054676510727334,-0.02836061075253706,-0.029317849692687036,-0.04817755576440884,0.02836061075253706
h4_roc12_d3,-0.05185978082289841,-0.027804839118260725,-0.04290624261470754,-0.037416881832639436,0.027804839118260725
btc4_atr_pct_acc,0.027206381146730588,0.08053382529393491,0.0609244229952344,0.08517621942222749,0.027206381146730588
h4_di_spread_d1,-0.026626031364502034,-0.06556305683360986,-0.040728415028409536,-0.027445735869668343,0.026626031364502034
m15_lower_wick,0.04077578398083457,0.025967771661142034,0.05245366172693939,0.10420481690496247,0.025967771661142034
btc4_bull_engulf,-0.03207666751872922,-0.05004445736709259,-0.025837640915198565,-0.11709913283671103,0.025837640915198565
btc4_bb_width_acc,0.02475787761657908,0.02848578728820636,0.02807537501823588,0.024749575678563847,0.024749575678563847
h4_rvol20_d3,0.029258397684198745,0.024511468653243048,0.029677214482654084,0.05299554370378895,0.024511468653243048
btc1_hammer,-0.029227578700094913,-0.040898620281107696,-0.05061996577793077,-0.02436492826908194,0.02436492826908194
h1_atr_pct_d1,0.23749948129114518,0.10897828208399551,0.021611957615632872,0.23511097486977262,0.021611957615632872
m15_chop14_acc,0.027434702265209204,0.021271882041736974,0.024794875665239937,0.04667793537515206,0.021271882041736974
btc4_cmo_d1,-0.0705787667527408,-0.02107291274778264,-0.04000223359183738,-0.03190207875574446,0.02107291274778264
btc4_cmf_d1,-0.024423649815707448,-0.02104169807749538,-0.03846275978540379,-0.049784789518486874,0.02104169807749538
btc1_sweep_reclaim,0.027644614044611965,0.021004027887529163,0.04020651511419427,0.03302023189574569,0.021004027887529163
h4_er10_d3,0.02098860603046254,0.02863354839665319,0.021996776317267805,0.06150101179438895,0.02098860603046254
btc4_bb_pctb_d3,-0.052372738402686976,-0.07271716544322802,-0.01976472895192457,-0.04846354851821129,0.01976472895192457
btc1_di_spread,-0.01950789606981392,-0.09507454963515644,-0.021124105136249877,-0.13654233394861562,0.01950789606981392
m15_macd_hist_d3,-0.03715801881201608,-0.02340026258395289,-0.018743297608458647,-0.030413440190974497,0.018743297608458647
m15_kdj_spread_d1,-0.01867249745178445,-0.09792218345159864,-0.05721817481309574,-0.02936036755219652,0.01867249745178445
h4_macd_hist_d3,0.01864222844709564,0.04610773422986801,0.062096434768415525,0.04746813164205268,0.01864222844709564
m15_atr_pct_d3,0.16061999506284208,0.07821759018962511,0.018574290216224185,0.17864440655844396,0.018574290216224185
btc4_donch_pos_d3,-0.06446644840823804,-0.047502737836114396,-0.03268715065763099,-0.017814593098204167,0.017814593098204167
btc4_macd_hist_d3,-0.03680859951914922,-0.028337741270432055,-0.017353407913863503,-0.027024466738206805,0.017353407913863503
h4_kdj_j,0.08853986781287454,0.016206866522633517,0.10442595651683226,0.11339052706064891,0.016206866522633517
h4_chop14_d1,-0.04110036110496396,-0.01612543746494457,-0.020126038585406958,-0.08673143677887037,0.01612543746494457
m15_obv_d3,-0.016047780794644233,-0.027289047008536897,-0.02321379734844648,-0.03322131230059759,0.016047780794644233
btc4_cmo_d3,0.01598073457360321,0.07569734906345164,0.0826655917921567,0.054398454787470164,0.01598073457360321
btc4_cmf_acc,-0.015338482648212099,-0.04052455580936576,-0.026909135988313848,-0.056238542529155014,0.015338482648212099
h4_er10_acc,0.014823083453242448,0.029872825101168676,0.02712832749557439,0.04101044462600279,0.014823083453242448
m15_atr_pct_acc,-0.07900662788308363,-0.014351593141542131,-0.06448646387316613,-0.05092192019964859,0.014351593141542131
h4_rsi_d3,-0.04959987144587753,-0.08391663769117363,-0.028739404180298234,-0.01415480809237499,0.01415480809237499
h4_chop14_acc,-0.013710807933527533,-0.03383239218675018,-0.02277570670645989,-0.024384009565124733,0.013710807933527533
h1_di_spread,0.11801657399351341,0.013629470530798877,0.10753981080720992,0.17198689263182568,0.013629470530798877
h4_cmo_d3,0.013239799747024331,0.017130816622045138,0.038430472235829294,0.10085558263095057,0.013239799747024331
h1_obv_d1,-0.013200874718600267,-0.024523556380472336,-0.024373541565124644,-0.036025417919790144,0.013200874718600267
h1_obv_d3,-0.01318362183095779,-0.018495129982426566,-0.02112285318391979,-0.020841602159539774,0.01318362183095779
h4_bb_width_acc,0.03537871694257778,0.035597785040946,0.013122033535299176,0.05598551079061289,0.013122033535299176
h4_rvol20_d1,0.012773837732021936,0.026780679785191604,0.01583971342962487,0.03831096958617374,0.012773837732021936
m15_obv_d1,-0.013693807482309904,-0.017136202282839796,-0.011608885784774934,-0.02282573635162052,0.011608885784774934
btc1_chop14_d3,-0.056401346573657266,-0.011352528563786608,-0.03729700780840157,-0.11058445871916274,0.011352528563786608
m15_roc12_acc,0.03515702101221919,0.01093529245459734,0.027365976879682403,0.021668444091485998,0.01093529245459734
m15_macd_hist_d1,-0.02955409636453873,-0.012477280031031174,-0.010523083816107563,-0.03564302353167529,0.010523083816107563
h4_rvol20_acc,0.011728965959192362,0.0189074776208819,0.010164272195151161,0.021242898234263452,0.010164272195151161
btc4_er10,0.1402768960503718,0.009507731056964454,0.1409034709692889,0.29883177722668025,0.009507731056964454
pre_bounce_from_low_48h,0.5958248683520951,0.01263049681250451,0.008773710168815157,0.5854898084245734,0.008773710168815157
btc4_er10_d1,0.008185332844448627,0.02784764320391375,0.02866259007973757,0.049890779812696164,0.008185332844448627
m15_atr_pct_d1,0.08995282382007105,0.026545802844345077,0.0077894667092944375,0.09711262259528262,0.0077894667092944375
btc4_stoch_k_d3,-0.06773661205025278,-0.07139275778888449,-0.007686229948553898,-0.0930687293384982,0.007686229948553898
btc4_reclaim_prev_high,-0.014297222789437306,-0.04016272521865121,-0.00732730425870183,-0.15066466479402477,0.00732730425870183
h1_atr_pct_d3,0.19339515079748715,0.11490576171555268,0.007159596995978197,0.1677039151550114,0.007159596995978197
pre_bounce_from_low_24h,0.5405265648815492,0.009300385522731611,0.006715076137112748,0.5063188306244851,0.006715076137112748
m15_vwap_dist_acc,0.052594674293109184,0.006514252629281861,0.03785273723334475,0.026997891112319768,0.006514252629281861
pre_bounce_from_low_12h,0.4831978240075753,0.007534961538724825,0.005606536508635038,0.4328633616749534,0.005606536508635038
pre_bounce_from_low_8h,0.43306134998435303,0.007276162700295425,0.005538677447171496,0.42547445931991296,0.005538677447171496
pre_bounce_from_low_4h,0.36381228201042276,0.010071252613995737,0.005452775439944307,0.4047869061230885,0.005452775439944307
btc4_cmf_d3,0.009909133398293881,0.06001886440687467,0.0051156117440269155,0.00584334165381157,0.0051156117440269155
btc4_rsi_d3,-0.04369415792847741,-0.03948414373857203,-0.004990595676366328,-0.04305585875741691,0.004990595676366328
m15_ppo_hist_acc,0.04103571277008858,0.00488613627568083,0.031198221174474343,0.010037720019923105,0.00488613627568083
pre_bounce_from_low_2h,0.3134000009551163,0.008766129785373831,0.004650630615642507,0.41595565843319754,0.004650630615642507
pre_bounce_from_low_1h,0.568574542136317,0.007671906949800259,0.004476927310269548,0.4596679497383267,0.004476927310269548
h4_atr_pct_acc,0.0373875116567278,0.06372912873897184,0.004456136076450176,0.068183970788276,0.004456136076450176
h4_atr_pct_d1,0.10668905736458965,0.0768663063923194,0.004320869635399465,0.09125530274341678,0.004320869635399465
m15_roc4_acc,0.027750633998541628,0.019927339373299498,0.027653010891343272,0.004155083553269939,0.004155083553269939
btc4_rvol20_d1,0.004027886656582137,0.032392081288923895,0.032538098409683226,0.06634202257510559,0.004027886656582137
h4_atr_pct_d3,0.10533979175218416,0.055141544075372736,0.003914383386417899,0.06473028912220243,0.003914383386417899
btc1_rsi,-0.003870824239010808,-0.10911384007310755,-0.007654368649776798,-0.12044086793406804,0.003870824239010808
h1_cmf,-0.02842278684324546,-0.26059883362278885,-0.06572926027381266,-0.0032349005177174732,0.0032349005177174732
m15_di_spread_acc,0.04353842733536442,0.002477238456659189,0.04257295427635026,0.007001062026993469,0.002477238456659189
btc4_ppo_hist_d3,-0.051336076283566665,-0.026211591689431005,-0.001574751881085157,-0.030828485024516752,0.001574751881085157
m15_cmf_acc,0.010850563797257934,0.0013047613304470575,0.005561210482869648,0.012340497173263283,0.0013047613304470575
h4_obv_d1,-0.001287561644680726,-0.007003713698104007,-0.008331583178830579,-0.013521147865102397,0.001287561644680726
btc4_rvol20_acc,0.0011881502415344938,0.023758178372215676,0.012470477043598875,0.03267819283419063,0.0011881502415344938
h4_di_spread_d3,0.035459331064250504,0.0006660285136232853,0.05848040235176974,0.06710463309421123,0.0006660285136232853
