feature,rise_mean,control_mean,rise_median,control_median,std_effect,n_rise,n_control
m15_roc12,-0.7898448461823944,-0.06280970208489767,-0.5858230814294041,0.0,-0.2711012137248978,57910,6749
h1_kdj_k,43.07754984312335,49.132514731664905,39.59963377453943,48.98582219874476,-0.26843669707107437,57901,6749
h1_di_spread_d1,-1.3893882626026504,0.07344809756606067,-0.7933681570605557,0.1500607502160633,-0.26733768848719675,57889,6749
h1_tsi_d3,-1.586207828451034,0.20172902248390262,-1.6912663275159812,0.6006483025720968,-0.26647981974125945,57907,6749
h1_kdj_j_d1,-4.386055272092748,0.1326375176014085,-4.073839865707786,0.5435435392161097,-0.2654860706591898,57898,6749
h1_roc4,-0.8743291235371833,-0.08499352191052509,-0.670898653928842,0.0,-0.2653084959922521,57908,6749
m15_motion_net,-0.8945024596530594,0.17765594902948584,-2.0,0.0,-0.26230338147126114,57935,6749
btc4_stoch_d,50.62201093479641,42.47607271685096,48.92772285293114,34.081824019518415,0.2612730720571025,57935,6749
btc1_tsi_d1,-0.7152309923868687,0.021856991234531775,-0.5182101468608309,0.1454523099107394,-0.26072806417354977,57935,6749
h1_cmf,-0.05146728138349143,-0.0077520847643354615,-0.0524973347546818,0.0011059288187361999,-0.26059883362278885,57851,6732
h1_bb_pctb,0.378184877349431,0.4737589049787656,0.327074375452028,0.4659574732736725,-0.26035661578114333,57884,6749
h1_di_spread_d3,-2.2800501376781863,0.10790366097937266,-2.2129524382050114,0.3906658548980992,-0.2599581745783379,57886,6749
h1_cmo_d3,-5.838803373061749,0.20351409578270369,-5.517296392782122,0.2930641484860263,-0.25754885976322406,57880,6749
h1_wpr_d3,-6.862458058665795,0.020258688078836466,-5.760368663594637,1.0188679245282517,-0.25754569572124875,57884,6749
h1_adx,26.882535622292984,23.937507549127506,24.302526371481413,21.280267176672066,0.2573598292323061,57870,6749
h1_donch_pos_d1,-0.0377020741518154,0.0018773376654613566,-0.03076923076923065,0.0,-0.2572830832470377,57882,6749
btc1_motion_neg,2.771502545956676,2.1892132167728553,3.0,1.0,0.2554008365011276,57935,6749
m15_ppo_hist,-0.06687769601459152,0.00013583171840138866,-0.0459244693995698,0.0009632980639129,-0.25383547292666525,57935,6749
pre_ret_8h,-1.1666554355242786,-0.16806508269090678,-0.970940613903315,0.0,-0.25224630010026017,57903,6749
m15_di_spread,-5.408021615807788,-1.375743946590464,-5.561537667976037,-0.6873919296968438,-0.2518080114419815,57910,6749
h1_stoch_k_d1,-3.0463875055779233,0.002957063988720513,-1.8296981004724984,0.0,-0.24879521337114371,57855,6749
btc1_stoch_raw,42.256063699444574,51.22955457852672,36.84076499499398,51.6876471587464,-0.2472195967858595,57935,6749
btc1_rsi_d1,-1.2413292459645544,0.04064574646914821,-1.0416210944576605,0.0949877751453556,-0.2471067716709927,57935,6749
btc1_motion_net,-0.9321135755588159,0.08579048747962661,-2.0,0.0,-0.24409035484329183,57935,6749
h1_cmo_d1,-3.385771501387141,0.10053064306966225,-2.8963628963628167,0.0,-0.24362286466330024,57884,6749
m15_mfi,43.4064071331229,48.40552084196096,42.23130111308508,48.26082226228058,-0.2426437598348153,57899,6747
h4_stoch_d,49.63797515082083,42.161960818267936,49.98715123529359,36.33302676853418,0.24080459704746393,57643,6749
btc1_macd_hist_d1,-11.221411831595724,-0.45167630261355285,-7.218006498167398,-0.635813758553752,-0.2398743631545742,57935,6749
m15_cmo_d3,-5.136120855613774,0.3306110231582465,-5.263157894736983,3.3040237212844664e-13,-0.23794338654411076,57901,6749
h1_roc12_d1,-0.46223949691221616,0.00011513834929495443,-0.353109903381632,0.0,-0.23771989799257764,57889,6749
m15_bb_pctb_d3,-0.06214192863317225,0.0076936393207001075,-0.0520740742339566,0.0107066396981836,-0.2376384456510812,57907,6749
h4_vwap_dist,-5.121733395075994,-2.715550303169298,-5.379964870750731,-2.394810231570743,-0.23751859806619552,57717,6749
m15_kdj_spread,-1.8547113751686108,0.18396668825425272,-2.512185758633148,0.20817971386289,-0.2371674032347623,57916,6749
btc1_rsi_d3,-1.9904528310377705,-0.0008651847796940819,-1.5258635683663258,0.4231419891964592,-0.2369501434110238,57935,6749
h1_tsi_acc,-0.4589766924449119,0.013040104372921621,-0.4007091471062374,0.0062515087940884,-0.23656323995965348,57909,6749
m15_adx_d1,0.2968418977257804,0.015092510509846028,0.2251768910102676,-0.0592583229961007,0.2364489837122816,57904,6749
btc4_vwap_dist,-0.25102358643353273,0.683366185699262,-0.3007669825356496,0.5954490084130404,-0.23568558022811284,57935,6749
h1_roc12_d3,-0.7697895914082231,-0.005507278211042201,-0.5765230821206058,0.0,-0.2349444078785805,57889,6749
btc1_ppo_hist_d1,-0.01134078570827203,-0.0004234036541206664,-0.0071232971285832,-0.0005315700558043,-0.23491985171267474,57935,6749
h1_wpr_d1,-4.042685117617216,0.0879781542347768,-3.299196266528554,0.0,-0.23488995726785747,57887,6749
h1_stoch_spread,-2.5448148628412826,-0.008319275910616632,-1.859841741002981,0.0,-0.23382616680380955,57852,6749
h1_ppo_hist_d3,-0.06977357932267694,-0.0011573482698294115,-0.050117499482497954,-0.0007000138420917,-0.23281846837637543,57910,6749
h1_stoch_d,44.93981904664302,52.11353758723216,41.20375427350067,53.93008457718225,-0.23172566265347067,57852,6749
btc4_atr_pct_d3,0.006697803452341973,-0.02433911679744599,-0.01270401201759,-0.0339719757862422,0.22923555117669278,57935,6749
m15_motion_neg,2.733477172693536,2.225811231293525,3.0,1.0,0.22776537427800214,57935,6749
btc1_roc4,-0.2479498813126585,-0.006831372482342366,-0.1223432712178951,-0.0001848992598474,-0.2267462628062041,57935,6749
h4_kdj_spread_d3,-0.9650297176437515,1.2564731693563005,-0.5646671524542484,1.948376383600856,-0.2246490025372092,57827,6749
m15_donch_pos_d3,-0.04528712059339998,0.006567290259921638,-0.039215686274511,0.0,-0.22391819037645552,57907,6749
h4_kdj_j_d1,-2.473377150601301,1.1981844018229904,-2.0992560656390253,2.2047385184866077,-0.22275099037373716,57842,6749
m15_tsi,-6.506571530290024,-1.976155939984632,-7.032681696281932,-0.8492473612232485,-0.2195609015645249,57934,6749
h1_kdj_spread_d1,-1.0630952340869104,0.04159040539830879,-0.8999859940420514,0.1743564834668589,-0.2180983025020607,57898,6749
h1_cmf_d3,-0.022533045974830315,0.00046906954735025634,-0.0193269827517599,0.0003250739639365,-0.21803361398523105,57845,6729
h4_motion_neg,2.6148308011049726,2.1186842495184472,2.0,1.0,0.21785997450146843,57920,6749
h4_kdj_spread_d1,-0.7093072587255299,0.35038990835349226,-0.533365616535157,0.6475143131813965,-0.21712165748388362,57842,6749
btc4_stoch_k,49.988671346546155,42.93047351303934,49.27558513560842,34.58529277784303,0.2170975504875755,57935,6749
h4_motion_net,-0.6050587016574586,0.31589865165209663,-1.0,1.0,-0.2162319162552457,57920,6749
m15_adx_d3,0.7214986503203876,0.020236315694182057,0.4329293286069369,-0.2649771687833215,0.2151577527691543,57902,6749
btc1_vwap_dist_d1,-0.12472231241353489,-0.0021111339400468857,-0.0765933473664048,0.0007517857639749,-0.21492040439263688,57935,6749
h1_kdj_j_d3,-7.343509882727926,0.047705320291796596,-6.243953274340631,0.6980843153058061,-0.21481655920863152,57894,6749
btc4_kdj_spread_d3,-0.7982642039294292,1.2960885024525657,-1.1070707939748203,1.3184717582524534,-0.2146077497336727,57935,6749
h4_cmo,-6.923040229734825,-13.97775844595605,-7.773851590105983,-14.728682170542683,0.21393730332864772,57799,6749
h1_roc4_d1,-0.4117848848061993,0.0028321927784308028,-0.3149606299212681,0.0,-0.21130716568957678,57907,6749
h1_structure,0.4267368602744455,0.531337975996444,0.0,1.0,-0.21128406189130458,57935,6749
btc1_di_spread_d1,-1.1176469156408257,0.007014702200287216,-0.4404842242620734,0.0810357188608073,-0.2110623838035919,57935,6749
btc4_atr_pct_d1,0.007725271072355173,-0.0073255928975609185,-0.0095371815201316,-0.0183373071566697,0.21061553957764273,57935,6749
h1_cmf_d1,-0.013639453753560526,0.0003307496181087088,-0.0112358704834415,-0.0001227345601596,-0.21061107975382473,57850,6731
btc1_wpr,-54.37560780759056,-48.13512092541898,-56.30101480931802,-45.86116924105301,-0.21008971590628672,57935,6749
m15_wpr_d3,-4.710914853970104,0.8026283646911929,-4.292478584931374,0.0,-0.2100132793241752,57908,6749
btc1_vwap_dist_d3,-0.2036153626114461,-0.015610020140811531,-0.124876333859758,0.0040116194100603,-0.20937556310308894,57935,6749
pre_ret_12h,-1.208786908767206,-0.2465826703614015,-1.082219428227027,-0.0644745325596329,-0.2091926124731687,57894,6749
btc1_bb_pctb_d1,-0.04070068354758182,0.0005966599644057223,-0.026778059528819,0.0062086296833997,-0.2077142131981179,57935,6749
btc1_kdj_j_d1,-3.587636116598219,-0.021275427579227627,-2.5860585277552133,0.4515645620303132,-0.20736927273602052,57935,6749
btc1_motion_pos,1.8393889703978596,2.275003704252482,1.0,2.0,-0.20668538059014704,57935,6749
h1_lower_wick,0.24669299672983172,0.28885824189850096,0.2000000000000044,0.2500000000000086,-0.20386407899545123,57933,6748
h1_turn4,0.13844826098213514,0.20995703067121055,0.0,0.0,-0.20295199470505867,57935,6749
m15_roc12_d3,-0.3424791814359364,0.0012712576678266033,-0.27458887931149367,0.0,-0.2027476975595684,57910,6749
btc1_close_loc,0.4423188037192204,0.5036921025039107,0.4034359854413901,0.5037487175440154,-0.20178934721021516,57935,6749
btc1_donch_pos_d1,-0.030482312881614,0.0004353594780146707,-0.0218123515479829,0.0047246373814986,-0.20171902163684838,57935,6749
h1_roc4_d3,-0.6584042248095405,0.006127868068566049,-0.5136986301369939,-0.0002551432629616,-0.20134113245558694,57903,6749
btc4_rvol20,1.0788984505586758,0.9300984936444344,0.8825610496940224,0.6772683829546046,0.20099694003000235,57935,6749
h1_body_frac,0.4910641158083199,0.43700902600106317,0.5,0.42857142857141756,0.20013789561938614,57933,6748
btc1_donch_pos_d3,-0.04954662663846637,-0.0019981260165696643,-0.0376598704554155,0.0128122293554049,-0.19894544973113124,57935,6749
m15_stoch_k_d1,-2.025536870744415,0.37974801567051214,-1.0100295806001762,0.0,-0.19800443679186067,57896,6749
btc1_atr_pct_d3,0.015961045520928193,-0.001669028115584895,-0.0030292204531375,-0.0110230298028293,0.19794837459259762,57935,6749
h4_kdj_j_d3,-3.0729676823492684,3.629847723113504,-1.7077307388417182,5.709142329942324,-0.1960660320171805,57827,6749
btc1_tsi_acc,-0.38314044060093155,0.011435495360437831,-0.2367670163987139,0.0007642795001423,-0.1959561878288071,57935,6749
m15_turn4,0.1416069733321826,0.21084605126685435,0.0,0.0,-0.19487628188131853,57935,6749
m15_mfi_d3,-2.6069339610161846,0.028394789329958366,-2.3630822569383056,0.1692846423477334,-0.19460565125422907,57880,6745
btc1_bb_pctb_d3,-0.06435777142625768,-0.0038948492493082235,-0.0443835551013603,0.0238852342545817,-0.1944884172288654,57935,6749
h1_vwap_dist,-2.139130675199796,-1.0339408954663047,-1.8684576160846624,-0.8144341563076751,-0.19429197066598075,57881,6749
h4_motion_pos,2.0097720994475137,2.4345829011705438,1.0,2.0,-0.19316972256490914,57920,6749
m15_di_spread_d1,-0.6727953002019865,0.2192077335096658,-0.26705057415130806,0.0979643203177911,-0.19303069928992536,57910,6749
btc1_atr_pct_d1,0.008543393523668225,-0.0006512023406144827,-0.0021974974303421,-0.0051617654761372,0.19188520541820908,57935,6749
h1_stoch_k_d3,-5.450620269349799,-0.09180101463559984,-4.127253119311959,0.1207164999687542,-0.19066629834704504,57851,6749
btc1_bb_pctb,0.43133999095046444,0.4999517605167962,0.4297002213217633,0.5155410511774337,-0.19018569594047244,57935,6749
m15_stoch_spread,-1.929092606752164,0.14169785630232284,-1.5953484377373108,0.0,-0.18977878536559237,57896,6749
btc1_di_spread_d3,-1.7910199835114142,-0.05574848083679193,-1.3893980494585314,0.4290862296075204,-0.18809027428631298,57935,6749
btc1_roc12_d1,-0.1384264090884625,-0.0027056744485228655,-0.0933513627263238,-0.0052515404571518,-0.1877469223371045,57935,6749
btc1_wpr_d1,-3.4021037008793753,-0.036356550819361705,-2.364803304245264,0.3287573666407724,-0.18751697714196666,57935,6749
btc1_obv_d3,-571.0508649149043,-60.520393558900686,-303.3513800001237,62.830700000049546,-0.18735549785148667,57935,6749
h1_bb_width_d1,0.0020716523825714734,0.00011274613518208687,0.0005782179757258,0.0,0.18699303935074915,57884,6749
h1_higher_low,0.3716924139121429,0.46214253963550156,0.0,0.0,-0.1865396793253273,57935,6749
h1_ppo_hist,-0.07889896337047175,0.005718870833913624,-0.063615573911293,0.0169610378311684,-0.18632577371617107,57935,6749
btc1_donch_pos,0.4650779231020161,0.5200005352716127,0.4614300761005275,0.531104522722473,-0.1862533787991756,57935,6749
h1_rvol20,1.2577144664979896,1.0292502279225892,0.8942869686336505,0.807692391534184,0.18624601860581425,57884,6749
h1_mfi_d3,-2.326755902262217,0.048490836195310624,-2.364610955284718,0.1313666513864149,-0.18577813892321213,57861,6749
h1_kdj_d,45.47096496735728,49.11678212885195,43.90839059289216,49.08121657567868,-0.1845668079214538,57901,6749
btc1_tsi_d3,-1.2377779978907384,0.04905073514896509,-0.8814862081134098,0.1459669092616167,-0.1838598038908269,57935,6749
m15_rsi_d1,-0.593646384172541,0.22271209510590953,-0.7144639177043182,0.0,-0.18340135641408975,57908,6749
btc1_roc4_d1,-0.12765281596088981,0.005128344061627013,-0.0776887383150404,-0.0113709665608086,-0.18325917139492828,57935,6749
btc1_kdj_spread_d1,-0.8949685145642372,0.04415256850190407,-0.5579749449170421,0.1383738960918208,-0.18279462330123478,57935,6749
h4_kdj_d,45.96595066217037,42.46627383629234,45.18450901495848,40.137326507939626,0.18272061156529512,57848,6749
