candidate,split,n,mean_ret_3h,median_ret_3h,win_3h,mean_ret_6h,median_ret_6h,win_6h,mean_ret_12h,median_ret_12h,win_12h,mean_ret_24h,median_ret_24h,win_24h,mean_mfe_12h,mean_mae_12h,mfe_gt_1_12h,ret_gt_1_12h,mean_ret_12h_ci_low,mean_ret_12h_ci_high
CTX4+trig5,train_2024_2025,1188,-0.040428938024842154,-0.02343574239979107,47.72727272727273,0.008636411133112136,-0.00675626837054466,49.494949494949495,0.01395141565034381,-0.01468283995378905,49.57912457912458,0.014456051563011451,0.007462217945797267,50.08417508417509,1.283667850532378,-1.3065656666378245,45.11784511784512,21.296296296296298,-0.09028959756460624,0.11270667142711183
CTX4+trig5,holdout_2026,424,-0.07796907606899654,-0.11565073927917169,39.15094339622642,-0.056618160220427226,-0.06584430025606824,45.75471698113208,-0.005694778265371073,-0.05747461823917832,48.34905660377358,0.10221446543395474,0.06910465693624745,52.83018867924528,1.1102361659586262,-1.1430800363117928,40.09433962264151,19.339622641509436,-0.14514995070616743,0.13534902944112892
CTX4+trig5+H1recent2h,train_2024_2025,663,0.00908331497339199,-0.041780825739778926,47.05882352941176,0.04825810672314024,0.03417455609662223,51.13122171945701,0.07474211030803891,0.04983730361729499,51.88536953242836,0.013794512245614822,0.05020896158136612,51.28205128205128,1.3335430928669443,-1.2597133769611386,48.56711915535445,23.076923076923077,-0.060406532580051485,0.20735025606212165
CTX4+trig5+H1recent2h,holdout_2026,230,-0.03814106849362513,-0.0900559972470849,43.47826086956522,-0.07952413710964558,-0.1031224452573587,43.04347826086957,0.01827383207775399,-0.12148704228104878,45.65217391304348,0.05163125431925746,0.012247376955110134,50.43478260869565,1.0404944725440537,-1.0604036364896063,37.391304347826086,16.956521739130434,-0.15271833646857602,0.19276307848495358
CTX4+trig5+H1recent4h,train_2024_2025,993,-0.04554387337278716,-0.036233955393927264,46.82779456193353,0.019148701710803663,-0.014813168907157337,49.14400805639476,0.03833858953108021,0.01675516087844553,50.251762336354474,0.05559376154940605,0.029960950505913964,50.956696878147035,1.3103023957197788,-1.305839932927423,46.626384692849946,22.054380664652566,-0.07476217570500322,0.15070487229796312
CTX4+trig5+H1recent4h,holdout_2026,341,-0.06423318508099536,-0.11153163995692994,38.70967741935484,-0.05859497725300385,-0.09185052344120592,45.16129032258064,-0.0014707921421597777,-0.08479871879047973,46.9208211143695,0.08903787748135222,0.06998352794824747,52.785923753665685,1.0982570777624272,-1.114976331603898,39.29618768328446,18.475073313782993,-0.14407478502360752,0.15281238841903869
CTX4+trig5s,train_2024_2025,1158,-0.03921153092694965,-0.030156233235600904,47.236614853195164,0.011591905241800189,-0.01260548713215015,49.22279792746114,0.01693969815579987,-0.014010393381891362,49.568221070811745,0.006302005290912399,-0.014030224990801976,49.82728842832469,1.283688660267276,-1.3003626093652876,45.16407599309154,21.848013816925736,-0.08543633237147846,0.11835631207234328
CTX4+trig5s,holdout_2026,409,-0.05576986554503167,-0.10664887883550245,40.09779951100245,-0.03701306669344165,-0.06577666375672253,45.72127139364303,0.0028498282868284082,-0.06535833258122237,48.655256723716384,0.12563527371560596,0.06822578592424744,52.567237163814184,1.1226368689334558,-1.1300285455244183,40.58679706601467,19.559902200489,-0.16231283912501857,0.1423834296917497
CTX4+trig5s+H1recent2h,train_2024_2025,640,-0.006963290903450657,-0.05468417681969151,46.25,0.04137696539819145,0.004798401837391442,50.46874999999999,0.0810199910758225,0.04069428280397691,51.40625,0.004915954570686043,0.057604737985839094,51.71875,1.3273049615031365,-1.2472502550760767,48.59375,23.4375,-0.053306424357453946,0.2141061241797136
CTX4+trig5s+H1recent2h,holdout_2026,220,-0.03344324390905061,-0.07749535613474356,43.63636363636363,-0.06480059974888117,-0.09985602772329405,43.63636363636363,0.010977380587253517,-0.10679387115987149,46.36363636363636,0.04262293050777572,0.012247376955110134,50.0,1.0318946257118202,-1.058062593678696,38.18181818181819,17.272727272727273,-0.16767134064041753,0.2062157312369552
CTX4+trig5s+H1recent4h,train_2024_2025,967,-0.043496490318954806,-0.038551221784199896,46.43226473629783,0.020752836618790144,-0.022196897537063442,48.60392967942089,0.04294927613788944,-0.005764467760527303,49.84488107549121,0.0418510791533944,0.02524798643492865,50.67218200620476,1.3044699433862914,-1.2948794795320504,46.53567735263702,22.13029989658738,-0.06379025038209633,0.15735015033453603
CTX4+trig5s+H1recent4h,holdout_2026,328,-0.05077608642635706,-0.10592551720701171,39.9390243902439,-0.05077555261377571,-0.09387333413674037,44.81707317073171,-0.013544743511730569,-0.10359765086168649,46.34146341463415,0.08989315290473247,0.06910465693624745,52.4390243902439,1.1001563638961023,-1.1230162838613889,39.329268292682926,18.29268292682927,-0.18292942945077434,0.1535151777490291
trig4s_then_H1turn4_entryH1,train_2024_2025,801,-0.01067390660237745,-0.023539696340413307,48.064918851435706,-0.011862718554734402,0.0026109978711774673,50.56179775280899,-0.016836141394226595,0.0005257169893857494,50.06242197253433,-0.052385060492709544,-0.010710201608787884,49.68789013732834,1.2978577705647922,-1.356636387361936,46.94132334581773,22.22222222222222,-0.13370560736517634,0.11824544680044613
trig4s_then_H1turn4_entryH1,holdout_2026,275,-0.03563896683365045,-0.020528483176929235,46.18181818181818,-0.030751336359652992,-0.024196357878070174,48.72727272727273,0.0215876919846382,-0.039083163356501416,46.909090909090914,0.005086495894419567,0.08997903202555557,52.0,1.1286953389247725,-1.1692984115875547,40.72727272727273,18.181818181818183,-0.1484256835038831,0.18456676690699375
trig5s_then_H1turn4_entryH1,train_2024_2025,794,-0.014832545067678032,-0.021298355049409468,48.2367758186398,-0.01987800001639418,0.0015439326986443902,50.377833753148614,-0.017508905395498167,0.006248682689069529,50.12594458438288,-0.05324060992733954,-0.005026689127202166,49.87405541561713,1.2956276334799717,-1.3587345390179841,46.977329974811084,22.292191435768263,-0.14777930061508734,0.11826857201979998
trig5s_then_H1turn4_entryH1,holdout_2026,273,-0.037782922614708975,-0.020528483176929235,46.15384615384615,-0.02820909801907357,-0.024196357878070174,48.717948717948715,0.021134218136718525,-0.039083163356501416,47.25274725274725,0.001036926994587259,0.07354150467986376,51.64835164835166,1.1336478724648287,-1.1723094679000148,40.65934065934066,18.315018315018314,-0.140382389664487,0.19496170141281696
BASELINE_4H_SNAPSHOTS,train_2024_2025,4386,0.028592688833227062,0.03548007080416138,52.48518011855905,0.03708827099391817,0.042288640059473526,52.1203830369357,0.06517977932515691,0.07163523677864436,52.32558139534884,0.129091945736487,0.10259999567365785,52.872777017783854,1.284248639018189,-1.3123995544298708,46.07843137254902,23.27861377108983,0.015572145955793497,0.11684171586248325
BASELINE_4H_SNAPSHOTS,holdout_2026,1557,-0.026457896586783814,-0.01998655168460317,48.29800899165061,-0.011831608567340862,0.0030506313744460556,50.224791265253685,-0.013300880946730724,0.002989930176444666,50.09633911368015,-0.02690304717788091,0.016218935306466786,50.545921644187544,1.1160233236179677,-1.196339812610707,40.912010276172126,18.432883750802826,-0.0908430683559492,0.06389466152042922
