name,feature,family,side,q,threshold,disc_n,cal_n,disc_net24_imp,cal_net24_imp,disc_net72_imp,cal_net72_imp,disc_success_imp,cal_success_imp,disc_danger_imp,cal_danger_imp,score
h4_mfi LE Q70(61.334),h4_mfi,mfi,LE,0.7,61.333989650440955,1655,1485,-0.08476963590219964,0.044438871667039415,-0.042143838700446135,0.39892753999425484,0.007207815111875959,1.719712851788323,0.1882722202626539,1.8985452004319896,-0.12293179574403644
h1_er10_d1 LE Q50(-0.0451752),h1_er10_d1,er10,LE,0.5,-0.04517519079174135,1182,900,-0.02659334907077393,0.5157124088053797,-0.06302889550562518,-0.08137650768557403,-0.33840947546531197,5.440251572327043,-0.253807106598984,5.784067085953886,-0.12319828315228701
btc1_cmo_d1 GE Q30(-9.93754),btc1_cmo_d1,cmo,GE,0.3,-9.93753811926836,1667,1434,-0.0034643306628993203,0.012349539482914507,-0.13483894528008633,-0.09528950665045077,0.6764636920331668,0.3100795593098411,0.6640803818931715,0.25547573309474814,-0.12389137450179544
h4_rvol20 GE Q20(0.483161),h4_rvol20,rvol,GE,0.2,0.48316142264892586,1891,1536,0.036536469284355985,-0.0989346711766288,0.030143951050348727,0.13302339217874926,0.36386624325216843,-1.1309289832285145,0.46980934715247,-1.059682914046121,-0.12391224790405794
m15_bb_pctb_d1 LE Q50(0.190794),m15_bb_pctb_d1,bb_,LE,0.5,0.19079358409385044,1182,993,0.008457068684577622,0.148778630079767,0.46367870212074813,-0.10997679092540613,0.0,-0.37210156631008573,0.1692047377326631,-0.5663860862515548,-0.12401049095516217
btc4_rvol20_d1 LE Q80(0.478101),btc4_rvol20_d1,rvol,LE,0.8,0.478101000592166,1894,1527,0.006179279480007821,0.05297820959944488,-0.09371255008132573,-0.12136306199824354,-0.17581569369475858,0.9030326244990547,-0.1783171364912235,0.9811856190252612,-0.12402459605890294
h1_tsi_acc GE Q80(-0.559213),h1_tsi_acc,tsi,GE,0.8,-0.5592126404989581,473,410,-0.10372070035504478,0.09342326389716482,-0.01750086016784025,0.27105555432329365,-0.39761324733583336,1.7139643094544113,0.4473372611727058,0.8572378176611934,-0.1242032127195059
h1_vwap_dist_d1 LE Q70(-0.284841),h1_vwap_dist_d1,vwap,LE,0.7,-0.2848412186329053,1655,1293,0.02527968633866346,0.04521665349785764,0.07164650110083126,-0.12455303043465793,-0.23448402778843302,1.775647292873579,-0.8993410727887081,1.139055485025807,-0.12429468638542163
m15_vwap_dist LE Q70(1.69631),m15_vwap_dist,vwap,LE,0.7,1.6963141160317847,1655,1358,0.02106509240471891,-0.00072540839835189,-0.10521223663361468,0.05246347107094296,0.007207815111875959,-0.4319461039943491,0.5508099846131103,-0.28073409224936086,-0.12451070999678425
m15_vwap_dist_d1 GE Q30(0.304828),m15_vwap_dist_d1,vwap,GE,0.3,0.3048277187782877,1655,1463,0.017402320423065908,-0.050615496816132644,0.008735325038991881,-0.056413149030783205,0.4905915009124797,-0.050368918293450804,-0.4763803477131816,-0.8092343494528222,-0.12472440038477581
btc1_cmf_d1 LE Q50(-0.0139311),btc1_cmf_d1,cmf,LE,0.5,-0.0139311456818213,1185,882,-0.07283334066247528,-0.015081303151344816,0.004780586951098842,0.40290683428562696,-0.5241063205466006,-1.1016985410516469,-0.9503309130630271,-1.181919308603952,-0.12474209611500488
h1_bb_width_d1 GE Q60(-3.52845e-05),h1_bb_width_d1,bb_,GE,0.6,-3.5284482685786526e-05,946,855,0.30449907468011944,-0.19324644043619932,0.28098149648078186,0.17130186508894873,3.3021753361736828,-2.366765971532608,3.7242928637096995,-1.596049873110445,-0.12486855195543772
h1_bb_pctb_d3 GE Q50(-0.0567319),h1_bb_pctb_d3,bb_,GE,0.5,-0.056731877545674,1182,963,-0.06310698420268997,-0.04022714489729973,0.186549500616226,-0.03370055233015956,-0.42301184433163996,-0.43202257097514263,-0.7614213197969519,-0.2865455827896284,-0.12499664005804284
btc4_adx GE Q50(26.6984),btc4_adx,adx,GE,0.5,26.69839582046062,1182,873,-0.014126142143057158,0.47882611894930044,-0.1328017669409568,-0.13828523592089415,0.6768189509306239,1.9980980786271587,0.3384094754653191,1.4702068339492982,-0.12533862002672622
h1_bb_pctb_d1 LE Q40(-0.147808),h1_bb_pctb_d1,bb_,LE,0.4,-0.14780826305639932,946,692,0.21494401916180128,0.14221449293486044,-0.0019196251119950603,-0.18211135847525495,0.9765939408248485,-1.7338010930551064,0.7644619969020852,-1.6783606597108616,-0.12547811152626492
m15_bb_pctb_acc LE Q60(0.304757),m15_bb_pctb_acc,bb_,LE,0.6,0.3047572821049319,1418,1200,-0.002578705201893225,0.030572064854796244,0.31320275387037866,-0.1093794732742378,0.8294373286175585,-0.19863731656184314,0.6888709103883173,-0.38259958071279243,-0.12556928958724217
h4_tsi_d3 GE Q40(-1.08167),h4_tsi_d3,tsi,GE,0.4,-1.0816676993254986,1418,1072,0.09308014584702244,0.041069340128085385,0.15997545680046488,-0.030871070553468827,-0.2283905980397094,-2.652617416064338,-0.016347707383189913,-2.820410525986418,-0.12578846342704192
h1_tsi_d1 GE Q50(0.282353),h1_tsi_d1,tsi,GE,0.5,0.2823526207170868,1182,1036,-0.15952496644655612,0.31859932749075626,0.009515124658354246,0.30755943425772536,0.507614213197968,3.3016844337599025,0.42301184433163996,3.648931950818749,-0.12632117850563002
btc4_bb_pctb_d3 GE Q50(0.148314),btc4_bb_pctb_d3,bb_,GE,0.5,0.1483137846299324,1184,1047,-0.043741239597230225,0.10087224885972013,0.3340763174448732,-0.09948179325189377,0.4385889696803389,2.2294906681563944,0.182352403164586,2.083971574970114,-0.1264183156954221
