name,a,b,family_a,family_b,disc_n,cal_n,disc_net24_imp,cal_net24_imp,disc_net72_imp,cal_net72_imp,disc_success_imp,cal_success_imp,disc_danger_imp,cal_danger_imp,score
btc1_tsi_d1 LE Q30(-0.211069) & btc4_bb_width GE Q80(0.0942267),btc1_tsi_d1 LE Q30(-0.211069),btc4_bb_width GE Q80(0.0942267),tsi,bb_,155,115,2.014636186729929,1.6187179802955378,2.8212697420227992,3.1002404056804225,13.838218437858202,17.058609060249744,12.79133235085422,15.957980129432137,5.110960922471167
btc4_roc12 LE Q20(-2.18415) & h1_atr_pct_acc GE Q80(0.0723118),btc4_roc12 LE Q20(-2.18415),h1_atr_pct_acc GE Q80(0.0723118),roc,atr,157,132,1.0825157050003111,1.2886653216192117,4.959767032575522,3.914982555548618,-1.5018267645252052,9.581665713741181,-3.193874141851765,8.481036782923582,4.888565974776138
btc1_atr_pct GE Q70(0.804549) & btc1_tsi_d1 LE Q30(-0.211069),btc1_atr_pct GE Q70(0.804549),btc1_tsi_d1 LE Q30(-0.211069),atr,tsi,203,167,1.1390031679737729,2.4497470303945983,3.484395660952936,4.422702887511047,1.5165912330274267,10.393678052699627,0.8097655305777209,9.891851517091602,4.685091876529086
btc1_atr_pct GE Q80(0.907279) & btc1_roc4 LE Q20(-0.189272),btc1_atr_pct GE Q80(0.907279),btc1_roc4 LE Q20(-0.189272),atr,roc,161,131,0.6562063257986124,2.282641266405597,3.7246597841348725,3.7943207057472588,2.5018129079042737,24.42668074959591,0.8097655305777209,24.08941059740426,4.472115807782167
btc1_roc4_d1 LE Q20(-0.766142) & h1_atr_pct_d1 GE Q80(0.0524861),btc1_roc4_d1 LE Q20(-0.766142),h1_atr_pct_d1 GE Q80(0.0524861),roc,atr,179,131,1.4327800206972716,2.3061723572041095,5.063407584856959,3.123213422149308,-1.2491846978419332,16.029734184710414,-2.3825728572914002,14.929105253892814,4.470866444765494
h1_atr_pct_d1 GE Q80(0.0524861) & h4_chop14 LE Q20(41.1434),h1_atr_pct_d1 GE Q80(0.0524861),h4_chop14 LE Q20(41.1434),atr,chop,141,127,1.171873190727793,1.5544245390794744,4.414325591053211,3.6302448277512593,-7.73121647406127,11.341388930157315,-8.714043993231797,10.240759999339701,4.3959006443925785
btc1_atr_pct_d1 GE Q80(0.0207423) & m15_ppo_hist_d3 LE Q20(-0.0662479),btc1_atr_pct_d1 GE Q80(0.0207423),m15_ppo_hist_d3 LE Q20(-0.0662479),atr,ppo,147,111,1.4458002993899775,1.9943562776321593,5.943655206782888,2.8136634091422916,2.5018129079042737,12.632443764519238,0.8097655305777209,11.531814833701631,4.350713406380952
btc1_roc4_acc LE Q20(-1.11272) & h1_atr_pct_d1 GE Q80(0.0524861),btc1_roc4_acc LE Q20(-1.11272),h1_atr_pct_d1 GE Q80(0.0524861),roc,atr,171,140,1.6352876844468438,2.2074737231998545,2.782801406743858,2.8392349313681686,-1.17404339953098,4.17041030248577,-2.2812954552201106,3.0697813716681708,4.33724188010037
btc4_roc4 LE Q20(-0.378217) & m15_ppo_hist_acc GE Q80(0.0753278),btc4_roc4 LE Q20(-0.378217),m15_ppo_hist_acc GE Q80(0.0753278),roc,ppo,151,127,1.5404598982397029,1.6661333359543558,4.7720151015142465,2.6193749524697676,4.015530977913734,12.916192079763611,2.3234836005871813,11.815563148946012,4.326770452058626
btc1_atr_pct GE Q70(0.804549) & btc1_roc4 LE Q20(-0.189272),btc1_atr_pct GE Q70(0.804549),btc1_roc4 LE Q20(-0.189272),atr,roc,206,175,1.0238369275256298,1.3469572593587813,3.1748298797649888,3.827623072751918,2.848553545907045,12.313267445342916,1.156506168580492,12.355495657382455,4.30725353703944
btc1_roc4_d3 LE Q30(-0.481176) & btc4_bb_width GE Q80(0.0942267),btc1_roc4_d3 LE Q30(-0.481176),btc4_bb_width GE Q80(0.0942267),roc,bb_,154,155,1.1277560906627166,1.2950868013125671,2.8710479079500932,2.6014007445238514,11.59272199881336,17.142760532900517,11.19937592018811,16.04213160208291,4.300926013554731
btc1_tsi_d1 LE Q30(-0.211069) & m15_ppo_hist_acc GE Q80(0.0753278),btc1_tsi_d1 LE Q30(-0.211069),m15_ppo_hist_acc GE Q80(0.0753278),tsi,ppo,173,165,1.2869714519596787,1.7904233220263706,3.820393616352108,2.917577758352362,2.419236524749863,12.76348389555936,0.727189147423303,11.662854964741754,4.291670089003002
btc1_bb_width GE Q80(0.0434586) & btc4_roc12 LE Q20(-2.18415),btc1_bb_width GE Q80(0.0434586),btc4_roc12 LE Q20(-2.18415),bb_,roc,146,171,0.9692838583124368,1.2018465987235765,3.51122527814051,3.8786964363313645,-4.053960086224883,16.93147964250248,-5.746007463551443,16.415646033322304,4.243970184595172
btc1_atr_pct GE Q60(0.732295) & btc1_tsi_d1 LE Q30(-0.211069),btc1_atr_pct GE Q60(0.732295),btc1_tsi_d1 LE Q30(-0.211069),atr,tsi,273,178,1.0562525079719765,2.2244488109473144,2.9041231611659306,3.99205495128412,3.234413640505011,8.704920735872612,2.274966995779181,8.166089557863991,4.10290741826864
btc1_atr_pct GE Q80(0.907279) & btc1_roc4_d3 LE Q20(-0.804736),btc1_atr_pct GE Q80(0.907279),btc1_roc4_d3 LE Q20(-0.804736),atr,roc,149,149,1.5868142107309038,2.024201045534059,2.8688633118233726,2.214012519009408,5.953394882976184,21.26053494294598,4.932488445246939,20.159906012128374,4.078078345134536
btc1_roc4_d3 LE Q30(-0.481176) & h4_chop14 LE Q20(41.1434),btc1_roc4_d3 LE Q30(-0.481176),h4_chop14 LE Q20(41.1434),roc,chop,145,159,1.26152027356136,1.8194780649795748,3.988261609375545,2.495797950161399,5.851566602485555,20.859538784067084,4.849174397572796,19.758909853249477,4.029848709748782
h4_chop14 LE Q20(41.1434) & m15_ppo_hist_acc GE Q80(0.0753278),h4_chop14 LE Q20(41.1434),m15_ppo_hist_acc GE Q80(0.0753278),chop,ppo,148,154,0.7889063841882915,1.224527742010999,3.994468401238824,3.584743021433166,-6.571546165454798,13.58599471807019,-8.26359354278135,12.485365787252583,4.011231149802186
m15_ppo_hist_d3 LE Q20(-0.0662479) & m15_roc12_acc GE Q80(1.37304),m15_ppo_hist_d3 LE Q20(-0.0662479),m15_roc12_acc GE Q80(1.37304),ppo,roc,144,149,0.9619943499908319,1.4089508868246718,4.365451149584995,2.860260591708183,4.0891144952058625,11.19342084898625,3.0915115623237455,10.092791918168643,4.0067586078016655
btc1_ppo_hist_acc LE Q20(-0.0499027) & btc1_roc4_d3 LE Q30(-0.481176),btc1_ppo_hist_acc LE Q20(-0.0499027),btc1_roc4_d3 LE Q30(-0.481176),ppo,roc,183,151,1.0961144784684131,1.7310766119747787,4.9313158402634585,2.710200912334807,3.9069651327286294,17.864828467102612,2.7613658428337686,17.426451191914147,3.978751661641755
btc1_atr_pct GE Q70(0.804549) & btc1_roc12_d1 LE Q20(-0.733136),btc1_atr_pct GE Q70(0.804549),btc1_roc12_d1 LE Q20(-0.733136),atr,roc,276,176,0.5825624932869367,1.363491484129333,3.5668124495737974,3.8898947107667183,-4.848083572426987,0.6801505622260322,-6.1778121091738285,-0.4204783685915743,3.880376193504448
btc1_roc4_d3 LE Q30(-0.481176) & btc1_vwap_dist_acc LE Q20(-0.820672),btc1_roc4_d3 LE Q30(-0.481176),btc1_vwap_dist_acc LE Q20(-0.820672),roc,vwap,180,140,0.983956098147705,1.39750451772196,4.352290383248668,2.624977554404418,5.755781161872534,12.027553159628624,4.619289340101524,11.641209943096733,3.8739928742103293
btc1_atr_pct GE Q70(0.804549) & btc1_roc4_d3 LE Q20(-0.804736),btc1_atr_pct GE Q70(0.804549),btc1_roc4_d3 LE Q20(-0.804736),atr,roc,231,182,1.4744327792827028,1.9749418535605834,2.138038409893409,2.2517382115184734,5.532115938207305,18.730849862925332,4.272968993781177,18.179671481558273,3.863894047197954
h4_chop14 LE Q20(41.1434) & m15_vwap_dist_acc GE Q80(1.17818),h4_chop14 LE Q20(41.1434),m15_vwap_dist_acc GE Q80(1.17818),chop,vwap,153,155,0.8848587391549702,1.0767726294816573,4.364177337924117,3.2305758737061345,-4.407617530937927,8.755663758706973,-6.0996649082644865,7.6550348278893665,3.861212788767677
btc1_di_spread_d1 LE Q30(-2.59029) & btc4_roc4 GE Q80(1.9053),btc1_di_spread_d1 LE Q30(-2.59029),btc4_roc4 GE Q80(1.9053),di_spread,roc,173,138,0.9633968380203625,2.4321207860423577,2.685361676077005,3.2891432135218865,4.731375253073558,11.986145292133806,3.0393278757469986,12.334791723635043,3.851486329204514
btc4_bb_width GE Q80(0.0942267) & h1_atr_pct_acc GE Q80(0.0723118),btc4_bb_width GE Q80(0.0942267),h1_atr_pct_acc GE Q80(0.0723118),bb_,atr,151,110,0.9979475537228938,2.5755088041816605,2.653424111105093,4.0776069382519715,4.677782633542876,14.884696016771485,2.9857352562163157,13.784067085953879,3.8514198489585993
btc1_roc4 LE Q20(-0.189272) & h1_atr_pct_d1 GE Q80(0.0524861),btc1_roc4 LE Q20(-0.189272),h1_atr_pct_d1 GE Q80(0.0524861),roc,atr,204,158,0.6111749052531302,1.8475884993536718,3.3093784427926636,3.342772302305821,-1.1396436747287737,16.783430193986675,-2.8316910520553336,15.682801263169068,3.8297302167628238
h1_atr_pct_acc GE Q80(0.0723118) & h4_chop14 LE Q20(41.1434),h1_atr_pct_acc GE Q80(0.0723118),h4_chop14 LE Q20(41.1434),atr,chop,162,126,0.8130882871052301,1.4450855551352542,3.2256548400778566,3.68820601264222,-3.9355768628188272,10.916442048517517,-5.627624240145394,9.81581311769991,3.8081233364956137
btc1_roc12_d1 LE Q20(-0.733136) & h1_atr_pct_acc GE Q80(0.0723118),btc1_roc12_d1 LE Q20(-0.733136),h1_atr_pct_acc GE Q80(0.0723118),roc,atr,249,125,0.6039703691716098,2.1448423929221074,3.5616164290897077,3.4762647704609004,-5.415570913094001,9.68469601677149,-7.107618290420561,8.584067085953876,3.7756156464312784
btc1_bb_width GE Q80(0.0434586) & btc1_roc4_d3 LE Q20(-0.804736),btc1_bb_width GE Q80(0.0434586),btc1_roc4_d3 LE Q20(-0.804736),bb_,roc,182,125,1.392237525209218,1.6373634994061748,2.0777671674135796,2.047018544252124,6.897417303508668,28.08469601677149,6.304271025083203,27.78406708595388,3.772264009068266
btc1_vwap_dist_d1 LE Q20(-0.503192) & h1_atr_pct_d1 GE Q80(0.0524861),btc1_vwap_dist_d1 LE Q20(-0.503192),h1_atr_pct_d1 GE Q80(0.0524861),vwap,atr,237,167,0.6070531671662153,2.4116525451711057,3.3032093990488276,3.465709832191454,-2.3806464049347795,10.393678052699627,-4.072693782261339,9.293049121882028,3.7573892984217725
h1_rvol20_d3 GE Q80(0.621147) & m15_vwap_dist_acc GE Q80(1.17818),h1_rvol20_d3 GE Q80(0.621147),m15_vwap_dist_acc GE Q80(1.17818),rvol,vwap,160,97,1.8162517452315763,1.2289478519009767,2.68219596219217,3.381566718185359,-2.8553299492385804,-1.0946854265274837,-4.54737732656514,-2.195314357345083,3.7345363690846867
btc1_roc4_acc LE Q20(-1.11272) & h1_atr_pct_acc GE Q80(0.0723118),btc1_roc4_acc LE Q20(-1.11272),h1_atr_pct_acc GE Q80(0.0723118),roc,atr,171,114,1.401789558867865,1.7202077500821864,2.600377965506186,3.541740148999002,-4.682815329355542,9.621538122034643,-6.374862706682094,8.52090919121703,3.734185810359743
btc1_roc4 LE Q20(-0.189272) & h1_atr_pct_acc GE Q80(0.0723118),btc1_roc4 LE Q20(-0.189272),h1_atr_pct_acc GE Q80(0.0723118),roc,atr,197,149,0.7618303757176486,1.575270756782781,3.549359705429696,2.9472347061037567,0.7614213197969519,17.23368930536209,-0.9306260575296079,16.133060374544485,3.713295200264722
btc1_tsi_d1 LE Q30(-0.211069) & h1_atr_pct_d1 GE Q80(0.0524861),btc1_tsi_d1 LE Q30(-0.211069),h1_atr_pct_d1 GE Q80(0.0524861),tsi,atr,242,183,0.7924669761398117,1.9168341407919574,2.9212924712625385,2.9049173278415266,0.9669841003481991,9.693439186170394,-0.7250632769783678,8.592810255352788,3.711892561452217
btc1_roc4 LE Q20(-0.189272) & m15_ppo_hist_acc GE Q80(0.0753278),btc1_roc4 LE Q20(-0.189272),m15_ppo_hist_acc GE Q80(0.0753278),roc,ppo,176,141,0.6098203886674644,1.8803460231145737,3.140727832253219,3.392225496329441,-0.582602676511307,18.07618537847361,-2.274650053837867,16.975556447656004,3.6875771395485866
btc1_roc4_d3 LE Q20(-0.804736) & h1_atr_pct_acc GE Q80(0.0723118),btc1_roc4_d3 LE Q20(-0.804736),h1_atr_pct_acc GE Q80(0.0723118),roc,atr,161,120,1.2576861416409346,2.265295701422561,2.330300620372476,3.002689331789159,2.5018129079042737,24.05136268343815,0.8097655305777209,22.950733752620543,3.6792364598620932
btc1_ppo_hist_acc LE Q20(-0.0499027) & btc1_roc4 LE Q20(-0.189272),btc1_ppo_hist_acc LE Q20(-0.0499027),btc1_roc4 LE Q20(-0.189272),ppo,roc,175,131,0.6841770813003751,1.9576649521513914,3.6415228204934085,3.065014247183381,-0.9267585206671498,19.84652807784019,-2.6188058979937168,20.27261670427449,3.6690124549038674
btc1_roc4 LE Q20(-0.189272) & btc1_vwap_dist_acc LE Q20(-0.820672),btc1_roc4 LE Q20(-0.189272),btc1_vwap_dist_acc LE Q20(-0.820672),roc,vwap,187,122,0.4451303254338002,1.985725322742014,3.135736398328889,3.9905609913227758,2.4254187138630243,17.34371241021411,0.7333713365364716,17.882427741691586,3.6682967119093095
btc1_roc4_d3 LE Q20(-0.804736) & h1_atr_pct_d1 GE Q80(0.0524861),btc1_roc4_d3 LE Q20(-0.804736),h1_atr_pct_d1 GE Q80(0.0524861),roc,atr,156,132,1.3174088617430384,2.644608917694996,2.433448383162182,2.94823416652542,-1.2527658466744782,24.733180865256337,-2.944813224001031,23.63255193443873,3.6543780050249652
btc1_bb_width GE Q80(0.0434586) & m15_vwap_dist_acc GE Q80(1.17818),btc1_bb_width GE Q80(0.0434586),m15_vwap_dist_acc GE Q80(1.17818),bb_,vwap,142,122,0.8546562262255627,1.8770185093458052,3.0204783301939533,2.9470363849801315,-2.327160935154076,19.802728803656734,-4.019208312480629,18.702099872839128,3.651493616901459
btc1_vwap_dist_acc LE Q20(-0.820672) & btc4_roc4 GE Q80(1.9053),btc1_vwap_dist_acc LE Q20(-0.820672),btc4_roc4 GE Q80(1.9053),vwap,roc,161,85,0.5311711367910071,2.566340211840457,3.027464600621789,3.155617144377076,2.5018129079042737,19.002343075595014,0.8097655305777209,19.078184733012698,3.6498854352614787
btc4_roc4 LE Q20(-0.378217) & m15_vwap_dist_acc GE Q80(1.17818),btc4_roc4 LE Q20(-0.378217),m15_vwap_dist_acc GE Q80(1.17818),roc,vwap,147,128,2.2747294348971345,1.2680866439301104,5.620943261395254,2.051827884865423,7.263717669809033,7.8534460167714855,5.571670292482473,6.752817085953879,3.649259464739454
btc1_ppo_hist_acc LE Q20(-0.0499027) & btc1_roc4_d3 LE Q20(-0.804736),btc1_ppo_hist_acc LE Q20(-0.0499027),btc1_roc4_d3 LE Q20(-0.804736),ppo,roc,148,141,1.3821252606064904,2.0531979449244777,2.0397014425994975,2.8938620658814536,4.914940321031686,20.2038449529417,3.8985686193808036,19.81243588028012,3.6472462852245546
btc1_bb_width GE Q80(0.0434586) & btc1_vwap_dist_acc LE Q20(-0.820672),btc1_bb_width GE Q80(0.0434586),btc1_vwap_dist_acc LE Q20(-0.820672),bb_,vwap,168,125,1.2848507620076608,1.189048811072281,2.559740513355753,2.0770990850331073,7.858955765047135,16.884696016771485,6.76214648295867,17.384067085953873,3.6371594987159757
btc1_atr_pct GE Q70(0.804549) & h4_chop14 LE Q20(41.1434),btc1_atr_pct GE Q70(0.804549),h4_chop14 LE Q20(41.1434),atr,chop,205,200,0.1321499960743203,1.214847459937355,3.609467600119924,3.6663700765988265,-2.306549461433704,10.384696016771485,-3.998596838760264,9.784067085953879,3.5924491755760277
btc1_atr_pct GE Q70(0.804549) & btc1_roc4_d3 LE Q30(-0.481176),btc1_atr_pct GE Q70(0.804549),btc1_roc4_d3 LE Q30(-0.481176),atr,roc,272,199,1.058466413835676,2.0354395647506114,3.2898738701940466,2.3120823493089877,4.865258286055536,20.161077926319223,3.540857967552512,19.562961558315685,3.58732367107738
btc1_atr_pct GE Q60(0.732295) & btc1_roc4 LE Q20(-0.189272),btc1_atr_pct GE Q60(0.732295),btc1_roc4 LE Q20(-0.189272),atr,roc,268,198,0.9978165808262569,1.021150425261275,2.3394435703691285,3.346671169895864,5.540192438821123,10.844291976367444,3.848145061494563,10.753764055650848,3.5804288255899106
btc1_ppo_hist_acc LE Q20(-0.0499027) & btc1_tsi_d1 LE Q30(-0.211069),btc1_ppo_hist_acc LE Q20(-0.0499027),btc1_tsi_d1 LE Q30(-0.211069),ppo,tsi,192,143,0.771842248939125,2.844705378830781,3.9805141816904612,2.786447863215945,0.7905033840947482,13.835744967820439,-0.38071065989847597,13.434416736303525,3.574391000479942
btc1_atr_pct GE Q60(0.732295) & m15_rvol20_d1 LE Q20(-0.380289),btc1_atr_pct GE Q60(0.732295),m15_rvol20_d1 LE Q20(-0.380289),atr,rvol,187,126,0.7981655624379186,1.4222219906045885,3.052149198777213,2.5665626964423387,4.029696788729332,10.122791254866726,2.872408769691546,9.022162324049113,3.5430673379359683
btc1_tsi_d1 LE Q30(-0.211069) & m15_vwap_dist_acc GE Q80(1.17818),btc1_tsi_d1 LE Q30(-0.211069),m15_vwap_dist_acc GE Q80(1.17818),tsi,vwap,172,142,0.9781564583915886,1.0292575612007793,3.2852467818202653,2.691859692246398,-1.9832369259827658,7.842442495644725,-3.6752843033093257,6.741813564827119,3.537013356792317
btc1_atr_pct GE Q60(0.732295) & m15_ppo_hist_d3 LE Q20(-0.0662479),btc1_atr_pct GE Q60(0.732295),m15_ppo_hist_d3 LE Q20(-0.0662479),atr,ppo,259,189,0.7735313981249247,1.5789854069530593,4.273640344123381,2.619851417832968,3.2740136801050497,9.858240990316453,1.5819663027784898,8.757612059498854,3.523242552416614
btc1_vwap_dist_d1 LE Q20(-0.503192) & h1_atr_pct_acc GE Q80(0.0723118),btc1_vwap_dist_d1 LE Q20(-0.503192),h1_atr_pct_acc GE Q80(0.0723118),vwap,atr,239,146,0.5499921329951468,2.115439955720029,3.7391664860404195,3.2237740516419024,-4.37206635091222,12.829901496223535,-6.06411372823878,11.729272565405935,3.5213219195449073
btc1_atr_pct GE Q60(0.732295) & btc1_roc12_d1 GE Q80(0.195979),btc1_atr_pct GE Q60(0.732295),btc1_roc12_d1 GE Q80(0.195979),atr,roc,223,171,1.6711923823130248,1.2440505562262156,2.6419375249148196,2.179368092707881,8.972024310851104,1.7268012799293757,7.728407426798086,1.2109676707491985,3.4994420407469615
btc1_roc12_d1 LE Q20(-0.733136) & m15_ppo_hist_d3 LE Q20(-0.0662479),btc1_roc12_d1 LE Q20(-0.733136),m15_ppo_hist_d3 LE Q20(-0.0662479),roc,ppo,150,114,0.7704038209145196,1.9116122067582415,6.270967303716637,3.0086954173265745,-5.021996615905245,6.112766192210081,-6.7140439932317975,5.012137261392468,3.494158459899301
btc1_di_spread_d1 LE Q30(-2.59029) & m15_ppo_hist_d3 LE Q20(-0.0662479),btc1_di_spread_d1 LE Q30(-2.59029),m15_ppo_hist_d3 LE Q20(-0.0662479),di_spread,ppo,204,161,0.7042142701745042,1.5761374063635603,5.167658243509551,2.9118547202466827,-2.1200358315915224,4.636248811802538,-3.321887130486715,3.5356198809849317,3.4860301728637073
btc4_roc12 LE Q20(-2.18415) & h4_ppo_hist_d3 GE Q80(0.373358),btc4_roc12 LE Q20(-2.18415),h4_ppo_hist_d3 GE Q80(0.373358),roc,ppo,147,142,1.0193011455786585,1.9174662040580173,2.1667838320678174,3.9285569846452093,7.263717669809033,6.433991791419373,6.932214510169551,5.333362860601767,3.4857719886010927
btc1_atr_pct GE Q70(0.804549) & btc1_di_spread_d1 LE Q30(-2.59029),btc1_atr_pct GE Q70(0.804549),btc1_di_spread_d1 LE Q30(-2.59029),atr,di_spread,250,197,0.46131686096410657,1.955363406351304,3.7211191668378705,3.2699511131114365,-4.35532994923858,8.539518351796865,-6.04737732656514,7.946503634177226,3.4796605290670826
btc1_ppo_hist_acc LE Q20(-0.0499027) & btc4_roc12 LE Q20(-2.18415),btc1_ppo_hist_acc LE Q20(-0.0499027),btc4_roc12 LE Q20(-2.18415),ppo,roc,158,150,0.6344733296413088,1.146153034985537,5.842213892339739,3.084310296625283,-4.279380582149976,6.218029350104821,-5.971427959476529,5.784067085953886,3.4709736496125614
btc4_adx_d3 GE Q80(2.8644) & btc4_bb_width GE Q80(0.0942267),btc4_adx_d3 GE Q80(2.8644),btc4_bb_width GE Q80(0.0942267),adx,bb_,226,159,0.5446045784902716,1.925279236238533,2.583934835095294,3.4437930212246908,6.989802794124252,16.457023060796644,6.1827111690100764,15.985324947589099,3.4618877207894947
btc1_atr_pct GE Q70(0.804549) & btc4_roc12 LE Q20(-2.18415),btc1_atr_pct GE Q70(0.804549),btc4_roc12 LE Q20(-2.18415),atr,roc,292,272,0.42227429061532407,0.622424635414766,4.003889017462744,3.196592243994079,-2.6840970725262494,4.9582254285361955,-4.376144449852816,4.225243556542118,3.4508207334365593
btc1_atr_pct GE Q70(0.804549) & m15_ppo_hist_d3 LE Q20(-0.0662479),btc1_atr_pct GE Q70(0.804549),m15_ppo_hist_d3 LE Q20(-0.0662479),atr,ppo,210,167,0.7325711042504172,1.7748073980462915,4.858920119259934,2.692878819313883,1.0732414793328502,7.998468471861308,-0.6188058979937168,6.897839541043695,3.4452710499844112
btc1_atr_pct GE Q80(0.907279) & btc4_roc12 LE Q20(-2.18415),btc1_atr_pct GE Q80(0.907279),btc4_roc12 LE Q20(-2.18415),atr,roc,228,219,0.199988202976008,0.7794100218732043,5.174282744231829,3.4482955225162493,-3.51322468608069,4.154102409465544,-5.205272063407243,3.5100944832141536,3.4387815436416918
btc1_bb_width GE Q80(0.0434586) & h1_atr_pct_acc GE Q80(0.0723118),btc1_bb_width GE Q80(0.0434586),h1_atr_pct_acc GE Q80(0.0723118),bb_,atr,154,84,0.7534754742502341,2.5016719407912102,2.775885043569155,3.7418212211479105,-1.3942909881996144,32.74183887391435,-3.0863383655261742,31.641209943096733,3.4258050208628776
btc1_atr_pct GE Q60(0.732295) & btc1_roc4_d3 LE Q30(-0.481176),btc1_atr_pct GE Q60(0.732295),btc1_roc4_d3 LE Q30(-0.481176),atr,roc,365,230,0.9387309106247645,1.835666706764913,2.2773051046843293,2.246980325865189,4.850149502816208,19.232522103728,3.9800199337088316,18.56667578160605,3.410816120248616
btc1_atr_pct GE Q70(0.804549) & btc1_roc4_d1 LE Q20(-0.766142),btc1_atr_pct GE Q70(0.804549),btc1_roc4_d1 LE Q20(-0.766142),atr,roc,294,205,1.07547745610082,1.262309255224693,3.771220593550942,2.210556602534343,2.841948962326043,15.128598455795874,1.8301736938430295,14.515774403027052,3.407896001381805
btc1_atr_pct GE Q80(0.907279) & btc1_roc4_d3 LE Q30(-0.481176),btc1_atr_pct GE Q80(0.907279),btc1_roc4_d3 LE Q30(-0.481176),atr,roc,175,157,0.908353419935816,1.9618642421821164,4.408282021690692,2.2429681546813303,5.358955765047135,22.209536781102692,4.238336959149144,21.108907850285085,3.3968569867515432
btc1_roc4_d1 LE Q20(-0.766142) & h1_atr_pct_acc GE Q80(0.0723118),btc1_roc4_d1 LE Q20(-0.766142),h1_atr_pct_acc GE Q80(0.0723118),roc,atr,199,125,0.7745297271394312,1.933423115202448,4.060576303503194,2.743061675268346,-2.164375175369237,17.68469601677149,-3.856422552695797,16.584067085953883,3.375531696092784
btc1_atr_pct GE Q80(0.907279) & btc1_roc4_d1 LE Q20(-0.766142),btc1_atr_pct GE Q80(0.907279),btc1_roc4_d1 LE Q20(-0.766142),atr,roc,218,174,0.977153824242011,1.7578887550387448,4.690076520747311,2.385107964103649,0.47035812415591494,16.034121304127808,-0.30425806051008664,14.933492373310202,3.3702873708601357
btc1_bb_width GE Q80(0.0434586) & btc1_vwap_dist_d1 LE Q20(-0.503192),btc1_bb_width GE Q80(0.0434586),btc1_vwap_dist_d1 LE Q20(-0.503192),bb_,vwap,175,112,0.5305917227317046,0.8567251513646292,3.2685690978984834,3.009358131297529,-3.2124728063814345,23.813267445342916,-4.333091612279432,24.498352800239594,3.356913837592202
btc1_roc12_d1 LE Q20(-0.733136) & h1_atr_pct_d1 GE Q80(0.0524861),btc1_roc12_d1 LE Q20(-0.733136),h1_atr_pct_d1 GE Q80(0.0524861),roc,atr,235,151,0.523964070094133,2.25450913184092,3.1089950500595154,3.5219557438220397,-5.036181013068365,5.944298665778106,-6.728228390394932,4.8436697349605,3.347309121953699
btc1_atr_pct GE Q60(0.732295) & btc1_di_spread_d1 LE Q30(-2.59029),btc1_atr_pct GE Q60(0.732295),btc1_di_spread_d1 LE Q30(-2.59029),atr,di_spread,327,217,0.499951098853169,1.560224792448416,3.1756846821089324,2.9788656294568305,-2.434840652602496,7.74183887391434,-4.126888029929056,7.102039436184292,3.3232337481333434
btc1_roc4_acc LE Q20(-1.11272) & m15_ppo_hist_d3 LE Q20(-0.0662479),btc1_roc4_acc LE Q20(-1.11272),m15_ppo_hist_d3 LE Q20(-0.0662479),roc,ppo,164,139,2.0751204038774764,1.141075331303448,5.033595468364834,2.0871256451601576,2.3275968800297093,6.61131472180746,0.6355495027031566,5.510685790989847,3.31073987291856
btc4_roc12 LE Q20(-2.18415) & m15_ppo_hist_acc GE Q80(0.0753278),btc4_roc12 LE Q20(-2.18415),m15_ppo_hist_acc GE Q80(0.0753278),roc,ppo,153,157,0.36183230501432295,1.2341827997782855,4.586484741996283,3.323194415939969,-7.021996615905252,10.744568628236458,-8.714043993231797,9.643939697418851,3.3000859426124984
btc1_ppo_hist_acc LE Q20(-0.0499027) & h1_atr_pct_acc GE Q80(0.0723118),btc1_ppo_hist_acc LE Q20(-0.0499027),h1_atr_pct_acc GE Q80(0.0723118),ppo,atr,225,130,0.6259652328128066,1.9824718447125198,3.7551140421445917,2.9474351733879396,-4.799774393683023,11.807772939848405,-6.491821771009583,10.707144009030799,3.299570738970064
btc1_roc4 LE Q20(-0.189272) & m15_vwap_dist_acc GE Q80(1.17818),btc1_roc4 LE Q20(-0.189272),m15_vwap_dist_acc GE Q80(1.17818),roc,vwap,165,119,0.6428731656972625,1.0182840498811965,2.736289536030207,3.0871325770371922,-0.9613905552991895,12.783855680637032,-2.6534379326257493,11.683226749819418,3.2972522264159787
btc1_atr_pct GE Q60(0.732295) & h1_rvol20_d3 GE Q80(0.621147),btc1_atr_pct GE Q60(0.732295),h1_rvol20_d3 GE Q80(0.621147),atr,rvol,181,105,1.2293521661910058,1.9938623972360232,2.086963426871733,2.2952771565850565,-0.023838236531396717,4.8846960167714855,-1.1633994260126599,3.784067085953879,3.2923324574465433
btc1_roc4_d3 LE Q20(-0.804736) & btc1_vwap_dist_acc LE Q20(-0.820672),btc1_roc4_d3 LE Q20(-0.804736),btc1_vwap_dist_acc LE Q20(-0.820672),roc,vwap,143,129,1.3491783391137444,1.766361620322229,1.5236177921397638,2.879565131935145,8.595719001810373,14.497099117546682,7.602972323784506,14.171663985178682,3.2827271477835094
btc1_tsi_d1 LE Q30(-0.211069) & btc4_adx_d3 GE Q80(2.8644),btc1_tsi_d1 LE Q30(-0.211069),btc4_adx_d3 GE Q80(2.8644),tsi,adx,151,122,1.0339436936017774,1.324213972702955,2.614179405974234,1.7948983855394927,9.313544222946845,18.16338454136165,8.283748501249434,17.062755610544038,3.2739233758546646
