name,a,b,stable_dev,score,disc_veto,cal_veto,disc_bad_removed,cal_bad_removed,disc_clean_preserved,cal_clean_preserved,disc_delayed_preserved,cal_delayed_preserved,disc_net24_imp,cal_net24_imp,disc_net72_imp,cal_net72_imp
m15_adx_acc GE Q70(0.476858) OR m15_er10_d1 GE Q60(0.00984256),m15_adx_acc GE Q70(0.476858),m15_er10_d1 GE Q60(0.00984256),True,0.61157714244038,52.15736040609137,54.71698113207547,52.48407643312102,57.631578947368425,47.27463312368973,46.417910447761194,48.06866952789699,47.2027972027972,0.05964089405835668,0.3266663270888134,0.7477118828252903,0.5454019278414303
m15_kdj_spread GE Q70(1.90944) OR m15_ppo_hist_d3 GE Q60(-0.00980363),m15_kdj_spread GE Q70(1.90944),m15_ppo_hist_d3 GE Q60(-0.00980363),True,0.6100998361929287,45.431472081218274,45.44025157232704,48.66242038216561,48.28947368421053,57.023060796645694,56.4179104477612,54.93562231759657,55.41958041958041,0.12645323425446928,0.29079237843171474,0.4795821191139934,0.42666215970078974
btc4_donch_pos LE Q10(0.241459) OR pre_range_4h LE Q50(2.42148),btc4_donch_pos LE Q10(0.241459),pre_range_4h LE Q50(2.42148),True,0.6097893413808504,54.82233502538071,55.188679245283026,59.87261146496815,57.631578947368425,45.70230607966457,46.11940298507463,57.36766809728183,53.32167832167832,0.3089410195970769,0.13818930465228196,1.2217799169707648,0.4227420426868605
m15_kdj_spread GE Q70(1.90944) OR m15_ppo_hist_d3 GE Q50(-0.0211379),m15_kdj_spread GE Q70(1.90944),m15_ppo_hist_d3 GE Q50(-0.0211379),True,0.6097088011702954,53.42639593908629,53.144654088050316,57.19745222929936,55.00000000000001,48.84696016771489,46.865671641791046,48.497854077253216,49.47552447552447,0.07982053370470141,0.3317356244750185,0.6615542432951688,0.4927813492266001
m15_roc4 GE Q50(0.234584) OR btc1_bb_pctb_d3 GE Q80(0.157098),m15_roc4 GE Q50(0.234584),btc1_bb_pctb_d3 GE Q80(0.157098),True,0.6069231997900096,58.46023688663282,60.22012578616353,59.87261146496815,61.578947368421055,41.19496855345912,38.95522388059702,41.3447782546495,37.06293706293706,0.2167212849398536,0.0475551496468809,0.7482634528891184,0.5321916184979782
m15_close_ret4 GE Q50(0.234584) OR btc1_bb_pctb_d3 GE Q80(0.157098),m15_close_ret4 GE Q50(0.234584),btc1_bb_pctb_d3 GE Q80(0.157098),True,0.6069231997900096,58.46023688663282,60.22012578616353,59.87261146496815,61.578947368421055,41.19496855345912,38.95522388059702,41.3447782546495,37.06293706293706,0.2167212849398536,0.0475551496468809,0.7482634528891184,0.5321916184979782
m15_er10_d1 GE Q60(0.00984256) OR h4_chop14 GE Q80(58.1804),m15_er10_d1 GE Q60(0.00984256),h4_chop14 GE Q80(58.1804),True,0.6065910820981172,51.649746192893396,51.46750524109015,56.05095541401274,52.89473684210526,49.895178197064986,50.59701492537313,49.49928469241774,48.42657342657343,0.22593484363593602,0.11141561282359169,0.9158666056261274,0.4666308372542233
btc1_stoch_spread_d1 GE Q90(3.01605) OR pre_range_4h LE Q50(2.42148),btc1_stoch_spread_d1 GE Q90(3.01605),pre_range_4h LE Q50(2.42148),True,0.605641334276149,55.414551607445006,49.63312368972746,59.87261146496815,51.973684210526315,45.38784067085954,51.7910447761194,56.36623748211731,57.692307692307686,0.23864752691464391,0.04945582413625671,1.0591174558729235,0.5093742997239152
m15_tsi_d3 GE Q90(1.98347) OR h4_chop14 GE Q50(50.0109),m15_tsi_d3 GE Q90(1.98347),h4_chop14 GE Q50(50.0109),True,0.6054337530791676,55.45685279187818,54.29769392033543,56.05095541401274,58.28947368421053,42.662473794549264,46.71641791044776,47.63948497854077,50.52447552447552,0.03690035192305847,0.2789418844971488,0.5566513487134178,1.0148987440511594
h4_macd_hist GE Q80(0.00320368) OR btc1_donch_pos_d3 GE Q90(0.212789),h4_macd_hist GE Q80(0.00320368),btc1_donch_pos_d3 GE Q90(0.212789),True,0.605199664695642,28.553299492385786,26.834381551362686,30.955414012738853,29.605263157894733,71.27882599580713,75.22388059701493,75.53648068669528,71.67832167832168,0.14794891302273414,0.09913460613000014,0.47126006747371385,0.4580227681585805
m15_kdj_spread GE Q80(3.88) OR btc1_bb_pctb_d3 GE Q90(0.254743),m15_kdj_spread GE Q80(3.88),btc1_bb_pctb_d3 GE Q90(0.254743),True,0.6035440736705786,28.00338409475465,30.660377358490564,30.063694267515924,34.60526315789474,73.16561844863732,73.28358208955224,73.8197424892704,69.23076923076923,0.17342877163989465,0.21052753545385117,0.3889090985754585,0.6011839663391663
m15_chop14_acc LE Q10(-4.08654) OR pre_dd_from_high_4h GE Q70(-0.582829),m15_chop14_acc LE Q10(-4.08654),pre_dd_from_high_4h GE Q70(-0.582829),True,0.6031618477789369,35.998307952622675,32.0230607966457,40.76433121019109,35.39473684210526,67.81970649895179,71.19402985074626,67.23891273247496,70.45454545454545,0.1505968702504199,0.13554715029752806,0.40830964998065233,0.4001811765722176
m15_adx_acc GE Q80(0.667864) OR btc1_stoch_spread_d1 GE Q90(3.01605),m15_adx_acc GE Q80(0.667864),btc1_stoch_spread_d1 GE Q90(3.01605),True,0.6025131462724156,27.49576988155668,30.031446540880502,29.29936305732484,31.842105263157894,72.32704402515722,66.71641791044776,75.25035765379113,77.7972027972028,0.0736698262458973,0.10288891892260499,0.49277145651115506,0.5348075991564246
m15_roc4 GE Q50(0.234584) OR btc4_cmo_acc GE Q80(25.2725),m15_roc4 GE Q50(0.234584),btc4_cmo_acc GE Q80(25.2725),True,0.6022821055058714,60.10998307952623,59.22431865828093,60.89171974522293,62.5,40.461215932914044,39.55223880597015,38.340486409155936,41.43356643356643,0.12814785908120696,0.30995074706275794,0.45849951311073045,0.7172998766429644
m15_close_ret4 GE Q50(0.234584) OR btc4_cmo_acc GE Q80(25.2725),m15_close_ret4 GE Q50(0.234584),btc4_cmo_acc GE Q80(25.2725),True,0.6022821055058714,60.10998307952623,59.22431865828093,60.89171974522293,62.5,40.461215932914044,39.55223880597015,38.340486409155936,41.43356643356643,0.12814785908120696,0.30995074706275794,0.45849951311073045,0.7172998766429644
m15_ppo_hist_d3 GE Q80(0.0158154) OR m15_er10_d1 GE Q60(0.00984256),m15_ppo_hist_d3 GE Q80(0.0158154),m15_er10_d1 GE Q60(0.00984256),True,0.6022353222364105,49.57698815566836,50.157232704402524,52.35668789808917,52.10526315789473,51.78197064989518,52.537313432835816,50.21459227467812,48.6013986013986,0.14162855529780768,0.14729274809907822,0.641738099560211,0.4216461578687587
m15_er10_d1 GE Q60(0.00984256) OR h4_macd_hist GE Q80(0.00320368),m15_er10_d1 GE Q60(0.00984256),h4_macd_hist GE Q80(0.00320368),True,0.5991696372162305,52.36886632825719,49.10901467505241,55.4140127388535,52.10526315789473,48.84696016771489,54.77611940298508,48.21173104434907,49.3006993006993,0.09283531294651992,0.203921854001069,0.5449212619072504,0.446409354612864
m15_er10_d3 GE Q90(0.216841) OR btc1_stoch_k_d1 GE Q70(1.25682),m15_er10_d3 GE Q90(0.216841),btc1_stoch_k_d1 GE Q70(1.25682),True,0.598866171725256,36.54822335025381,38.15513626834382,37.452229299363054,42.23684210526316,62.05450733752621,64.92537313432835,66.66666666666666,63.81118881118881,0.0860767448380953,0.20128319706274456,0.4947093079049757,0.5380805239248914
m15_ppo_hist_d3 GE Q80(0.0158154) OR m15_er10_d1 GE Q70(0.055889),m15_ppo_hist_d3 GE Q80(0.0158154),m15_er10_d1 GE Q70(0.055889),True,0.5978735817581875,41.878172588832484,41.82389937106918,43.69426751592357,44.86842105263158,59.22431865828093,61.19402985074627,56.65236051502146,56.64335664335665,0.08178002571717854,0.2348216015505139,0.47977165749918715,0.5082547774397856
h4_chop14 GE Q80(58.1804) OR pre_dd_from_high_2h GE Q60(-0.585504),h4_chop14 GE Q80(58.1804),pre_dd_from_high_2h GE Q60(-0.585504),True,0.5974766506456434,50.465313028764804,45.75471698113208,55.28662420382165,48.68421052631579,52.20125786163522,57.16417910447761,54.93562231759657,58.74125874125874,0.030375332864242502,0.20056016087821138,0.5085114468777266,0.602716183937823
m15_kdj_j GE Q90(76.5194) OR m15_ppo_hist_d3 GE Q60(-0.00980363),m15_kdj_j GE Q90(76.5194),m15_ppo_hist_d3 GE Q60(-0.00980363),True,0.5971022540654396,41.878172588832484,41.40461215932914,44.5859872611465,44.07894736842105,59.64360587002096,60.447761194029844,60.22889842632332,58.56643356643356,0.0926369290470275,0.21451426933765327,0.4684647158884555,0.450978620836574
m15_kdj_spread GE Q70(1.90944) OR m15_er10_d3 GE Q90(0.216841),m15_kdj_spread GE Q70(1.90944),m15_er10_d3 GE Q90(0.216841),True,0.5963119545217143,36.082910321489,37.473794549266245,39.23566878980892,41.18421052631579,65.82809224318659,66.56716417910448,64.2346208869814,61.53846153846154,0.20183835901511382,0.2698081962191482,0.3314184261402021,0.4008488799152037
m15_adx_acc GE Q70(0.476858) OR btc1_stoch_spread_d1 GE Q90(3.01605),m15_adx_acc GE Q70(0.476858),btc1_stoch_spread_d1 GE Q90(3.01605),True,0.5955372676825976,36.082910321489,40.40880503144654,37.8343949044586,43.026315789473685,64.0461215932914,56.4179104477612,66.38054363376253,66.6083916083916,0.0226626736680947,0.15178004385324262,0.537844902355111,0.5716474881271572
m15_kdj_spread GE Q70(1.90944) OR m15_roc4 GE Q50(0.234584),m15_kdj_spread GE Q70(1.90944),m15_roc4 GE Q50(0.234584),True,0.5934903276137827,57.61421319796954,58.333333333333336,58.72611464968153,60.921052631578945,42.45283018867924,39.850746268656714,41.77396280400572,41.43356643356643,0.07478921460346953,0.3117140889937632,0.4964630839760734,0.5998104427896319
m15_kdj_spread GE Q70(1.90944) OR m15_close_ret4 GE Q50(0.234584),m15_kdj_spread GE Q70(1.90944),m15_close_ret4 GE Q50(0.234584),True,0.5934903276137827,57.61421319796954,58.333333333333336,58.72611464968153,60.921052631578945,42.45283018867924,39.850746268656714,41.77396280400572,41.43356643356643,0.07478921460346953,0.3117140889937632,0.4964630839760734,0.5998104427896319
m15_chop14_acc LE Q10(-4.08654) OR btc1_stoch_spread_d1 GE Q70(-1.83159),m15_chop14_acc LE Q10(-4.08654),btc1_stoch_spread_d1 GE Q70(-1.83159),True,0.5926011799486697,36.632825719120135,37.21174004192872,37.70700636942676,39.60526315789474,63.41719077568134,64.77611940298507,64.09155937052932,63.81118881118881,0.1903016921934588,0.15011161044930843,0.4210059564932288,0.7068730277709386
m15_ppo_hist_d3 GE Q60(-0.00980363) OR m15_ema20_50_spread_d1 GE Q90(0.0565935),m15_ppo_hist_d3 GE Q60(-0.00980363),m15_ema20_50_spread_d1 GE Q90(0.0565935),True,0.5922182389670252,43.73942470389171,43.9727463312369,46.62420382165605,46.578947368421055,58.17610062893082,57.01492537313433,57.65379113018598,55.94405594405595,0.10537560244816528,0.20304354506747468,0.5322479709520903,0.4347186157751768
m15_er10_d1 GE Q80(0.107262) OR btc4_cmo_acc GE Q80(25.2725),m15_er10_d1 GE Q80(0.107262),btc4_cmo_acc GE Q80(25.2725),True,0.5921496390582682,36.844331641285955,33.38574423480084,40.382165605095544,38.421052631578945,64.98951781970649,71.49253731343283,63.94849785407726,67.83216783216784,0.18972439753726292,0.34959241538913444,0.33166856224481356,0.42070709290793895
m15_ppo_hist_d3 GE Q80(0.0158154) OR m15_close_ret4 GE Q50(0.234584),m15_ppo_hist_d3 GE Q80(0.0158154),m15_close_ret4 GE Q50(0.234584),True,0.5903532895877036,52.70727580372251,54.0356394129979,54.267515923566876,55.92105263157895,46.64570230607967,43.582089552238806,47.21030042918455,45.10489510489511,0.05827621083035174,0.1688974571100771,0.5008722763604646,0.5315401048109029
m15_roc4 GE Q50(0.234584) OR m15_ppo_hist_d3 GE Q80(0.0158154),m15_roc4 GE Q50(0.234584),m15_ppo_hist_d3 GE Q80(0.0158154),True,0.5903532895877036,52.70727580372251,54.0356394129979,54.267515923566876,55.92105263157895,46.64570230607967,43.582089552238806,47.21030042918455,45.10489510489511,0.05827621083035174,0.1688974571100771,0.5008722763604646,0.5315401048109029
m15_adx_acc GE Q60(0.326347) OR btc1_bb_pctb_d3 GE Q80(0.157098),m15_adx_acc GE Q60(0.326347),btc1_bb_pctb_d3 GE Q80(0.157098),True,0.589429101039954,50.169204737732656,53.19706498951782,51.71974522292994,56.315789473684205,49.47589098532495,46.56716417910447,53.36194563662375,48.07692307692308,0.2687651139932183,0.05572685919701892,0.9225622104454357,0.5026914321389895
m15_roc4 GE Q50(0.234584) OR pre_dd_from_high_4h GE Q70(-0.582829),m15_roc4 GE Q50(0.234584),pre_dd_from_high_4h GE Q70(-0.582829),True,0.5893859578378237,61.92893401015228,59.0146750524109,65.09554140127388,60.65789473684211,38.469601677148844,39.701492537313435,40.343347639484975,42.48251748251749,0.06088570026037128,0.16784508524819974,0.6079612479197517,0.4956358638888282
m15_close_ret4 GE Q50(0.234584) OR pre_dd_from_high_4h GE Q70(-0.582829),m15_close_ret4 GE Q50(0.234584),pre_dd_from_high_4h GE Q70(-0.582829),True,0.5893859578378237,61.92893401015228,59.0146750524109,65.09554140127388,60.65789473684211,38.469601677148844,39.701492537313435,40.343347639484975,42.48251748251749,0.06088570026037128,0.16784508524819974,0.6079612479197517,0.4956358638888282
m15_adx_acc GE Q80(0.667864) OR h4_chop14 GE Q80(58.1804),m15_adx_acc GE Q80(0.667864),h4_chop14 GE Q80(58.1804),True,0.58887263181455,35.44839255499154,36.68763102725367,38.34394904458599,38.55263157894736,64.0461215932914,60.895522388059696,67.95422031473534,69.58041958041959,0.03257552927984444,0.09702679243022871,0.5557268155081524,0.5189970915008317
m15_ppo_hist_d3 GE Q80(0.0158154) OR btc1_donch_pos_d3 GE Q90(0.212789),m15_ppo_hist_d3 GE Q80(0.0158154),btc1_donch_pos_d3 GE Q90(0.212789),True,0.586071948046531,28.00338409475465,30.18867924528302,29.29936305732484,32.10526315789474,72.22222222222221,70.74626865671641,72.96137339055794,68.00699300699301,0.13610142723887275,0.1661320473789868,0.42405094155625445,0.5453717536868343
h4_macd_hist GE Q80(0.00320368) OR pre_dd_from_high_4h GE Q70(-0.582829),h4_macd_hist GE Q80(0.00320368),pre_dd_from_high_4h GE Q70(-0.582829),True,0.5858525869088591,44.373942470389174,36.32075471698113,48.789808917197455,40.6578947368421,59.11949685534591,67.16417910447761,58.6552217453505,66.08391608391608,0.07535610957529658,0.1274863060824093,0.5134099303149627,0.42375367693634297
h4_chop14 GE Q80(58.1804) OR btc1_stoch_spread_d1 GE Q90(3.01605),h4_chop14 GE Q80(58.1804),btc1_stoch_spread_d1 GE Q90(3.01605),True,0.5843548058994427,27.79187817258883,27.358490566037734,31.337579617834393,29.078947368421055,72.64150943396226,72.68656716417911,75.53648068669528,77.7972027972028,0.10519129481793615,0.08526035991468128,0.464685309937095,0.5052310013827847
m15_kdj_spread GE Q80(3.88) OR m15_ppo_hist_d3 GE Q50(-0.0211379),m15_kdj_spread GE Q80(3.88),m15_ppo_hist_d3 GE Q50(-0.0211379),True,0.5838121699497085,51.31133671742809,50.314465408805034,54.64968152866242,52.10526315789473,50.524109014675055,49.55223880597015,51.78826895565093,52.09790209790209,0.07642389044119115,0.2835875565577022,0.6958791230677902,0.47157232452672343
m15_kdj_j GE Q90(76.5194) OR pre_dd_from_high_2h GE Q60(-0.585504),m15_kdj_j GE Q90(76.5194),pre_dd_from_high_2h GE Q60(-0.585504),True,0.5835150368728819,43.65482233502538,38.9937106918239,48.152866242038215,43.94736842105263,60.062893081761004,66.4179104477612,60.08583690987125,63.46153846153846,0.10682681998839522,0.29487122664588494,0.38672733874422993,0.4169834477945962
m15_adx_acc GE Q80(0.667864) OR btc4_cmo_acc GE Q90(32.0256),m15_adx_acc GE Q80(0.667864),btc4_cmo_acc GE Q90(32.0256),True,0.5834192644718943,28.25719120135364,29.769392033542978,31.97452229299363,32.89473684210527,71.59329140461216,68.65671641791045,76.5379113018598,77.27272727272727,0.0992476843128513,0.1815082958517178,0.5515235306176648,0.4216646839877972
m15_er10_d1 GE Q80(0.107262) OR h4_chop14 GE Q80(58.1804),m15_er10_d1 GE Q80(0.107262),h4_chop14 GE Q80(58.1804),True,0.5830979311760599,35.82910321489002,35.53459119496855,41.27388535031847,37.5,65.30398322851153,67.61194029850746,66.80972818311875,63.11188811188811,0.20078419784137086,0.1830562587431156,0.5265380083756478,0.3607334963323154
m15_er10_d3 GE Q90(0.216841) OR pre_dd_from_high_2h GE Q60(-0.585504),m15_er10_d3 GE Q90(0.216841),pre_dd_from_high_2h GE Q60(-0.585504),True,0.582429188527847,45.558375634517766,40.82809224318658,49.681528662420384,45.39473684210527,57.54716981132076,64.62686567164178,59.513590844062946,62.06293706293706,0.11140505943137058,0.33230736256626836,0.3885610685384241,0.4028682836659899
m15_kdj_spread GE Q70(1.90944) OR m15_ema20_50_spread_d1 GE Q90(0.0565935),m15_kdj_spread GE Q70(1.90944),m15_ema20_50_spread_d1 GE Q90(0.0565935),True,0.5822436154397194,34.22165820642978,36.11111111111111,37.19745222929936,39.86842105263158,68.0293501048218,66.56716417910448,64.94992846924177,63.81118881118881,0.1907306400460166,0.24754526387185521,0.33199709493631124,0.5194351822107184
m15_er10_d1 GE Q70(0.055889) OR btc1_stoch_spread_d1 GE Q90(3.01605),m15_er10_d1 GE Q70(0.055889),btc1_stoch_spread_d1 GE Q90(3.01605),True,0.5807017597440647,36.082910321489,36.897274633123686,37.07006369426751,39.86842105263158,64.15094339622641,65.22388059701493,64.37768240343348,64.5104895104895,0.1480132714750535,0.2962812027824146,0.412945420813441,0.6751902841608463
h4_chop14 GE Q80(58.1804) OR pre_dd_from_high_4h GE Q70(-0.582829),h4_chop14 GE Q80(58.1804),pre_dd_from_high_4h GE Q70(-0.582829),True,0.5782819098777718,43.401015228426395,38.78406708595388,48.28025477707006,41.578947368421055,59.0146750524109,63.43283582089553,60.94420600858369,65.55944055944056,0.06501653461893594,0.07681963501780731,0.46398112689276505,0.4573677696094924
m15_er10_d1 GE Q70(0.055889) OR pre_dd_from_high_4h GE Q70(-0.582829),m15_er10_d1 GE Q70(0.055889),pre_dd_from_high_4h GE Q70(-0.582829),True,0.5759551916263119,48.13874788494078,43.920335429769395,51.59235668789809,47.63157894736842,53.9832285115304,60.0,53.934191702432045,56.993006993006986,0.11997348892926588,0.2795386446363972,0.5382230775055282,0.38690952663789974
m15_kdj_spread GE Q80(3.88) OR h4_macd_hist GE Q80(0.00320368),m15_kdj_spread GE Q80(3.88),h4_macd_hist GE Q80(0.00320368),True,0.5751917919625765,36.082910321489,31.813417190775684,40.50955414012739,35.6578947368421,66.66666666666666,71.04477611940298,65.80829756795423,67.83216783216784,0.16128566746896783,0.11177015100422438,0.44056190592806643,0.38653209003702377
m15_er10_d1 GE Q80(0.107262) OR h4_macd_hist GE Q80(0.00320368),m15_er10_d1 GE Q80(0.107262),h4_macd_hist GE Q80(0.00320368),True,0.5728185250622991,35.998307952622675,33.22851153039832,39.490445859872615,37.10526315789473,64.67505241090147,71.34328358208955,65.80829756795423,64.33566433566433,0.15234051764814105,0.18706577461966434,0.35063524926915923,0.39331583443819623
m15_chop14_acc LE Q10(-4.08654) OR h4_donch_pos_d3 LE Q30(0.0363804),m15_chop14_acc LE Q10(-4.08654),h4_donch_pos_d3 LE Q30(0.0363804),True,0.5715020476542981,37.22504230118444,37.63102725366876,38.34394904458599,43.42105263157895,63.312368972746334,69.1044776119403,63.66237482117311,59.96503496503497,0.08116377694363497,0.36963611171549565,0.4679601358426321,0.60567608151092
m15_adx_d3 LE Q30(-2.25983) OR btc1_stoch_spread_d1 GE Q90(3.01605),m15_adx_d3 LE Q30(-2.25983),btc1_stoch_spread_d1 GE Q90(3.01605),True,0.571454965854099,36.88663282571912,33.700209643605874,38.98089171974522,34.21052631578947,64.36058700209644,63.731343283582085,63.519313304721024,73.25174825174825,0.1507101312929048,0.18483325837731257,0.4944096926701106,0.4105385011175223
m15_ppo_hist_d3 GE Q80(0.0158154) OR m15_er10_d1 GE Q80(0.107262),m15_ppo_hist_d3 GE Q80(0.0158154),m15_er10_d1 GE Q80(0.107262),True,0.5712105007801321,33.92554991539763,34.696016771488466,37.07006369426751,37.10526315789473,67.61006289308176,68.50746268656717,65.09298998569385,62.23776223776224,0.18476086189082153,0.17662742384538355,0.38411345795203655,0.34639814920662326
m15_adx_acc GE Q70(0.476858) OR h4_macd_hist GE Q80(0.00320368),m15_adx_acc GE Q70(0.476858),h4_macd_hist GE Q80(0.00320368),True,0.5710142348795268,43.52791878172589,42.40041928721174,46.7515923566879,45.526315789473685,57.023060796645694,56.56716417910448,58.941344778254646,60.13986013986013,0.053757337854777196,0.0910387194121054,0.6144537343553832,0.45473896697951083
m15_er10_d1 GE Q70(0.055889) OR h4_donch_pos_d3 LE Q30(0.0363804),m15_er10_d1 GE Q70(0.055889),h4_donch_pos_d3 LE Q30(0.0363804),True,0.5707765374921717,51.31133671742809,52.09643605870021,51.71974522292994,58.28947368421053,47.693920335429766,56.11940298507463,49.213161659513595,43.18181818181818,0.021853470751524787,0.5316945982954961,0.54075489663061,0.6735765082498217
btc4_donch_pos LE Q10(0.241459) OR pre_dd_from_high_4h GE Q70(-0.582829),btc4_donch_pos LE Q10(0.241459),pre_dd_from_high_4h GE Q70(-0.582829),True,0.5702746579625788,37.22504230118444,39.57023060796646,42.92993630573248,43.28947368421053,66.35220125786164,63.28358208955224,66.80972818311875,66.25874125874127,0.21985452756629326,0.17242648979435982,0.6238058986668021,0.32346330664333756
m15_kdj_spread GE Q80(3.88) OR pre_dd_from_high_4h GE Q70(-0.582829),m15_kdj_spread GE Q80(3.88),pre_dd_from_high_4h GE Q70(-0.582829),True,0.5699246106973249,42.47038917089678,38.62683438155136,46.87898089171975,42.76315789473684,61.63522012578616,64.17910447761194,59.370529327610875,65.20979020979021,0.2218073504439959,0.12152210838892852,0.487285780212363,0.36567603204468674
m15_chop14_acc LE Q10(-4.08654) OR btc4_donch_pos LE Q10(0.241459),m15_chop14_acc LE Q10(-4.08654),btc4_donch_pos LE Q10(0.241459),True,0.5687439974788112,19.204737732656515,26.467505241090144,23.05732484076433,28.947368421052634,82.80922431865828,74.17910447761194,82.97567954220315,76.04895104895105,0.18780666071374366,0.1482659083895268,0.4164281673272231,0.3708808254900346
m15_kdj_spread GE Q80(3.88) OR m15_er10_d1 GE Q80(0.107262),m15_kdj_spread GE Q80(3.88),m15_er10_d1 GE Q80(0.107262),True,0.5669822127481524,34.5600676818951,34.85324947589098,37.57961783439491,38.55263157894736,66.98113207547169,69.25373134328359,66.09442060085837,62.58741258741259,0.2404218009299054,0.1762735883587827,0.37119107345161695,0.3303176213393735
m15_adx_acc GE Q80(0.667864) OR pre_dd_from_high_4h GE Q70(-0.582829),m15_adx_acc GE Q80(0.667864),pre_dd_from_high_4h GE Q70(-0.582829),True,0.5658982641000565,41.96277495769882,39.884696016771485,45.47770700636943,43.42105263157895,59.74842767295597,60.895522388059696,62.374821173104436,65.38461538461539,0.12201783673896993,0.15687614953262663,0.5737914198147859,0.37358178638767436
h4_donch_pos_d3 LE Q30(0.0363804) OR btc1_stoch_spread_d1 GE Q90(3.01605),h4_donch_pos_d3 LE Q30(0.0363804),btc1_stoch_spread_d1 GE Q90(3.01605),True,0.5632895393487889,36.50592216582064,36.0062893081761,37.57961783439491,40.6578947368421,62.78825995807128,68.35820895522387,65.379113018598,66.08391608391608,0.06981420713920497,0.32467899844178044,0.47200141883809865,0.5807887755699352
m15_kdj_j GE Q90(76.5194) OR h4_donch_pos_d3 LE Q30(0.0363804),m15_kdj_j GE Q90(76.5194),h4_donch_pos_d3 LE Q30(0.0363804),True,0.563101547447322,37.39424703891709,37.84067085953878,38.726114649681534,43.42105263157895,62.78825995807128,69.55223880597015,62.94706723891274,59.79020979020979,0.12538059115824757,0.3904695628654447,0.4110836040737854,0.4635679388392231
h4_macd_hist GE Q80(0.00320368) OR h4_donch_pos_d3 LE Q30(0.0363804),h4_macd_hist GE Q80(0.00320368),h4_donch_pos_d3 LE Q30(0.0363804),True,0.5615467585111763,44.79695431472081,41.299790356394126,46.11464968152866,46.578947368421055,54.926624737945495,64.77611940298507,57.224606580829764,57.16783216783217,0.03409262140444851,0.34087770976562737,0.5011002297705708,0.5499753859984686
m15_ppo_hist_d3 GE Q50(-0.0211379) OR m15_er10_d3 GE Q90(0.216841),m15_ppo_hist_d3 GE Q50(-0.0211379),m15_er10_d3 GE Q90(0.216841),True,0.5602913442626631,53.80710659898477,53.301886792452834,57.07006369426752,55.13157894736842,47.903563941299794,47.61194029850746,48.927038626609445,47.55244755244755,0.03168376472575932,0.32178975814387206,0.6255797231400909,0.49201373643859214
m15_ppo_hist_d3 GE Q80(0.0158154) OR h4_chop14 GE Q80(58.1804),m15_ppo_hist_d3 GE Q80(0.0158154),h4_chop14 GE Q80(58.1804),True,0.559631567676685,36.04060913705584,35.37735849056604,40.382165605095544,37.23684210526316,65.82809224318659,65.5223880597015,64.94992846924177,66.6083916083916,0.11877830542265692,0.09592670157803174,0.5300784140448539,0.42651519380471087
m15_er10_d1 GE Q80(0.107262) OR btc4_cmo_acc GE Q90(32.0256),m15_er10_d1 GE Q80(0.107262),btc4_cmo_acc GE Q90(32.0256),True,0.558432874392,28.59560067681895,29.245283018867923,33.2484076433121,33.68421052631579,72.22222222222221,75.3731343283582,74.8211731044349,70.97902097902097,0.17470301326148258,0.2841796803568313,0.36220885832692995,0.29495131098156013
m15_tsi_d3 GE Q90(1.98347) OR btc1_bb_pctb_d3 GE Q80(0.157098),m15_tsi_d3 GE Q90(1.98347),btc1_bb_pctb_d3 GE Q80(0.157098),True,0.5580576994536411,26.692047377326567,29.874213836477985,28.02547770700637,32.76315789473684,72.95597484276729,73.43283582089552,75.67954220314735,67.83216783216784,0.18653406464342173,0.1297353546748664,0.45125387594328437,0.40165373818517874
m15_er10_d1 GE Q70(0.055889) OR h4_macd_hist GE Q80(0.00320368),m15_er10_d1 GE Q70(0.055889),h4_macd_hist GE Q80(0.00320368),True,0.5551968484404609,44.247038917089675,40.723270440251575,46.7515923566879,45.0,56.49895178197065,62.98507462686567,56.22317596566524,58.39160839160839,0.058905461588312794,0.2416084907962061,0.44620031806018357,0.5489915860469944
m15_chop14_acc LE Q10(-4.08654) OR btc1_bb_pctb_d3 GE Q80(0.157098),m15_chop14_acc LE Q10(-4.08654),btc1_bb_pctb_d3 GE Q80(0.157098),True,0.5541978517704595,27.834179357022,32.59958071278826,30.19108280254777,34.868421052631575,74.1090146750524,70.0,74.10586552217453,64.6853146853147,0.24943882660697614,0.06512170264139272,0.4751446753710863,0.4436993423322006
m15_er10_d1 GE Q60(0.00984256) OR m15_chop14_acc LE Q10(-4.08654),m15_er10_d1 GE Q60(0.00984256),m15_chop14_acc LE Q10(-4.08654),True,0.5502434971142238,43.90862944162436,44.91614255765199,45.35031847133758,46.578947368421055,56.70859538784067,57.76119402985075,55.50786838340487,53.84615384615385,0.08227910604383902,0.15975472044123162,0.43913061047612045,0.4463160743726823
m15_ppo_hist_d3 GE Q60(-0.00980363) OR m15_chop14_acc LE Q10(-4.08654),m15_ppo_hist_d3 GE Q60(-0.00980363),m15_chop14_acc LE Q10(-4.08654),True,0.5500301908816557,43.65482233502538,43.55345911949686,46.87898089171975,45.39473684210527,58.38574423480084,57.611940298507456,58.22603719599427,56.46853146853147,0.09944314590719971,0.22084152219701592,0.56290360553546,0.4137614905222878
