name,feature,family,side,q,threshold,stable_dev,score,disc_veto,cal_veto,disc_bad_removed,cal_bad_removed,disc_clean_preserved,cal_clean_preserved,disc_delayed_preserved,cal_delayed_preserved,disc_net24_imp,cal_net24_imp,disc_net72_imp,cal_net72_imp
btc4_macd_hist GE Q70(59.5652),btc4_macd_hist,btc,GE,0.7,59.56516652052841,False,0.20286127938704185,30.118443316412858,36.11111111111111,27.515923566878982,36.44736842105264,67.9245283018868,65.97014925373135,68.95565092989986,58.56643356643356,-0.09717538543918496,-0.09112262305595464,-0.2705958542839202,-0.0031621759725866116
h1_stoch_raw LE Q30(42.0272),h1_stoch_raw,stoch,LE,0.3,42.02723914258355,False,0.2026681655553893,29.991539763113366,28.039832285115303,31.210191082802545,28.02631578947368,70.020964360587,75.5223880597015,69.8140200286123,68.18181818181817,-0.19316051965711106,0.10190007667052936,-0.2949148975866931,-0.08375020355822471
btc1_roc12_d3 GE Q70(0.594441),btc1_roc12_d3,btc,GE,0.7,0.594440898486237,False,0.20229226083892204,30.076142131979694,30.81761006289308,26.24203821656051,28.421052631578945,68.55345911949685,65.5223880597015,67.66809728183118,68.35664335664336,-0.1453288145396084,-0.17433076886690724,-0.21264731869345044,0.01808144176277371
btc1_stoch_k_d1 GE Q40(-5.82456),btc1_stoch_k_d1,btc,GE,0.4,-5.824564557188339,False,0.20176110120498902,60.0253807106599,62.42138364779875,59.23566878980891,65.65789473684211,38.9937106918239,41.64179104477612,42.20314735336195,33.39160839160839,-0.010210708530133436,-0.038846660127917376,-0.10552459566723527,0.7893190717616624
h1_vwap_dist_acc LE Q30(-1.3216),h1_vwap_dist_acc,vwap,LE,0.3,-1.3216043814143419,False,0.20175044005535564,29.991539763113366,30.870020964360588,28.78980891719745,31.710526315789473,70.44025157232704,71.49253731343283,62.80400572246065,63.63636363636363,-0.0901695445128717,0.06492507181712026,-0.3502666849873929,-0.020574595865183398
h1_stoch_k LE Q50(78.3644),h1_stoch_k,stoch,LE,0.5,78.36444833259054,False,0.20146428850372566,50.0,46.90775681341719,51.847133757961785,48.421052631578945,50.20964360587003,58.05970149253732,49.64234620886982,49.3006993006993,-0.23493263297556144,0.18501569451731958,-0.0914207094167947,-0.024316969888706574
h1_bb_width_d3 GE Q50(-0.00144546),h1_bb_width_d3,bb_,GE,0.5,-0.0014454603650954,False,0.20115094708671297,50.0,47.37945492662474,52.35668789808917,47.368421052631575,48.32285115303983,55.52238805970149,56.080114449213156,50.0,-0.24316927642899466,0.0084757366670134,0.012179107291703795,-0.04707335476962826
h4_rsi_d1 GE Q70(4.49856),h4_rsi_d1,rsi,GE,0.7,4.498564350407541,False,0.20061714347136378,29.991539763113366,31.70859538784067,29.29936305732484,29.605263157894733,70.96436058700209,64.02985074626866,67.81115879828327,69.75524475524476,0.028691884129435845,-0.1591404593301372,-0.006814732426878356,-0.25738080032234
h4_stoch_spread_d1 LE Q50(4.71962),h4_stoch_spread_d1,stoch,LE,0.5,4.7196198228140105,False,0.20055597823326243,50.0,51.83438155136268,52.101910828025474,51.84210526315789,49.37106918238994,50.44776119402985,50.786838340486405,44.40559440559441,0.11681280189947162,-0.1365587470042715,-0.05255791850580638,-0.13192306693829192
h1_di_spread LE Q20(-8.39695),h1_di_spread,di_,LE,0.2,-8.39694697324342,False,0.20052171219778064,20.008460236886634,23.637316561844866,18.980891719745223,21.052631578947366,80.60796645702307,76.86567164179104,78.11158798283262,73.6013986013986,0.015855667498133698,0.04984756461751361,-0.13126309911957046,-0.5159756068583513
h4_macd_hist_d1 LE Q60(0.000611632),h4_macd_hist_d1,macd,LE,0.6,0.00061163192296516,False,0.2005188879208536,59.98307952622673,66.29979035639413,61.401273885350314,69.21052631578948,39.098532494758906,34.92537313432836,41.9170243204578,36.36363636363637,-0.032473045864068475,0.44359912497119064,-0.15181700088737327,0.3825327129527998
btc4_tsi_d3 LE Q30(-2.29531),btc4_tsi_d3,btc,LE,0.3,-2.2953083631637288,False,0.20034588281317173,29.991539763113366,33.542976939203356,28.662420382165603,28.289473684210524,70.75471698113208,60.895522388059696,66.80972818311875,68.7062937062937,-0.01850438650130551,-0.1195802598163952,-0.018351377171025973,-0.21353004512646867
h1_cmf_d3 LE Q60(0.0140032),h1_cmf_d3,cmf,LE,0.6,0.014003206320922798,False,0.20007152993010222,59.98307952622673,54.979035639413,61.273885350318466,55.26315789473685,41.92872117400419,45.820895522388064,39.91416309012876,45.97902097902098,0.07301846961859729,0.2536708304243277,0.423516845417771,-0.28784380611563687
h1_wpr_d1 LE Q40(-14.7864),h1_wpr_d1,wpr,LE,0.4,-14.786370208454393,False,0.19981433255155895,40.01692047377327,38.67924528301887,40.0,36.973684210526315,58.700209643605874,61.19402985074627,58.941344778254646,60.66433566433567,-0.002956483962950021,-0.19429419717075525,-0.03455130963541697,-0.15998802093713727
btc4_bb_pctb GE Q60(0.716169),btc4_bb_pctb,btc,GE,0.6,0.7161686199249083,False,0.1997645832316769,40.10152284263959,30.345911949685533,38.853503184713375,33.55263157894737,58.17610062893082,70.44776119402985,59.7997138769671,73.25174825174825,-0.1877897565779466,0.0854889663935865,-0.1773643395613418,0.3600709008214373
h1_er10_d1 LE Q60(-0.00555332),h1_er10_d1,er10,LE,0.6,-0.005553316546061299,False,0.1993812201984245,59.98307952622673,56.55136268343816,58.59872611464968,53.94736842105263,40.35639412997904,37.16417910447761,38.054363376251786,48.42657342657343,0.029190297247522853,-0.3062198496481042,0.18158824269059226,0.2559365479116419
m15_roc12_d3 GE Q50(0.248069),m15_roc12_d3,roc,GE,0.5,0.24806928575072934,False,0.1993630983136331,50.0,51.93920335429769,47.261146496815286,49.60526315789473,48.532494758909856,47.01492537313433,48.927038626609445,47.2027972027972,-0.11588971433764876,-0.09866958776458734,0.15097269896508758,-0.10105873016468148
h4_macd_hist_d1 GE Q40(8.59588e-05),h4_macd_hist_d1,macd,GE,0.4,8.595880307038396e-05,False,0.19933856938578248,59.98307952622673,58.43815513626834,58.59872611464968,55.26315789473685,41.19496855345912,39.1044776119403,37.76824034334764,40.20979020979021,0.17085224091079793,-0.16814494030081106,0.04661986474078372,0.08986745267995322
m15_di_spread_d3 LE Q40(1.28761),m15_di_spread_d3,di_,LE,0.4,1.2876146513986928,False,0.19910692061196972,40.01692047377327,36.897274633123686,39.61783439490446,35.6578947368421,59.958071278826,64.32835820895522,58.6552217453505,61.18881118881119,0.08014719846024917,-0.11396611418347113,-0.2540479151445947,-0.25520583239981
pre_ret_12h LE Q50(1.20543),pre_ret_12h,pre_,LE,0.5,1.2054317917877588,False,0.19888139313170822,50.0,50.83857442348009,51.71974522292994,50.39473684210526,52.620545073375254,53.43283582089552,51.78826895565093,45.27972027972028,0.17573323794681217,0.039395329756046094,0.2619459855262468,-0.321138511762319
m15_cmo LE Q30(-2.13571),m15_cmo,cmo,LE,0.3,-2.135713806295536,False,0.19887400232575303,29.991539763113366,33.542976939203356,28.662420382165603,31.57894736842105,69.39203354297693,66.4179104477612,69.52789699570815,67.13286713286713,-0.07254959133483231,-0.016745189935245985,-0.3570497028269103,-0.20309033543794486
h4_ppo_hist GE Q50(-0.020403),h4_ppo_hist,ppo,GE,0.5,-0.02040303964499745,False,0.19857218772555124,50.0,44.9685534591195,51.71974522292994,48.81578947368421,50.20964360587003,60.298507462686565,52.07439198855508,50.87412587412587,-0.14890489102015003,-0.009224211491993928,-0.19233667311287694,0.5457103862220032
btc1_donch_pos_d3 LE Q40(-0.049209),btc1_donch_pos_d3,btc,LE,0.4,-0.0492090488094737,False,0.19824032132025904,40.14382402707275,38.731656184486376,44.45859872611465,36.84210526315789,61.111111111111114,61.49253731343284,59.7997138769671,61.01398601398601,-0.1296077275243815,0.03805318089083798,-0.02596732067137475,-0.23891505766918086
m15_obv_d3 LE Q50(23159.7),m15_obv_d3,obv,LE,0.5,23159.695000000298,False,0.19806690186865905,50.0,45.80712788259958,51.46496815286624,44.34210526315789,50.62893081761006,55.37313432835821,54.220314735336196,53.14685314685315,0.1021675208866621,-0.041721239937619004,-0.0304230054399236,-0.24979032562720416
h1_ppo_hist GE Q80(0.349694),h1_ppo_hist,ppo,GE,0.8,0.3496941773435983,False,0.1977588543135218,20.008460236886634,24.0041928721174,18.85350318471338,21.842105263157897,80.39832285115304,70.59701492537313,74.67811158798283,74.65034965034964,0.10774369685735805,-0.2153513475548695,-0.015773794658562768,-0.2698848688310326
btc4_roc4_acc LE Q30(-0.0977844),btc4_roc4_acc,btc,LE,0.3,-0.0977843784059628,False,0.19767906620387599,30.03384094754653,36.11111111111111,27.006369426751593,36.71052631578947,68.76310272536688,65.67164179104478,66.66666666666666,63.63636363636363,-0.05129324705681097,0.03878460119291438,-0.33701828346045637,0.4372267300690124
m15_bb_width_d3 LE Q60(-0.000332839),m15_bb_width_d3,bb_,LE,0.6,-0.00033283906548758007,False,0.19766887786170667,59.98307952622673,60.63941299790356,60.63694267515923,59.73684210526316,41.719077568134175,39.40298507462687,38.62660944206009,35.31468531468531,0.2899071589699278,-0.08943163754999384,0.30472272113149923,-0.0684364186820523
btc4_donch_pos_acc LE Q50(0.0783656),btc4_donch_pos_acc,btc,LE,0.5,0.0783655770513636,False,0.19764490869978243,50.04230118443317,48.63731656184486,48.152866242038215,47.10526315789474,49.58071278825996,51.19402985074627,48.06866952789699,49.3006993006993,-0.20114474415185946,-0.25209737934348764,-0.0007159246896155658,0.048618807975548184
btc1_tsi GE Q60(9.77165),btc1_tsi,btc,GE,0.6,9.771653389038326,False,0.19746963206122148,40.01692047377327,35.324947589098535,39.74522292993631,36.973684210526315,58.38574423480084,66.56716417910448,60.65808297567954,65.20979020979021,-0.09589056077384343,0.036077280425176106,-0.2964249923405978,0.17992030312133156
btc4_ema50_200_spread_pct LE Q30(-0.0259251),btc4_ema50_200_spread_pct,btc,LE,0.3,-0.025925125725154718,False,0.19742283970115865,29.991539763113366,50.786163522012586,29.554140127388536,52.89473684210526,71.0691823899371,54.77611940298508,71.38769670958513,43.70629370629371,0.0008184502530103333,0.09255730938790308,-0.287059683383749,0.036145842510282855
btc4_stoch_spread LE Q40(2.31386),btc4_stoch_spread,btc,LE,0.4,2.3138648349032405,False,0.19732400514782134,40.313028764805416,36.63522012578616,41.783439490445865,35.39473684210526,60.79664570230609,64.4776119402985,59.94277539341917,61.18881118881119,0.12759250890761076,-0.09508007719867062,0.1505705080818095,-0.2864833574585163
btc1_ema20_50_spread_d1 GE Q80(0.0532925),btc1_ema20_50_spread_d1,btc,GE,0.8,0.05329249869899569,False,0.19724008331025478,20.008460236886634,20.125786163522015,17.197452229299362,23.42105263157895,78.72117400419287,80.0,79.25608011444922,80.5944055944056,-0.17559714284063083,0.007981055989787378,-0.36082888429057935,0.17278270359149162
h1_body_frac GE Q60(0.55814),h1_body_frac,other,GE,0.6,0.5581395348837375,False,0.19675292794526578,40.01692047377327,41.457023060796644,41.01910828025478,38.28947368421053,60.691823899371066,55.82089552238806,60.22889842632332,59.09090909090909,-0.12427535446327583,-0.15070740588892584,-0.09480504840657,-0.16374770170057185
btc4_stoch_d LE Q60(52.1211),btc4_stoch_d,btc,LE,0.6,52.12114143522581,False,0.1965755100083032,60.10998307952623,63.888888888888886,58.34394904458598,64.73684210526316,40.56603773584906,34.776119402985074,38.054363376251786,41.95804195804196,0.024737493788057,0.2944476217382488,-0.15699371697713316,0.3416992239976514
h4_lower_wick GE Q60(0.272632),h4_lower_wick,other,GE,0.6,0.27263207996191885,False,0.19627334150338555,40.01692047377327,42.662473794549264,40.12738853503185,42.89473684210526,57.75681341719078,59.85074626865672,63.94849785407726,56.64335664335665,-0.0719451765297686,0.02206591442000505,0.12018622851424643,-0.3059916934947545
m15_kdj_j_d1 LE Q40(17.3317),m15_kdj_j_d1,kdj,LE,0.4,17.33166644660787,False,0.19590117372422017,40.01692047377327,38.88888888888889,37.8343949044586,38.55263157894736,58.38574423480084,60.59701492537314,59.94277539341917,61.36363636363637,-0.024851408259566027,-0.21797945820049347,-0.134111454830093,-0.011229362863809489
pre_bounce_from_low_2h LE Q60(1.12059),pre_bounce_from_low_2h,pre_,LE,0.6,1.1205903230305834,False,0.19556067737088872,59.98307952622673,55.503144654088054,64.5859872611465,54.60526315789473,41.61425576519916,44.32835820895523,49.213161659513595,48.07692307692308,0.4664417082443203,-0.13880771241796652,1.2749964605748891,-0.09612987449788957
btc4_er10 GE Q50(0.296123),btc4_er10,btc,GE,0.5,0.2961225535663895,False,0.19555345624596124,50.0,48.532494758909856,46.11464968152866,48.1578947368421,47.58909853249476,47.91044776119403,48.21173104434907,58.91608391608392,0.17253585293542978,-0.058324934360528546,-0.1474187509083026,0.24882183516656686
btc1_roc4 LE Q20(-0.189272),btc1_roc4,btc,LE,0.2,-0.18927188614048512,False,0.1953366814992365,20.008460236886634,21.0167714884696,18.08917197452229,17.236842105263158,77.35849056603774,75.07462686567165,79.97138769670958,79.37062937062937,-0.1891286311158516,-0.1033358146831379,-0.3121623809022881,-0.20095752310107906
btc1_close_ret4 LE Q20(-0.189272),btc1_close_ret4,btc,LE,0.2,-0.18927188614048512,False,0.1953366814992365,20.008460236886634,21.0167714884696,18.08917197452229,17.236842105263158,77.35849056603774,75.07462686567165,79.97138769670958,79.37062937062937,-0.1891286311158516,-0.1033358146831379,-0.3121623809022881,-0.20095752310107906
h1_vwap_dist_acc LE Q40(-1.02573),h1_vwap_dist_acc,vwap,LE,0.4,-1.0257341420984711,False,0.19498200655668746,40.01692047377327,39.83228511530398,39.36305732484077,39.60526315789474,61.42557651991615,60.895522388059696,50.92989985693849,55.59440559440559,-0.11426105678602462,-0.006278762846495867,-0.23680678490362883,0.14335045655599266
pre_ret_48h GE Q60(1.53104),pre_ret_48h,pre_,GE,0.6,1.531043124293836,False,0.19484242407000923,40.01692047377327,30.974842767295595,39.23566878980892,37.368421052631575,59.329140461215935,74.32835820895522,57.65379113018598,65.55944055944056,-0.16387873562662691,0.2078043254130374,-0.21056846458108647,0.6347303816773484
m15_vwap_dist LE Q30(0.00258264),m15_vwap_dist,vwap,LE,0.3,0.002582644788056081,False,0.1948183049754349,29.991539763113366,36.11111111111111,29.29936305732484,33.81578947368421,69.70649895178197,65.82089552238806,70.24320457796853,58.91608391608392,-0.04491720979441911,0.0006290986164626533,-0.06844032596415339,-0.338042949673968
btc1_rsi_d1 LE Q20(-5.34018),btc1_rsi_d1,btc,LE,0.2,-5.3401798861200405,False,0.19473888745902118,20.262267343485618,20.335429769392032,20.50955414012739,17.236842105263158,80.083857442348,78.2089552238806,78.826895565093,78.4965034965035,-0.11420731747873246,-0.09899574508721876,-0.41260933538158934,-0.21440994105162947
m15_body_frac LE Q60(0.8),m15_body_frac,other,LE,0.6,0.7999999999999667,False,0.1944704054366294,60.10998307952623,59.17190775681341,60.63694267515923,60.526315789473685,41.61425576519916,41.04477611940299,36.48068669527897,41.60839160839161,-0.06157009031163095,0.139481837444133,-0.14212601023780946,0.7360720268569371
h4_stoch_d GE Q40(28.6006),h4_stoch_d,stoch,GE,0.4,28.600647701634184,False,0.19420479047891617,59.98307952622673,54.979035639413,62.42038216560509,58.28947368421053,40.35639412997904,50.74626865671642,41.3447782546495,40.03496503496503,-0.23520401393450757,0.10244882228987806,-0.021294044198863826,0.3541122226435098
h4_price_ema20_pct GE Q60(1.33199),h4_price_ema20_pct,ema,GE,0.6,1.3319889791560553,False,0.19401458816401612,40.01692047377327,30.345911949685533,40.382165605095544,34.078947368421055,59.958071278826,70.0,54.93562231759657,69.23076923076923,-0.20087753371626493,-0.005544155208539903,-0.18688124872827727,0.48486536572128885
h4_ppo_hist_acc GE Q70(0.127815),h4_ppo_hist_acc,ppo,GE,0.7,0.12781469858076283,False,0.19400160565304397,29.991539763113366,34.276729559748425,27.261146496815286,32.631578947368425,68.9727463312369,60.895522388059696,64.66380543633763,64.6853146853147,-0.048361216313555125,-0.11918699104652053,-0.04668248034833322,-0.2600001770964605
btc1_tsi_d1 LE Q20(-0.698719),btc1_tsi_d1,btc,LE,0.2,-0.6987189681873373,False,0.19393115936090188,20.008460236886634,18.867924528301888,22.420382165605098,15.0,81.65618448637316,79.25373134328359,78.11158798283262,78.4965034965035,-0.04458312041593253,-0.19529980721119478,-0.2409481999964297,-0.3202371394924467
h1_roc4_d3 GE Q40(-0.605563),h1_roc4_d3,roc,GE,0.4,-0.6055632238559204,False,0.19387659741583174,59.98307952622673,55.55555555555556,59.617834394904456,56.57894736842105,40.35639412997904,47.61194029850746,41.3447782546495,42.65734265734265,0.12239924573278697,-0.027155332691572998,-0.18016902918929245,-0.13190522889116518
h4_stoch_k_d3 LE Q60(12.0171),h4_stoch_k_d3,stoch,LE,0.6,12.017066526097052,False,0.19385762523681338,59.98307952622673,62.94549266247379,58.853503184713375,64.73684210526316,39.937106918238996,41.343283582089555,40.629470672389125,34.090909090909086,-0.07323799520109299,0.3779739917444407,-0.08045293277756693,0.27199580189811945
h1_chop14_d3 GE Q40(-1.42279),h1_chop14_d3,chop,GE,0.4,-1.422793219806966,False,0.1938276789801109,59.98307952622673,60.74423480083857,58.47133757961783,60.39473684210527,40.041928721174,40.8955223880597,37.911301859799714,38.46153846153847,0.006608642561649392,0.21393415474784394,-0.17231227755422907,-0.15464565951662912
h1_roc4 LE Q40(0.146678),h1_roc4,roc,LE,0.4,0.14667815532917403,False,0.1933507335076008,40.01692047377327,39.884696016771485,40.50955414012739,37.76315789473684,58.909853249475894,56.11940298507463,63.0901287553648,64.86013986013987,-0.14810634572025566,-0.010946228190347074,-0.21215981703364784,0.011606147657684862
h1_close_ret4 LE Q40(0.146678),h1_close_ret4,other,LE,0.4,0.14667815532917403,False,0.1933507335076008,40.01692047377327,39.884696016771485,40.50955414012739,37.76315789473684,58.909853249475894,56.11940298507463,63.0901287553648,64.86013986013987,-0.14810634572025566,-0.010946228190347074,-0.21215981703364784,0.011606147657684862
btc4_obv_d3 LE Q30(2326.3),btc4_obv_d3,btc,LE,0.3,2326.2982777999714,False,0.19332825746089993,29.991539763113366,45.64989517819706,30.19108280254777,42.63157894736842,69.28721174004193,50.29850746268657,70.81545064377683,57.86713286713287,0.10073290342659705,-0.08713069651782168,0.1490273278590165,-0.20000292305380263
btc1_tsi_acc LE Q30(-1.55412),btc1_tsi_acc,btc,LE,0.3,-1.5541185925242256,False,0.19330544685289136,29.991539763113366,31.865828092243188,30.318471337579616,31.31578947368421,68.23899371069182,68.95522388059702,71.81688125894135,66.95804195804196,-0.10006644506015909,0.07852764763484654,-0.37161251405943885,-0.2850150300941655
btc4_er10 LE Q30(0.190045),btc4_er10,btc,LE,0.3,0.19004460008459587,False,0.19314948627465206,29.991539763113366,39.098532494758906,32.738853503184714,40.921052631578945,69.916142557652,64.17910447761194,73.10443490701002,55.41958041958041,-0.13627501229582745,0.06446187934133696,0.17244016080889157,-0.3050193286518831
btc1_roc4 GE Q70(0.605381),btc1_roc4,btc,GE,0.7,0.6053806009324036,False,0.19248715974152636,30.03384094754653,29.50733752620545,26.62420382165605,32.631578947368425,68.0293501048218,71.64179104477611,69.67095851216023,69.4055944055944,-0.13815734451517458,-0.024131606993673338,-0.2883374757775705,0.14306888865457124
btc1_close_ret4 GE Q70(0.605381),btc1_close_ret4,btc,GE,0.7,0.6053806009324036,False,0.19248715974152636,30.03384094754653,29.50733752620545,26.62420382165605,32.631578947368425,68.0293501048218,71.64179104477611,69.67095851216023,69.4055944055944,-0.13815734451517458,-0.024131606993673338,-0.2883374757775705,0.14306888865457124
btc1_stoch_spread_d1 LE Q50(-5.55881),btc1_stoch_spread_d1,btc,LE,0.5,-5.5588104569722745,False,0.19218273037891442,50.1269035532995,45.073375262054505,51.46496815286624,43.026315789473685,52.30607966457023,54.92537313432836,46.638054363376256,55.59440559440559,-0.01908740737071478,0.21090380459535585,-0.2425093429384868,-0.20890158719868446
btc4_adx_d1 LE Q30(-0.66111),btc4_adx_d1,btc,LE,0.3,-0.6611097876947625,False,0.19177520260214975,30.20304568527919,32.494758909853246,32.35668789808917,30.394736842105264,69.49685534591194,69.25373134328359,72.81831187410587,57.86713286713287,0.03715219127639432,-0.2679264325523135,0.3245827873468913,-0.1339022445426593
btc1_roc12_acc GE Q60(-0.0798278),btc1_roc12_acc,btc,GE,0.6,-0.07982777572436159,False,0.19123888971459085,40.01692047377327,42.34800838574424,41.52866242038217,40.26315789473684,60.691823899371066,56.865671641791046,60.94420600858369,56.64335664335665,-0.045210503579392144,-0.10701280181264128,0.2643026288531559,-0.22759644007835844
btc4_stoch_spread LE Q30(0.833623),btc4_stoch_spread,btc,LE,0.3,0.8336233429632112,False,0.19115505913437653,29.991539763113366,25.995807127882596,32.22929936305732,24.86842105263158,69.18238993710692,73.88059701492537,74.67811158798283,73.07692307692307,0.08427462329272974,-0.15152032048482744,0.2713627973815046,-0.34607346394592564
h1_mfi_d1 GE Q60(-0.0995929),h1_mfi_d1,mfi,GE,0.6,-0.09959289339221641,False,0.1911547531029954,40.01692047377327,40.35639412997904,39.10828025477707,38.15789473684211,59.538784067085956,54.92537313432836,60.22889842632332,63.286713286713294,-0.042169495705574864,0.05565513392802257,-0.2984771211319496,-0.22576994084506496
btc4_price_ema50_pct GE Q60(1.63389),btc4_price_ema50_pct,btc,GE,0.6,1.6338862204940965,False,0.19099351418405303,40.059221658206425,26.88679245283019,39.87261146496815,30.526315789473685,58.490566037735846,72.98507462686568,59.370529327610875,75.6993006993007,-0.20552531865509532,-0.0066176117370929655,-0.1890544401228198,0.6084585382073099
m15_bb_width_d1 GE Q40(-0.000725822),m15_bb_width_d1,bb_,GE,0.4,-0.0007258220300840197,False,0.190749876862911,59.98307952622673,56.81341719077568,61.78343949044586,57.49999999999999,38.9937106918239,41.940298507462686,44.92131616595136,48.25174825174825,-0.2075309924381416,-0.019846494068141096,0.14555995205297367,-0.03502592117230996
h1_stoch_k_d3 LE Q50(5.62892),h1_stoch_k_d3,stoch,LE,0.5,5.628923383165388,False,0.19073036111363095,50.0,51.519916142557655,50.445859872611464,48.81578947368421,50.0,42.08955223880597,52.07439198855508,54.02097902097902,0.07084177224086508,-0.2148016945171305,0.23518668450243208,-0.01120513212857499
btc4_roc12_d3 LE Q30(-0.0803576),btc4_roc12_d3,btc,LE,0.3,-0.08035760047411913,False,0.190649784823482,29.991539763113366,29.71698113207547,27.006369426751593,26.710526315789473,68.44863731656184,68.65671641791045,69.09871244635193,69.4055944055944,-0.032151179642163255,-0.13832145543696683,0.07701674843167083,-0.2986364122284001
h4_rvol20_d1 GE Q50(0.00873785),h4_rvol20_d1,rvol,GE,0.5,0.00873784839049525,False,0.19016385083917392,50.0,51.729559748427675,51.33757961783439,51.05263157894737,49.58071278825996,50.8955223880597,51.50214592274678,44.58041958041958,-0.03533308992189421,-0.007097185774628145,-0.04494383720646311,-0.23177015769272347
btc4_chop14_d1 GE Q60(0.72787),btc4_chop14_d1,btc,GE,0.6,0.7278696336597363,False,0.18987951146978738,40.10152284263959,41.40461215932914,39.87261146496815,41.44736842105263,59.22431865828093,62.83582089552239,59.513590844062946,52.09790209790209,-0.014359321738161263,0.20239863088400722,-0.08324097256382779,-0.34779404301953776
m15_ema20_50_spread_pct LE Q30(0.0320736),m15_ema20_50_spread_pct,ema,LE,0.3,0.03207361885489752,False,0.189429082279171,29.991539763113366,36.94968553459119,29.426751592356688,34.3421052631579,70.12578616352201,65.3731343283582,69.8140200286123,58.91608391608392,0.021802238137786187,0.053435151582832185,-0.0018907284304854333,-0.40166764165215996
h4_ppo_hist_d1 GE Q80(0.196464),h4_ppo_hist_d1,ppo,GE,0.8,0.19646388490608568,False,0.18883525827404302,20.008460236886634,23.68972746331237,17.8343949044586,22.36842105263158,79.45492662473794,72.83582089552239,74.10586552217453,73.77622377622379,-0.0018024737058660867,-0.22170718883883922,-0.22796286852091852,-0.2790364695972879
m15_bb_width_d3 GE Q50(-0.0011572),m15_bb_width_d3,bb_,GE,0.5,-0.0011572020901645,False,0.18860457282314588,50.0,49.10901467505241,50.19108280254777,50.78947368421053,48.21802935010482,52.08955223880597,53.21888412017167,54.1958041958042,-0.21952526578199544,0.007719212181702684,-0.10287638479719652,0.10906193881352244
m15_bb_width_d3 GE Q60(-0.000332839),m15_bb_width_d3,bb_,GE,0.6,-0.00033283906548758007,False,0.18849481919467354,40.01692047377327,39.36058700209644,39.36305732484077,40.26315789473684,58.280922431865825,60.59701492537314,61.37339055793991,64.6853146853147,-0.19340773793057242,0.05804940345725618,-0.20329174484513268,0.04442156476250736
btc4_kdj_spread_d1 GE Q70(5.14056),btc4_kdj_spread_d1,btc,GE,0.7,5.1405633087270255,False,0.1884381219920339,29.991539763113366,35.84905660377358,27.515923566878982,38.15789473684211,70.020964360587,62.68656716417911,68.81258941344778,69.23076923076923,-0.013409914103216097,0.1840043069945827,-0.40613542286819676,0.15507447586922685
btc4_stoch_k LE Q40(34.4239),btc4_stoch_k,btc,LE,0.4,34.42390494272929,False,0.18803593055782625,40.01692047377327,40.932914046121596,39.10828025477707,37.10526315789473,61.32075471698113,55.223880597014926,56.65236051502146,62.76223776223776,0.03054738905399374,-0.09481605972849083,-0.098696538980805,-0.1999761975093276
btc4_ppo_hist GE Q60(0.0508399),btc4_ppo_hist,btc,GE,0.6,0.050839945447411126,False,0.18755395110465417,40.01692047377327,36.477987421383645,39.61783439490446,36.71052631578947,59.538784067085956,65.67164179104478,61.23032904148784,58.39160839160839,-0.01069852211380247,-0.12337446938989016,-0.27074182022155135,-0.03653808443704709
h4_bb_width_d3 GE Q70(0.00956471),h4_bb_width_d3,bb_,GE,0.7,0.009564713943813034,False,0.18736847341662405,29.991539763113366,33.490566037735846,27.515923566878982,31.18421052631579,71.59329140461216,62.68656716417911,64.66380543633763,66.95804195804196,0.04536294699436287,0.019698906408888606,-0.41956997207016056,-0.3032455351502775
btc4_rsi_d1 LE Q30(1.62658),btc4_rsi_d1,btc,LE,0.3,1.6265792965747492,False,0.18716251852625015,29.991539763113366,29.40251572327044,30.700636942675157,25.13157894736842,69.49685534591194,67.16417910447761,70.81545064377683,71.85314685314685,0.028667948041222295,-0.09656021786245383,-0.056045472929110884,-0.3207566768345279
btc1_cmo GE Q50(15.5025),btc1_cmo,btc,GE,0.5,15.502468198112478,False,0.18699418396639028,50.0,47.48427672955975,47.898089171974526,51.973684210526315,47.16981132075472,53.28358208955224,51.50214592274678,55.24475524475524,-0.05076314247031473,0.2829557413998609,-0.213564243220293,0.6367381714889694
btc4_ema20_50_spread_d1 LE Q40(-0.00393194),btc4_ema20_50_spread_d1,btc,LE,0.4,-0.003931941682706557,False,0.18692612205908304,40.01692047377327,39.77987421383648,39.61783439490446,35.6578947368421,61.32075471698113,53.88059701492537,55.793991416309005,64.6853146853147,0.0038404404695191463,-0.03940257970939165,0.08338127817025376,-0.23960465084780969
btc4_rsi_d3 LE Q40(2.72635),btc4_rsi_d3,btc,LE,0.4,2.7263484043634563,False,0.18685780504227656,40.14382402707275,37.9454926624738,43.56687898089172,36.18421052631579,59.64360587002096,63.28358208955224,63.519313304721024,59.96503496503497,0.05341570610058703,0.014383767975819972,0.4386826795766646,-0.3903435243856629
btc4_ema20_50_spread_d1 GE Q60(0.0405304),btc4_ema20_50_spread_d1,btc,GE,0.6,0.04053037007160301,False,0.18671913700235426,40.01692047377327,37.9454926624738,38.853503184713375,41.973684210526315,58.909853249475894,65.07462686567163,59.084406294706724,58.21678321678322,-0.07343630720708823,0.05370431338399273,-0.30220939234065525,0.24138171648009277
h4_price_ema50_pct GE Q50(0.221283),h4_price_ema50_pct,ema,GE,0.5,0.2212826926919486,False,0.18616723966072699,50.0,33.17610062893082,50.70063694267516,35.921052631578945,49.266247379454924,66.26865671641791,47.92560801144492,69.58041958041959,-0.2758670655203196,-0.0018851243015390873,-0.037937710626955834,0.6374169101790813
